Node Number	Shear Stress (MPa)
14583	-9.8939e-002
14584	-0.1321
14585	-9.4735e-002
14586	-8.8493e-002
14587	-7.4049e-002
14588	-5.0618e-002
14589	-4.4337e-002
14590	-0.11556
14591	-4.4719e-002
14592	-0.12103
14593	-8.5433e-002
14594	-1.1374e-002
14595	-1.088e-002
14596	-0.10373
14597	-0.11337
14598	-0.11767
14599	-6.4009e-002
14600	4.1135e-003
14601	-2.0614e-002
14602	-0.28871
14603	-0.21027
14604	9.5177e-002
14605	9.309e-002
14606	0.31483
14607	-7.5571e-002
14608	-8.7942e-002
14609	2.9903e-002
14610	-0.47423
14611	-0.18526
14612	-0.1063
14613	-0.11973
14614	-8.8591e-002
14615	-0.1841
14616	-0.12371
14617	-0.16689
14618	-4.5847e-003
14619	-2.6975e-003
14620	3.2545e-002
14621	-5.0792e-002
14622	-9.3438e-002
14623	-7.5904e-002
14624	-0.2097
14625	-0.24564
14626	-0.26085
14627	-0.47136
14628	0.46777
14629	0.26018
14630	-4.0013e-002
14631	-0.21437
14632	-5.8394e-003
14633	-3.6898e-003
14634	-1.088e-002
14635	-8.4746e-003
14636	-7.2782e-003
14637	-8.7206e-002
14638	-6.1465e-002
14639	-3.461e-002
14640	-9.3182e-003
14641	-1.4034e-002
14642	-0.10969
14643	-0.14828
14644	7.1597e-003
14645	-6.7687e-002
14646	-0.34895
14647	-0.36417
14648	-0.36725
14649	0.36446
14650	-0.10915
14651	-2.6722e-002
14652	-1.0308e-002
14653	-2.2261e-002
14654	-1.7444e-002
14655	-0.13746
14656	-0.12863
14657	-0.13595
14658	-0.13107
14659	0.21839
14660	0.20745
14661	0.37828
14662	0.26567
14663	2.048e-002
14664	-0.11057
14665	-0.15048
14666	-4.6036e-002
14667	-0.1149
14668	-3.7133e-002
14669	-0.15183
14670	-0.13128
14671	-0.14958
14672	-0.12541
14673	-6.0808e-002
14674	-5.6993e-002
14675	-0.32149
14676	-0.22573
14677	-0.22049
14678	-0.23781
14679	-0.18781
14680	-0.24305
14681	7.4662e-002
14682	0.21404
14683	7.9304e-002
14684	5.5059e-002
14685	-8.3779e-002
14686	8.1766e-002
14687	2.8288e-003
14688	9.2432e-002
14689	0.13896
14690	-8.3337e-002
14691	-7.255e-002
14692	-6.175e-003
14693	-7.7565e-002
14694	-0.1751
14695	-0.12744
14696	-0.2283
14697	-0.21929
14698	-0.28023
14699	-0.20499
14700	5.9829e-002
14701	-0.15813
14702	-0.29348
14703	0.12673
14704	-7.1479e-002
14705	-3.0022e-002
14706	3.4316e-002
14707	-0.18781
14708	-0.19876
14709	-0.1788
14710	-5.0588e-002
14711	-4.6294e-002
14712	-6.905e-002
14713	-4.3994e-002
14714	-0.10202
14715	-0.12279
14716	-8.8984e-002
14717	-8.8648e-003
14718	-4.0509e-002
14719	-0.16712
14720	2.0255e-002
14721	-0.22026
14722	8.0619e-002
14723	0.21109
14724	3.6733e-002
14725	2.7716e-003
14726	-3.8114e-002
14727	-2.6876e-002
14728	-3.2043e-002
14729	-2.2359e-002
14730	-0.13925
14731	-0.10865
14732	-0.10674
14733	-2.3347e-002
14734	-3.1407e-002
14735	-0.13974
14736	-0.16461
14737	-0.14215
14738	-0.10724
14739	1.38e-002
14740	2.9117e-002
14741	1.1403e-002
14742	6.7861e-003
14743	1.8703e-002
14744	1.6581e-002
14745	4.3759e-002
14746	4.3748e-002
14747	7.8854e-002
14748	-4.7271e-002
14749	-4.2472e-002
14750	-3.9188e-002
14751	-0.14028
14752	-0.15311
14753	-0.13483
14754	-0.14398
14755	-0.15165
14756	-5.7242e-002
14757	-3.1442e-002
14758	-0.11788
14759	-0.15333
14760	-0.13504
14761	-0.15186
14762	-1.2079e-002
14763	-2.6895e-002
14764	-2.4892e-002
14765	-1.5905e-002
14766	-0.12599
14767	-0.11405
14768	-9.6664e-002
14769	2.3342e-002
14770	3.9163e-002
14771	2.9735e-003
14772	0.17381
14773	-0.13668
14774	-0.16048
14775	-0.31505
14776	-0.11846
14777	-4.4886e-002
14778	-9.3637e-002
14779	-2.7372e-002
14780	-0.1398
14781	-0.13057
14782	-0.14257
14783	-0.12832
14784	1.0606e-002
14785	4.1619e-002
14786	1.8314e-002
14787	-1.2046e-002
14788	-1.5039e-002
14789	-2.8277e-002
14790	-1.6509e-002
14791	-1.2033e-002
14792	-9.0491e-003
14793	-0.12756
14794	-0.12394
14795	-9.6618e-002
14796	-2.383e-002
14797	-1.0162e-002
14798	-2.1954e-002
14799	-0.10557
14800	-0.10025
14801	-0.12662
14802	-0.10036
14803	-0.10965
14804	0.23913
14805	0.11212
14806	-4.084e-002
14807	-7.3462e-002
14808	-0.12763
14809	-0.1448
14810	-0.10205
14811	-8.4406e-002
14812	1.1374e-003
14813	-4.4233e-002
14814	-3.319e-002
14815	5.0165e-002
14816	5.0444e-002
14817	-8.6468e-003
14818	-1.5366e-002
14819	1.4148e-002
14820	-3.5784e-002
14821	-2.0352e-002
14822	-4.3428e-002
14823	2.437e-003
14824	-2.0592e-002
14825	-2.7759e-002
14826	-9.3827e-003
14827	2.442e-002
14828	-4.6062e-002
14829	0.21404
14830	-9.382e-003
14831	-6.2343e-003
14832	1.5497e-002
14833	-2.2171e-003
14834	-8.0491e-002
14835	-2.0751e-002
14836	-4.1607e-002
14837	-8.7198e-004
14838	-3.7653e-003
14839	-2.544e-003
14840	-5.7274e-002
14841	-3.4549e-002
14842	3.7071e-002
14843	-4.1982e-002
14844	-3.5347e-002
14845	2.6711e-002
14846	-0.4187
14847	-0.19771
14848	-7.2026e-002
14849	-8.0821e-002
14850	-0.15676
14851	-0.19969
14852	9.5297e-002
14853	0.12425
14854	-0.19473
14855	0.11446
14856	1.6722e-002
14857	-7.4747e-003
14858	-7.312e-003
14859	8.7453e-003
14860	5.5745e-002
14861	-2.5994e-002
14862	-2.5988e-003
14863	3.4942e-002
14864	-1.6745e-002
14865	-0.11428
14866	-6.662e-002
14867	-9.1042e-002
14868	-7.3507e-002
14869	-2.0319e-002
14870	-2.738e-002
14871	-1.8139e-002
14872	-0.13812
14873	-0.10321
14874	-0.1197
14875	-2.6269e-002
14876	-7.1888e-003
14877	-0.1257
14878	-0.12208
14879	-0.14911
14880	-0.14747
14881	-0.11493
14882	-9.4626e-002
14883	-1.2226e-002
14884	-1.8727e-002
14885	-8.2185e-002
14886	1.0968e-002
14887	9.1863e-003
14888	-9.1641e-002
14889	1.6193e-003
14890	-6.2875e-003
14891	-0.11523
14892	-6.2713e-002
14893	-8.133e-002
14894	-0.15431
14895	7.3901e-002
14896	-0.14553
14897	-9.7832e-002
14898	-0.14101
14899	-2.7149e-002
14900	-8.322e-003
14901	-1.3444e-002
14902	-0.13435
14903	-8.7701e-002
14904	-0.14163
14905	-0.13306
14906	-0.21131
14907	-0.42878
14908	0.12271
14909	2.5676e-003
14910	0.31764
14911	3.2278e-002
14912	4.8098e-002
14913	-0.23181
14914	-0.11786
14915	-0.13555
14916	-2.3069e-002
14917	-3.1275e-002
14918	-1.6858e-002
14919	-5.3537e-002
14920	-0.13827
14921	-1.8509e-002
14922	-9.0281e-002
14923	-0.31615
14924	-0.67895
14925	-0.66946
14926	-0.24925
14927	-0.40271
14928	-4.5196e-002
14929	-5.156e-002
14930	-0.41414
14931	-0.29876
14932	-0.27724
14933	-0.40464
14934	0.45379
14935	0.28704
14936	0.19482
14937	0.63987
14938	-9.5759e-002
14939	0.24074
14940	0.24814
14941	9.8343e-003
14942	-2.181e-002
14943	0.16342
14944	-5.4036e-002
14945	-5.5817e-002
14946	-3.4611e-003
14947	-4.5575e-003
14948	-1.3114e-003
14949	-7.1171e-002
14950	-6.7879e-002
14951	-8.8002e-002
14952	-0.21069
14953	-0.12867
14954	-0.14458
14955	-0.10898
14956	-0.16599
14957	-2.8022e-002
14958	-1.8879e-002
14959	-0.14491
14960	-0.11431
14961	-9.8258e-002
14962	-6.0659e-002
14963	-1.3336e-002
14964	-6.6327e-002
14965	-0.10463
14966	-5.0975e-002
14967	-2.3049e-002
14968	-2.6287e-002
14969	-0.17702
14970	-8.3049e-002
14971	-0.14883
14972	-3.0852e-002
14973	-1.6488e-002
14974	-0.13198
14975	-0.2629
14976	-0.15074
14977	-0.13785
14978	-7.0142e-002
14979	9.2634e-002
14980	-6.3886e-003
14981	-4.1777e-003
14982	-1.291e-002
14983	-0.10048
14984	-0.17445
14985	-0.1437
14986	-3.4605e-002
14987	-0.1337
14988	-0.14853
14989	-0.14195
14990	5.6833e-003
14991	-8.204e-002
14992	-0.20473
14993	-0.12271
14994	-0.20989
14995	-0.20743
14996	-8.993e-002
14997	-4.3785e-002
14998	-4.6508e-002
14999	5.0893e-002
15000	-9.4025e-003
15001	-9.2125e-003
15002	-9.7792e-003
15003	-4.2191e-002
15004	-2.2093e-002
15005	-2.7021e-002
15006	-3.3107e-002
15007	3.3877e-002
15008	1.3936e-003
15009	2.7181e-002
15010	-0.22031
15011	-0.16935
15012	-0.34143
15013	-0.27905
15014	0.15641
15015	9.3583e-003
15016	2.4139e-002
15017	4.096e-002
15018	3.4805e-002
15019	8.4476e-003
15020	-8.9155e-003
15021	-0.12608
15022	-0.17537
15023	-0.13336
15024	0.11434
15025	0.32491
15026	7.5144e-002
15027	-2.2595e-002
15028	-3.8815e-003
15029	-5.598e-003
15030	-6.279e-003
15031	-8.4553e-002
15032	-2.4813e-002
15033	-2.4118e-002
15034	-1.1995e-002
15035	0.25404
15036	-8.252e-003
15037	5.9223e-002
15038	4.1006e-002
15039	0.28878
15040	2.3349e-002
15041	0.20049
15042	0.14889
15043	1.2122e-003
15044	-9.2534e-003
15045	-3.695e-003
15046	-5.6517e-003
15047	-4.5137e-002
15048	-3.1666e-002
15049	6.9336e-004
15050	6.7642e-003
15051	3.467e-003
15052	-2.8024e-002
15053	-2.7654e-003
15054	-1.717e-002
15055	-2.4824e-002
15056	1.4197e-002
15057	-4.3036e-003
15058	6.1662e-003
15059	-0.16007
15060	-0.10698
15061	-5.4664e-004
15062	2.7109e-002
15063	-3.2552e-002
15064	-5.7576e-003
15065	-6.7434e-002
15066	-7.2371e-002
15067	-5.817e-002
15068	-6.1498e-002
15069	-8.9976e-003
15070	-3.5049e-002
15071	-4.1409e-002
15072	-5.128e-002
15073	-3.4566e-002
15074	-4.4672e-002
15075	-9.6386e-004
15076	2.5106e-002
15077	-2.1312e-003
15078	-2.8559e-002
15079	-3.2823e-002
15080	-3.2242e-002
15081	-5.281e-002
15082	-5.9716e-002
15083	3.1318e-002
15084	-0.12466
15085	-5.3817e-002
15086	-0.13432
15087	-4.1062e-002
15088	-4.4031e-002
15089	-0.15646
15090	-2.8972e-002
15091	-0.15772
15092	-0.13046
15093	-3.1374e-003
15094	-1.9739e-003
15095	-4.4786e-003
15096	-3.9697e-002
15097	-1.1643e-002
15098	-4.8162e-003
15099	-3.0549e-003
15100	-9.1332e-002
15101	-7.4432e-002
15102	8.1665e-004
15103	1.3572e-004
15104	-3.505e-004
15105	-4.4808e-003
15106	3.2492e-002
15107	-1.8398e-002
15108	1.2485e-002
15109	5.5446e-002
15110	-0.10609
15111	-0.31316
15112	-0.25078
15113	8.0118e-002
15114	-0.13065
15115	-5.1224e-002
15116	-5.7197e-002
15117	-4.6056e-002
15118	-1.7732e-002
15119	-2.1001e-002
15120	-9.9798e-002
15121	-0.11997
15122	-1.7515e-002
15123	-8.6749e-002
15124	-8.2028e-002
15125	-8.1667e-002
15126	-9.0183e-002
15127	-1.9139e-002
15128	-1.2417e-002
15129	-0.12486
15130	-0.1207
15131	-0.10716
15132	-7.8112e-002
15133	5.2434e-003
15134	0.19659
15135	5.5217e-003
15136	0.11341
15137	-0.18975
15138	-0.15183
15139	-0.15061
15140	1.5579e-002
15141	-5.9268e-002
15142	-4.5421e-002
15143	-0.2711
15144	-0.14606
15145	-0.17359
15146	5.9773e-002
15147	-0.36926
15148	-1.5811e-003
15149	-3.3072e-002
15150	-4.0914e-002
15151	-2.9872e-002
15152	-3.0979e-002
15153	-0.16864
15154	-0.14618
15155	-0.13979
15156	-0.11708
15157	-0.10276
15158	-7.3684e-002
15159	-6.9976e-002
15160	1.5745e-002
15161	-1.3301e-003
15162	-7.4244e-002
15163	2.5437e-002
15164	-7.4212e-002
15165	-5.6948e-002
15166	-3.4224e-002
15167	-2.0929e-002
15168	-4.6556e-002
15169	1.6115e-002
15170	-6.5681e-003
15171	-2.4766e-002
15172	-0.19598
15173	-0.19373
15174	1.4727e-002
15175	4.4102e-002
15176	0.32228
15177	-0.28735
15178	-0.17492
15179	5.7575e-002
15180	-0.16696
15181	-0.30998
15182	-0.19136
15183	-0.13413
15184	-2.3527e-003
15185	-4.8671e-003
15186	-2.8367e-002
15187	-2.9685e-002
15188	-2.0115e-002
15189	-1.942e-002
15190	1.0768e-002
15191	3.9761e-003
15192	-0.14458
15193	-6.3984e-002
15194	8.4576e-002
15195	0.17418
15196	-4.6902e-002
15197	-1.1428e-002
15198	-1.3515e-002
15199	-0.10683
15200	-0.11573
15201	-0.11576
15202	9.4727e-003
15203	-8.378e-002
15204	-2.166e-002
15205	-2.4338e-002
15206	-0.13442
15207	-0.11707
15208	-0.12249
15209	-0.13946
15210	-0.13812
15211	-0.17357
15212	-0.28327
15213	-9.4558e-003
15214	-0.11839
15215	-0.1353
15216	-0.12843
15217	-1.5089e-002
15218	-2.0609e-003
15219	6.5414e-002
15220	2.954e-002
15221	0.20668
15222	5.3717e-002
15223	-0.24862
15224	-0.44338
15225	-0.6226
15226	-0.20239
15227	-0.5818
15228	-0.11824
15229	-0.14165
15230	-0.1034
15231	-0.2781
15232	-0.31208
15233	-0.19965
15234	-0.34317
15235	9.7266e-004
15236	2.0744e-003
15237	-2.3495e-002
15238	2.8781e-002
15239	-0.12763
15240	-6.367e-002
15241	-8.4567e-002
15242	6.2323e-002
15243	-5.3912e-002
15244	3.649e-003
15245	5.0929e-002
15246	1.1806e-003
15247	-0.16505
15248	-0.19426
15249	-0.11502
15250	-0.1263
15251	-9.9157e-002
15252	-9.1482e-002
15253	1.5452e-002
15254	2.2753e-002
15255	2.063e-002
15256	-2.3938e-002
15257	-1.5916e-003
15258	-2.3802e-002
15259	-2.5091e-002
15260	1.7305e-002
15261	-0.20509
15262	6.3608e-003
15263	-0.11251
15264	3.4347e-003
15265	4.4432e-002
15266	1.181e-002
15267	-0.18594
15268	-2.1642e-002
15269	0.21474
15270	-0.18803
15271	-9.2059e-002
15272	-0.13258
15273	-7.129e-002
15274	-8.0745e-002
15275	-1.6918e-002
15276	-9.5427e-003
15277	-8.9471e-002
15278	-4.9028e-002
15279	-3.5557e-002
15280	-3.6875e-002
15281	-2.2626e-003
15282	4.5367e-002
15283	-0.19982
15284	-0.12058
15285	-1.7911e-002
15286	-6.1324e-002
15287	-2.2897e-002
15288	-3.4469e-002
15289	-2.9378e-002
15290	-0.10398
15291	-0.14032
15292	2.0264e-003
15293	1.9431e-002
15294	-3.2474e-002
15295	-5.1691e-003
15296	-9.505e-003
15297	-0.10766
15298	-0.11113
15299	-0.11196
15300	-0.13242
15301	-0.13042
15302	-0.14525
15303	-0.10309
15304	-6.853e-002
15305	-7.3467e-002
15306	-0.12709
15307	-0.10987
15308	-0.13624
15309	-0.29899
15310	-0.27746
15311	-0.1653
15312	-0.22967
15313	-0.29443
15314	-0.18697
15315	-0.15622
15316	6.5839e-002
15317	6.2482e-002
15318	4.1388e-003
15319	-3.6775e-003
15320	-3.3789e-002
15321	-3.2046e-002
15322	-2.3215e-002
15323	-1.6592e-002
15324	-7.4616e-002
15325	-0.11079
15326	-0.15401
15327	-0.19874
15328	-0.31986
15329	-0.2827
15330	-0.17028
15331	3.2768e-002
15332	-0.24714
15333	-0.15088
15334	-0.12486
15335	0.17859
15336	9.5406e-002
15337	-1.8825e-002
15338	-1.2103e-002
15339	-9.3244e-002
15340	-0.10038
15341	-8.348e-002
15342	-1.8311e-002
15343	-0.15424
15344	-0.11952
15345	-0.12427
15346	-0.1251
15347	-0.19349
15348	-3.0004e-002
15349	-0.10123
15350	-0.1067
15351	-0.11089
15352	-0.14723
15353	-4.5324e-003
15354	-4.3469e-002
15355	-3.9751e-002
15356	-0.14179
15357	8.642e-002
15358	-0.13301
15359	-4.0271e-002
15360	-1.8731e-002
15361	-1.3714e-002
15362	-0.12686
15363	-0.10997
15364	-9.7483e-003
15365	-0.20017
15366	-0.12093
15367	-0.12337
15368	3.3712e-002
15369	0.15156
15370	-4.0359e-003
15371	-7.0291e-003
15372	0.56101
15373	0.42112
15374	0.56205
15375	-0.23131
15376	-0.30562
15377	-0.10904
15378	0.14704
15379	-2.0784e-002
15380	-0.16344
15381	-0.18724
15382	-0.21076
15383	-0.34181
15384	-0.17098
15385	-0.11054
15386	-0.18355
15387	-0.22346
15388	-0.10042
15389	-0.11146
15390	0.1654
15391	-0.48139
15392	-0.44424
15393	-0.39579
15394	-1.5433e-002
15395	-0.11441
15396	-0.18423
15397	-4.5974e-002
15398	-4.2256e-002
15399	-7.6653e-002
15400	-9.7498e-002
15401	-0.1129
15402	-0.11768
15403	-0.10163
15404	-0.16257
15405	1.5865e-002
15406	-5.0321e-002
15407	-0.12333
15408	-0.15254
15409	-0.3235
15410	-4.5687e-002
15411	-4.877e-002
15412	3.4586e-002
15413	7.9265e-004
15414	0.20933
15415	-3.0299e-002
15416	-1.9444e-002
15417	8.1487e-003
15418	-7.8286e-002
15419	-7.1158e-002
15420	1.6816e-002
15421	-1.2015e-002
15422	-0.1115
15423	-4.2374e-002
15424	-4.567e-002
15425	-3.3583e-002
15426	3.3283e-002
15427	0.66772
15428	0.19411
15429	-3.1955e-002
15430	-3.3273e-002
15431	-0.13894
15432	-0.14172
15433	-0.14021
15434	-0.12883
15435	-8.1177e-002
15436	-0.18204
15437	-8.8064e-002
15438	-1.1867e-002
15439	-0.12807
15440	-0.12501
15441	-0.13539
15442	-0.16101
15443	4.5364e-003
15444	-0.15188
15445	-5.2215e-003
15446	-3.1273e-002
15447	-3.7633e-002
15448	-3.4956e-002
15449	-2.8549e-002
15450	2.9165e-003
15451	3.0094e-002
15452	-2.0796e-002
15453	-4.1652e-002
15454	0.24961
15455	-5.0574e-002
15456	0.2645
15457	-4.5206e-003
15458	4.3924e-002
15459	-0.17308
15460	-0.12305
15461	-0.12
15462	-0.10183
15463	6.0648e-002
15464	-1.9855e-002
15465	7.4692e-002
15466	-5.0539e-002
15467	-3.0333e-002
15468	-4.3571e-002
15469	-7.3645e-003
15470	6.4509e-002
15471	2.9608e-002
15472	6.4305e-002
15473	9.6013e-003
15474	1.3438e-002
15475	0.1567
15476	-0.11325
15477	-7.0221e-002
15478	-0.10146
15479	-9.2688e-002
15480	-1.7345e-002
15481	-2.8359e-002
15482	1.6287e-002
15483	0.20763
15484	0.19103
15485	-3.801e-002
15486	-0.18666
15487	-0.10464
15488	-0.19182
15489	-0.14196
15490	-0.22733
15491	-0.17871
15492	-1.0237e-002
15493	-9.1378e-002
15494	-9.8514e-002
15495	-0.10203
15496	-0.11852
15497	-0.11596
15498	-9.1791e-002
15499	-0.11179
15500	2.5478e-002
15501	6.0573e-002
15502	1.0217e-002
15503	3.7384e-002
15504	-2.4195e-002
15505	-8.7352e-003
15506	-3.1104e-003
15507	-2.3138e-002
15508	-2.2878e-002
15509	-1.2439e-002
15510	-2.1739e-002
15511	-0.15165
15512	-0.15534
15513	-8.1649e-002
15514	-8.6626e-002
15515	-5.7936e-002
15516	-5.0593e-002
15517	-6.0485e-002
15518	-3.324e-002
15519	-5.4697e-002
15520	-4.1546e-002
15521	-0.26311
15522	-0.27338
15523	-0.23447
15524	-0.30911
15525	-0.18733
15526	-2.4585e-002
15527	-1.2321e-002
15528	-1.5809e-002
15529	1.3347e-002
15530	-1.9465e-003
15531	-1.4216e-002
15532	-0.10854
15533	9.7443e-004
15534	2.9923e-003
15535	1.1788e-003
15536	-1.317e-002
15537	9.8999e-003
15538	-4.8128e-003
15539	-4.4454e-002
15540	-1.8667e-002
15541	1.1066e-002
15542	-2.7078e-002
15543	-0.11312
15544	-0.12478
15545	-0.11157
15546	-8.0014e-002
15547	-9.8791e-002
15548	-9.2257e-002
15549	-0.11958
15550	-0.33501
15551	-0.31348
15552	-0.44089
15553	-1.2143e-002
15554	-1.5558e-002
15555	-1.8842e-002
15556	-1.103e-002
15557	-1.0762e-002
15558	-1.5563e-002
15559	-1.5358e-002
15560	-0.1045
15561	-0.12895
15562	-0.10961
15563	-2.6482e-002
15564	-1.9974e-002
15565	-3.0775e-002
15566	-1.8501e-002
15567	-2.5921e-002
15568	-1.5961e-002
15569	-0.18606
15570	-0.20018
15571	-0.19457
15572	-3.157e-002
15573	-2.5023e-002
15574	-1.7667e-002
15575	-1.7677e-002
15576	-1.2664e-002
15577	-2.2245e-002
15578	-1.5787e-002
15579	-4.3331e-002
15580	-8.8574e-002
15581	-5.7454e-002
15582	-1.0667e-002
15583	-1.3365e-002
15584	-1.7062e-002
15585	-2.2989e-002
15586	-2.6681e-002
15587	-1.452e-002
15588	-0.13007
15589	-7.415e-002
15590	-2.7842e-002
15591	-1.4144e-002
15592	-2.4868e-002
15593	-3.0723e-002
15594	-2.0935e-002
15595	-1.7611e-002
15596	-2.3276e-002
15597	-0.13925
15598	-0.13267
15599	-0.1008
15600	-3.9295e-002
15601	-2.8215e-002
15602	-2.9686e-002
15603	-3.4743e-002
15604	-6.7199e-003
15605	-5.6825e-002
15606	-3.325e-002
15607	-0.15149
15608	-0.17042
15609	-5.5631e-002
15610	-0.16139
15611	2.9485e-002
15612	2.5034e-003
15613	6.3019e-003
15614	3.2602e-002
15615	2.8084e-002
15616	-9.3194e-003
15617	9.3142e-002
15618	-0.16068
15619	3.5486e-002
15620	0.2251
15621	0.16696
15622	-1.1641e-002
15623	-6.1956e-003
15624	-9.3706e-003
15625	-7.5452e-003
15626	-1.5567e-003
15627	-5.5752e-003
15628	-5.6151e-002
15629	-7.1051e-002
15630	-7.1981e-002
15631	-1.0307e-003
15632	7.0074e-003
15633	-1.2773e-002
15634	-8.4397e-003
15635	8.6315e-003
15636	-2.9844e-003
15637	-7.7404e-002
15638	-2.0211e-002
15639	3.7052e-002
15640	5.6989e-002
15641	-4.3396e-002
15642	-2.998e-002
15643	-2.1452e-002
15644	-3.5954e-002
15645	-1.4397e-002
15646	-2.0709e-002
15647	-9.8474e-002
15648	-0.10395
15649	-0.10749
15650	-8.2683e-002
15651	7.7509e-003
15652	-7.4006e-002
15653	1.3497e-002
15654	7.5562e-003
15655	-1.9174e-002
15656	-3.1752e-002
15657	6.8999e-002
15658	5.0782e-002
15659	0.15867
15660	1.6914e-002
15661	1.1819e-002
15662	1.5732e-002
15663	1.3594e-002
15664	1.0048e-002
15665	7.6563e-003
15666	1.305e-002
15667	5.7538e-002
15668	6.7917e-002
15669	0.12649
15670	0.10657
15671	0.14551
15672	-9.2219e-002
15673	-7.9295e-002
15674	-9.1764e-002
15675	-6.5514e-002
15676	-9.5937e-002
15677	-6.2902e-002
15678	-0.21448
15679	-0.3828
15680	-0.37332
15681	-2.0305e-003
15682	-9.43e-003
15683	-8.5544e-003
15684	-5.4895e-003
15685	-9.487e-003
15686	-1.2338e-002
15687	-3.5909e-002
15688	-4.0224e-002
15689	-4.8973e-002
15690	-2.3625e-002
15691	4.3873e-002
15692	1.3672e-002
15693	1.5974e-002
15694	1.7526e-002
15695	2.6106e-002
15696	2.1872e-002
15697	0.11565
15698	8.4442e-002
15699	-5.3553e-002
15700	-7.5848e-003
15701	-4.823e-002
15702	-1.1806e-003
15703	-3.3161e-002
15704	-5.2529e-002
15705	-0.12682
15706	8.1266e-002
15707	7.8154e-002
15708	-0.16117
15709	-1.9762e-002
15710	-1.6507e-002
15711	-2.3816e-002
15712	-1.5774e-002
15713	-2.5719e-002
15714	-1.4741e-002
15715	-0.15942
15716	-9.6107e-002
15717	-9.2649e-002
15718	-1.751e-002
15719	-2.3524e-002
15720	-1.8266e-002
15721	-2.3768e-002
15722	-2.1224e-002
15723	-2.0386e-002
15724	-0.11379
15725	-0.12986
15726	-8.7053e-002
15727	-0.10533
15728	-1.9593e-002
15729	2.445e-004
15730	1.4007e-003
15731	-1.1828e-003
15732	-1.0319e-002
15733	-6.4889e-003
15734	-1.6035e-002
15735	3.5176e-002
15736	1.163e-002
15737	-7.672e-002
15738	-2.3144e-002
15739	-2.69e-003
15740	-4.3767e-002
15741	2.9684e-002
15742	-5.0644e-002
15743	-6.1375e-002
15744	6.7625e-002
15745	0.38423
15746	-0.19119
15747	-9.1193e-002
15748	-3.7003e-002
15749	-2.3769e-002
15750	-6.1159e-002
15751	-2.017e-002
15752	-3.3471e-002
15753	-2.2082e-002
15754	-0.10276
15755	-0.24988
15756	6.2193e-002
15757	5.0896e-002
15758	-3.4019e-002
15759	-2.0722e-002
15760	-1.8795e-002
15761	4.9757e-003
15762	-0.18316
15763	0.20702
15764	-1.8694e-002
15765	-4.08e-002
15766	-3.159e-002
15767	-4.3952e-002
15768	-4.1408e-002
15769	-5.9974e-002
15770	-2.9098e-002
15771	-3.2219e-002
15772	-0.16509
15773	-0.13271
15774	-1.6831e-002
15775	-1.8848e-002
15776	-2.1842e-002
15777	-5.251e-002
15778	-3.1625e-002
15779	-2.1598e-002
15780	-0.16384
15781	-0.1255
15782	-1.9988e-002
15783	-3.6228e-002
15784	-3.7324e-002
15785	-5.1119e-002
15786	-2.2953e-002
15787	-3.2382e-002
15788	-0.11138
15789	-0.15959
15790	-0.13094
15791	-1.198e-003
15792	1.597e-002
15793	2.3593e-003
15794	1.804e-002
15795	1.552e-002
15796	-1.628e-003
15797	5.8333e-003
15798	6.4209e-002
15799	5.4728e-003
15800	8.7617e-003
15801	8.0682e-003
15802	6.3595e-003
15803	-2.0929e-003
15804	4.9907e-004
15805	1.633e-003
15806	2.6393e-003
15807	-2.6396e-002
15808	1.6075e-002
15809	-4.4759e-003
15810	2.7254e-002
15811	4.6533e-002
15812	2.7308e-002
15813	3.9638e-002
15814	3.24e-002
15815	2.3081e-002
15816	0.15536
15817	0.10342
15818	1.2233e-002
15819	-1.4958e-002
15820	-1.7149e-002
15821	-1.0835e-002
15822	-1.8901e-002
15823	-3.2998e-002
15824	-2.5277e-002
15825	-1.2616e-002
15826	-0.11961
15827	-7.0101e-002
15828	-1.5803e-002
15829	-1.311e-002
15830	-1.4409e-002
15831	-1.4265e-002
15832	-1.5706e-002
15833	-1.2368e-002
15834	-1.6532e-002
15835	-4.478e-002
15836	-5.7235e-002
15837	-4.2103e-002
15838	-4.7382e-002
15839	-6.9257e-002
15840	-3.9496e-002
15841	-2.8205e-002
15842	-2.8026e-002
15843	-2.4994e-002
15844	-2.5689e-002
15845	-0.11887
15846	-0.19015
15847	-0.1805
15848	-0.13773
15849	2.1114e-002
15850	6.4422e-002
15851	0.1071
15852	3.9502e-002
15853	6.7784e-002
15854	2.709e-002
15855	2.0456e-004
15856	0.41448
15857	3.0565e-002
15858	5.5045e-002
15859	2.4499e-002
15860	2.4102e-002
15861	5.7421e-002
15862	4.7475e-002
15863	5.0936e-002
15864	4.0892e-002
15865	0.11715
15866	0.20237
15867	6.2582e-002
15868	-3.4183e-003
15869	-6.1546e-002
15870	8.241e-002
15871	-1.7001e-002
15872	1.1686e-002
15873	5.044e-002
15874	7.7114e-002
15875	0.4769
15876	-0.33311
15877	0.51155
15878	-1.1621e-002
15879	6.5862e-003
15880	-2.284e-002
15881	-5.2315e-003
15882	-2.618e-002
15883	-1.1412e-002
15884	-2.4359e-002
15885	-0.12539
15886	-2.2671e-002
15887	-2.8373e-002
15888	-1.4707e-002
15889	-1.579e-002
15890	-1.1629e-002
15891	-4.237e-002
15892	-1.3575e-002
15893	-2.3725e-002
15894	-8.7432e-002
15895	-7.4346e-002
15896	-0.10244
