Node Number	Shear Stress (Pa)
1329	9.7211e+005
1330	9.9649e+005
1331	6.1148e+005
1332	3.0694e+005
1333	1.4169e+005
1334	1.2988e+006
1335	1.488e+006
1336	1.5663e+006
1337	1.2962e+006
1338	7.9878e+005
1339	2.8111e+005
1340	-30270
1341	1.4479e+005
1342	3.7466e+005
1343	4.4387e+005
1344	5.5791e+005
1345	1266.7
1346	5904.3
1347	1.4987e+006
1348	1.4113e+006
1349	8.9445e+005
1350	5.4147e+005
1351	1.3781e+005
1352	-59975
1353	2.3135e+005
1354	7.8799e+005
1355	4.0573e+005
1356	5.2424e+005
1357	5.124e+005
1358	3.9488e+005
1359	1.4554e+005
1360	16187
1361	1.1503e+006
1362	1.1308e+006
1363	8.9897e+005
1364	5.4967e+005
1365	1.0303e+005
1366	-33256
1367	2.5322e+005
1368	7.8564e+005
1369	1.5627e+005
1370	-48153
1371	10599
1372	93015
1373	9.0597e+005
1374	5.5825e+005
1375	2.7518e+005
1376	66588
1377	6.3826e+005
1378	6.5969e+005
1379	6.7306e+005
1380	1.4094e+005
1381	92515
1382	-1.4999e+005
1383	7.4907e+005
1384	1.2465e+005
1385	-51074
1386	-15321
1387	6.3614e+005
1388	1.6901e+006
1389	2.7672e+006
1390	3.4944e+006
1391	3.9943e+006
1392	4.523e+006
1393	2.8969e+006
1394	-1.452e+006
1395	-2.5176e+006
1396	-2.8784e+006
1397	-2.1039e+006
1398	-1.725e+006
1399	-1.3971e+006
1400	-8.932e+005
1401	2.4044e+005
1402	3.7791e+005
1403	3.863e+005
1404	1.7774e+005
1405	-2.6479e+005
1406	1.3927e+006
1407	9.1718e+005
1408	3.7189e+005
1409	-25062
1410	1.1705e+006
1411	1.8807e+006
1412	2.7345e+006
1413	3.4423e+006
1414	3.4986e+006
1415	3.3516e+006
1416	-1.962e+006
1417	-1.9682e+006
1418	-1.0958e+006
1419	-7.6922e+005
1420	-6.028e+005
1421	-3.0315e+005
1422	6.2897e+005
1423	1.8926e+006
1424	8.4824e+005
1425	4.8063e+005
1426	1.2068e+006
1427	2.1116e+006
1428	2.7974e+006
1429	3.3794e+006
1430	3.3596e+006
1431	2.7573e+006
1432	-6.3248e+005
1433	-3.9214e+005
1434	-5.7485e+005
1435	1.9619e+005
1436	4.2684e+005
1437	3739.9
1438	2.1469e+005
1439	5.0475e+005
1440	7.8628e+005
1441	1.1544e+006
1442	5.6514e+005
1443	1.9309e+006
1444	1.1486e+006
1445	3.9339e+005
1446	3.0042e+006
1447	1.1106e+006
1448	1.0116e+006
1449	1.2726e+006
1450	1.822e+006
1451	2.3306e+006
1452	3.3345e+006
1453	3.2661e+006
1454	3.0579e+006
1455	9.1528e+005
1456	1.2347e+006
1457	1.8001e+006
1458	1.7281e+006
1459	1.1213e+006
1460	9.901e+005
1461	2.0358e+006
1462	1.6486e+006
1463	2.6893e+006
1464	2.0432e+006
1465	2.9372e+006
1466	3.4226e+006
1467	3.3595e+006
1468	1.909e+006
1469	1.9968e+006
1470	2.4949e+006
1471	3.3465e+006
1472	3.7272e+006
1473	3.0669e+006
1474	2.2515e+006
1475	3.0826e+006
1476	2.8221e+006
1477	2.5115e+006
1478	2.0874e+006
1479	2.7445e+006
1480	2.6373e+006
1481	3.4764e+006
1482	3.6489e+006
1483	3.4249e+006
1484	3.4768e+006
1485	3.2944e+006
1486	2.8145e+006
1487	3.8635e+006
1488	3.7713e+006
1489	3.6541e+006
1490	3.5364e+006
1491	3.3974e+006
1492	4.1168e+006
1493	3.7685e+006
1494	2.2336e+006
1495	2.397e+006
1496	3.2584e+006
1497	3.396e+006
1498	4.0804e+006
1499	3.9425e+006
1500	-8.1517e+006
1501	-1.4991e+007
1502	-1.7864e+007
1503	-1.2434e+007
1504	-4.6885e+006
1505	8.0676e+005
1506	-3.8953e+005
1507	-3.4725e+006
1508	-8.6412e+006
1509	-7.5927e+006
1510	-3.6509e+006
1511	-7.7384e+006
1512	-1.1224e+007
1513	-1.2322e+007
1514	-6.0039e+006
1515	-1.2012e+006
1516	-1.0049e+006
1517	-9.2691e+006
1518	-2.0816e+007
1519	-3.4187e+007
1520	-2.8589e+007
1521	-1.9422e+007
1522	-3.6734e+006
1523	-4.8992e+006
1524	-9.0763e+006
1525	-1.2183e+007
1526	-1.2259e+007
1527	-1.105e+007
1528	-4.0666e+006
1529	-7.7167e+005
1530	-2.6277e+006
1531	-1.2356e+007
1532	-2.5086e+007
1533	-3.3217e+007
1534	-3.8774e+006
1535	-9.135e+006
1536	-7.7485e+006
1537	-1.2651e+007
1538	-1.1513e+007
1539	-6.2123e+006
1540	-9.51e+005
1541	1.5102e+005
1542	-3.3602e+006
1543	-8.3393e+006
1544	-1.1951e+007
1545	-7.1261e+006
1546	-8.1998e+006
1547	-6.7402e+006
1548	-2.4881e+006
1549	-1.0036e+006
1550	-3.578e+006
1551	-1.1554e+007
1552	-2.0177e+007
1553	-1.7008e+007
1554	-1.035e+007
1555	-1.1494e+007
1556	-7.2326e+006
1557	-2.511e+006
1558	2.7368e+005
1559	-2.1828e+006
1560	-7.3048e+006
1561	-1.1802e+007
1562	-5.7655e+006
1563	-9.0561e+006
1564	-1.217e+007
1565	1.7574e+007
1566	3.2512e+007
1567	2.289e+007
1568	2.962e+006
1569	-9.4911e+006
1570	-6.4047e+006
1571	1.6951e+006
1572	1.3525e+006
1573	-9.0117e+006
1574	-1.7014e+007
1575	-8.1357e+006
1576	1.7634e+007
1577	3.3446e+007
1578	3.3883e+007
1579	1.7617e+006
1580	1.4736e+007
1581	3.122e+007
1582	1.7083e+007
1583	-3.1168e+006
1584	-1.07e+007
1585	-5.5632e+006
1586	-8.4691e+005
1587	2.1118e+007
1588	3.4438e+007
1589	2.9864e+007
1590	8.3458e+006
1591	-9.0409e+006
1592	-1.2168e+007
1593	-5.4832e+006
1594	-1.3696e+007
1595	-1.395e+007
1596	4.6495e+006
1597	2.2848e+007
1598	3.7995e+007
1599	2.9828e+007
1600	2.1159e+007
1601	-4.0634e+005
1602	-1.234e+007
1603	-1.0956e+007
1604	-1.4257e+007
1605	-7.9978e+006
1606	1.1823e+007
1607	3.015e+007
1608	-3.9362e+006
1609	-4.1174e+006
1610	-2.1802e+006
1611	-2.795e+006
1612	-8.4337e+006
1613	-4.2041e+006
1614	1.3095e+007
1615	-1.2324e+007
1616	-3.6953e+006
1617	7.5015e+006
1618	2.0875e+006
1619	6.9933e+005
1620	-4.7662e+006
1621	2.479e+006
1622	1.4085e+007
1623	-1.0882e+007
1624	5.2072e+006
1625	4.7827e+005
1626	3.1754e+005
1627	-1.704e+006
1628	-1.6097e+007
1629	-3.3843e+007
1630	-2.571e+007
1631	-3.7783e+007
1632	-3.539e+007
1633	9.4042e+006
1634	-2.9919e+007
1635	-2.3389e+007
1636	-1.6661e+007
1637	3.9836e+006
1638	-1.2992e+007
1639	-1.7537e+006
1640	-7.2972e+006
1641	-1.2783e+007
1642	-1.6188e+007
1643	-1.719e+007
1644	3.4162e+006
1645	8.6594e+005
1646	-1.7322e+007
1647	-1.2823e+006
1648	-2.5405e+006
1649	-3.0201e+006
1650	-1.6716e+007
1651	-1.6668e+007
1652	-2.5897e+006
1653	-1.6282e+006
1654	-5.582e+005
1655	-6.4732e+005
1656	-1.4248e+006
1657	-3.7472e+007
1658	-1.0895e+006
1659	4.36e+006
1660	-2.1602e+007
1661	-2.3323e+006
1662	-1.7532e+007
1663	-77890
1664	-1.4341e+007
1665	1.3006e+006
1666	-2.005e+007
1667	-3.695e+007
1668	1.4658e+006
1669	-4.0524e+006
1670	1.1434e+007
1671	1.2379e+005
1672	-9.328e+006
1673	-1.909e+007
1674	1.2266e+007
1675	-1.2349e+007
1676	-1.8315e+007
1677	-2.7773e+006
1678	-6.5584e+005
1679	-2.9833e+006
1680	-5.1747e+006
1681	-2.9168e+006
1682	-2.0098e+006
1683	-1.7801e+007
1684	2.3383e+006
1685	-1.7566e+007
1686	-1.0135e+007
1687	-1.4524e+007
1688	7.3501e+006
1689	-2.7101e+007
1690	-3.2621e+007
1691	-3.012e+007
1692	-2.9596e+006
1693	-4.5657e+006
1694	-3.8888e+006
1695	-1.4183e+007
1696	-9.4257e+006
1697	9.1491e+006
1698	2.9833e+006
1699	-4.3459e+006
1700	-4.0617e+006
1701	1.7052e+006
1702	1.306e+007
1703	-1.6151e+007
1704	8.5991e+006
1705	9.0759e+006
1706	-6.005e+006
1707	1.0586e+007
1708	4.2263e+006
1709	-3.3147e+007
1710	-1.415e+007
1711	6.3702e+006
1712	-2.1242e+007
1713	6.2185e+006
1714	1.5996e+007
1715	-1.3474e+007
1716	-3.2907e+007
1717	6.2153e+006
1718	9.4467e+006
1719	9.0106e+006
1720	-7.1836e+006
1721	-4.8046e+006
1722	-1.4705e+007
1723	1.4865e+007
1724	1.2542e+007
1725	4.8919e+006
1726	1.5375e+007
1727	1.7442e+006
1728	-1.2413e+006
1729	-8.305e+006
1730	-1.3542e+007
1731	3.6165e+006
1732	-2.351e+007
1733	6.8006e+006
1734	7.074e+006
1735	6.2119e+006
1736	7.9968e+006
1737	6.0216e+006
1738	-1.8951e+006
1739	5.7613e+006
1740	5.2664e+006
1741	1.322e+007
1742	-9.1419e+006
1743	-4.0864e+006
1744	-3.593e+006
1745	1.076e+007
1746	-4.2406e+006
1747	4.4311e+006
1748	7.1662e+006
1749	-6.9617e+005
1750	7.6083e+006
1751	-3.9149e+006
1752	3.05e+005
1753	-1.2111e+007
1754	4.1079e+006
1755	9.7234e+006
1756	-1.2046e+007
1757	-2.1567e+007
1758	-3.605e+007
1759	-2.1873e+007
1760	-3.6103e+007
1761	1.1922e+007
1762	-1.2909e+006
1763	1.3288e+007
1764	-3.8395e+006
1765	1.8831e+007
1766	-1.9285e+007
1767	-2.376e+007
1768	-3.7264e+007
1769	5.4166e+006
1770	2.4493e+006
1771	-1.9427e+007
1772	-2.8548e+007
1773	-1.1826e+007
1774	6.1448e+006
1775	3.587e+006
1776	-1.8862e+007
1777	-1.6226e+007
1778	1.8079e+007
1779	7.1627e+006
1780	7.907e+006
1781	1.7229e+007
1782	2.0391e+007
1783	-3.0992e+007
1784	-5.0813e+006
1785	9.8767e+006
1786	3.6921e+006
1787	8.2384e+006
1788	-2.4453e+007
1789	-3.6463e+007
1790	1.0817e+007
1791	-1.9525e+007
1792	-3.564e+005
1793	1.2125e+007
1794	-1.6689e+007
1795	-3.0419e+005
1796	6.7279e+006
1797	4.1725e+006
1798	-3.4098e+007
1799	1.6298e+007
1800	5.494e+006
1801	-2.9449e+007
1802	5.4723e+005
1803	-1.728e+007
1804	-1.5696e+006
1805	2.578e+006
1806	4.0383e+006
1807	-9.0171e+006
1808	-1.9205e+007
1809	-2.8934e+007
1810	2.6896e+005
1811	1.1994e+006
1812	-6.1606e+006
1813	-2.2521e+007
1814	1.5016e+007
1815	-1.4185e+007
1816	-41105
1817	3.7873e+006
1818	-5.5937e+006
1819	-8.8663e+006
1820	-1.0118e+007
1821	7.2132e+006
1822	4.5452e+006
1823	1.1627e+007
1824	-2.3842e+007
1825	-9.5957e+006
1826	7.5667e+006
1827	9.4608e+006
1828	7.8421e+006
1829	-1.9928e+007
1830	1.0793e+005
1831	-1.4e+007
1832	-1.2231e+006
1833	1.053e+007
1834	-1.1084e+007
1835	8.5178e+006
1836	1.4859e+007
1837	1.5881e+007
1838	-2.7884e+006
1839	-1.9907e+007
1840	-5.0721e+006
1841	8.1364e+006
1842	-8.763e+006
1843	5.9643e+006
1844	-9.2886e+005
1845	-1.065e+007
1846	5.2337e+006
1847	-2.0787e+007
1848	1.3086e+007
1849	1.1401e+007
1850	1.8391e+007
1851	1.3681e+007
1852	8.1107e+006
1853	-9.129e+006
1854	-1.3493e+007
1855	8.8354e+006
1856	-3.4354e+007
1857	-8.0592e+006
1858	-3.1137e+006
1859	-5.8744e+006
1860	1.0526e+007
1861	1.3185e+007
1862	8.1154e+006
1863	-3.6317e+007
1864	-1.8368e+007
1865	2.7679e+006
1866	-1.5458e+007
1867	-1.966e+007
1868	-1.4502e+007
1869	1.3174e+007
1870	-7.6087e+006
1871	-2.0923e+007
1872	5.133e+006
1873	3.9929e+006
1874	-3.4717e+007
1875	9.1832e+006
1876	8.7239e+006
1877	5.3185e+006
1878	5.0653e+006
1879	-3.1373e+007
1880	-1.9486e+007
1881	6.6191e+006
1882	7.3168e+006
1883	-7.7423e+006
1884	-1.2818e+007
1885	9.359e+006
1886	5.3851e+006
1887	3.9685e+006
1888	-4.6799e+005
1889	-1.6844e+007
1890	1.5326e+006
1891	3.5839e+006
1892	1.3052e+007
1893	-4.3231e+007
1894	5.0513e+006
1895	-1.2413e+007
1896	6.2473e+006
1897	-5.8495e+006
1898	1.1942e+007
1899	1.3816e+007
1900	-3.6895e+006
1901	1.9015e+006
1902	1.756e+007
1903	2.8573e+006
1904	-5.938e+006
1905	8.4045e+006
1906	-1.0015e+007
1907	1.2636e+007
1908	1.2398e+007
1909	1.8896e+007
1910	1.1164e+007
1911	-2.4269e+007
1912	6.6004e+006
1913	-2.0716e+007
1914	1.1915e+007
1915	8.5056e+006
1916	1.131e+007
1917	7.2345e+006
1918	-1.0405e+007
1919	-2.1347e+007
1920	-3.2196e+007
1921	5.3888e+006
1922	-1.2166e+007
1923	4.1461e+006
1924	1.6865e+007
1925	-1.8132e+007
1926	-4.6622e+006
1927	-3.5204e+007
1928	-1.8803e+006
1929	4.351e+006
1930	-2.8643e+007
1931	5.1837e+005
1932	-3.4682e+007
1933	3.0681e+005
1934	1.5715e+007
1935	9.4765e+006
1936	1.0635e+007
1937	5.3163e+006
1938	1.1435e+007
1939	1.4816e+007
1940	-3.8176e+006
1941	3.7428e+006
1942	9.2598e+006
1943	-7.6255e+006
1944	-1.9395e+007
1945	-1.6024e+007
1946	4.5829e+006
1947	1.5551e+007
1948	-3.5319e+007
1949	6.3062e+006
1950	6.3569e+005
1951	-2.7921e+007
1952	-2.3557e+007
1953	-3.3575e+007
1954	6.7391e+006
1955	-2.1411e+007
1956	-2.3971e+007
1957	-2.4676e+007
1958	-2.7621e+007
1959	-3.9285e+007
1960	-3.3111e+007
1961	1.819e+007
1962	-1.4735e+006
1963	9.611e+006
1964	-1.7306e+007
1965	7.0467e+006
1966	6.8409e+006
1967	-4.9037e+007
1968	-3.4022e+007
1969	-5.7671e+006
1970	3.6741e+006
1971	2.277e+006
1972	1.3396e+007
1973	2.3263e+006
1974	-2.1644e+007
1975	-5.07e+006
1976	3.9327e+006
1977	-1.5825e+007
1978	-1.4679e+007
1979	-2.5872e+007
1980	3.9745e+006
1981	3.6587e+006
1982	-1.0063e+007
1983	2.4489e+006
1984	1.6989e+006
1985	-3.0889e+007
1986	3.9219e+006
1987	-2.1341e+007
1988	1.5496e+007
1989	-6.4672e+006
1990	-3.5889e+006
1991	6.7145e+006
1992	2.2179e+006
1993	-1.1802e+007
1994	3.7467e+006
1995	-2.6347e+007
1996	-3.1556e+007
1997	-1.7059e+007
1998	6.0948e+005
1999	4.823e+006
2000	-8.9675e+006
2001	-1.25e+007
2002	-2.1274e+007
2003	1.9419e+007
2004	1.7085e+007
2005	-1.129e+007
2006	-1.1345e+007
2007	-7.9162e+006
2008	-92861
2009	3.2992e+006
2010	-1.6076e+006
2011	-5.0633e+006
2012	3.073e+007
2013	-2.7637e+006
2014	-3.4002e+006
2015	-8.779e+006
2016	3.4376e+007
2017	3.0206e+007
2018	1.008e+007
2019	3.03e+007
2020	-9.1826e+005
2021	2.038e+007
2022	1.4612e+007
2023	9.6123e+006
2024	-6.8043e+006
2025	7.0388e+006
2026	-8.7778e+006
2027	2.1532e+007
2028	1.109e+006
2029	87186
2030	-3.6948e+006
2031	4.3896e+006
2032	4.176e+005
2033	-1.5032e+006
2034	-1.8102e+007
2035	-1.0129e+007
2036	1.0478e+006
2037	-4.6446e+006
2038	2.8922e+007
2039	5.9634e+005
2040	-9.909e+006
2041	-4.4615e+006
2042	-2.6288e+006
2043	-4.5366e+006
2044	-1.9871e+006
2045	-1.2114e+007
2046	2.1832e+007
2047	-2.062e+006
2048	2.5246e+007
2049	3.8683e+006
2050	5.2139e+006
2051	2.1109e+007
2052	-6.532e+006
2053	2.1058e+006
2054	2.8159e+007
2055	3.1165e+007
2056	2.e+007
2057	3.7934e+006
2058	3.6843e+007
2059	2.2517e+007
2060	-6.988e+006
2061	1.2933e+007
2062	9.4503e+006
2063	2.9526e+007
2064	1.7821e+007
2065	1.2001e+007
2066	-8.0895e+006
2067	-8.4469e+006
2068	3.7767e+006
2069	2.3061e+006
2070	1.126e+007
2071	3.7664e+007
2072	-1.5006e+007
2073	1.2188e+005
2074	2.6696e+006
2075	3.8523e+006
2076	-1.0156e+007
2077	-1.8871e+007
2078	6.9574e+005
2079	1.429e+007
2080	-7.0405e+006
2081	1.7245e+007
2082	1.0323e+007
2083	2.7885e+007
2084	-1.0176e+007
2085	1.7677e+006
2086	2.1174e+007
2087	2.7057e+007
2088	2.3792e+007
2089	-9.9824e+006
2090	1.2206e+006
2091	3.1594e+007
2092	2.6696e+006
2093	9.2785e+006
2094	3.887e+007
2095	-6.2707e+006
2096	-4.4591e+006
2097	1.6169e+007
2098	-7.0751e+005
2099	3.1208e+007
2100	2.0686e+006
2101	2.6617e+007
2102	1.2114e+006
2103	1.0874e+006
2104	1.1333e+007
2105	2.9562e+007
2106	-6.8648e+006
2107	1.065e+006
2108	-1.8057e+007
2109	1.6384e+007
2110	-7.5792e+006
2111	6.8514e+006
2112	1.712e+007
2113	6.5719e+006
2114	1.8276e+007
2115	-3.6158e+006
2116	2.771e+007
2117	-8.4741e+006
2118	-1.8765e+006
2119	-1.8322e+007
2120	1.7647e+007
2121	2.1191e+007
2122	2.8984e+007
2123	-5.9732e+006
2124	-1.4424e+007
2125	-9.04e+005
2126	-6.3656e+006
2127	6.6435e+006
2128	-5.6034e+006
2129	-3.7903e+005
2130	8.0427e+006
2131	4.3919e+006
2132	-1.0742e+006
2133	-2.4803e+006
2134	-6.9704e+006
2135	2.6684e+006
2136	-2.5234e+006
2137	3.9686e+006
2138	-3.0973e+006
2139	2.1406e+006
2140	-4.7885e+006
2141	-7.7507e+006
2142	1.6876e+006
2143	1.6731e+006
2144	-3.7331e+005
2145	3.4547e+007
2146	-1.0948e+007
2147	-1.4511e+007
2148	-4.7541e+006
2149	1.3145e+006
2150	-2.9915e+006
2151	1.2258e+007
2152	-1.2678e+007
2153	5.5413e+006
2154	1.1269e+007
2155	2.1147e+006
2156	8.9874e+006
2157	-1.1714e+007
2158	1.2186e+006
2159	-3.8548e+006
2160	1.0841e+007
2161	-1.1051e+007
2162	1.9823e+007
2163	-1.6486e+006
2164	-7.2586e+006
2165	5.9188e+006
2166	7.7405e+006
2167	-3.5279e+005
2168	-2.4339e+006
2169	1.0049e+007
2170	-2.0598e+007
2171	3.4962e+006
2172	1.0768e+006
2173	-1.2836e+006
2174	1.8591e+007
2175	-6.9825e+006
2176	3.102e+006
2177	-6.8661e+006
2178	9.9782e+005
2179	-9.3678e+006
2180	8.2276e+006
2181	3.2425e+007
2182	2.3706e+007
2183	3.5581e+007
2184	2.4838e+007
2185	6.6192e+006
2186	8.4786e+006
2187	-2.2026e+006
2188	2.8893e+007
2189	6.8046e+006
2190	-4.4232e+006
2191	4.7431e+005
2192	-6.7844e+006
2193	-3.254e+006
2194	-3.2517e+006
2195	2.1358e+007
2196	-1.8145e+006
2197	9.0761e+006
2198	-4.3161e+006
2199	2.4543e+007
2200	3.8893e+007
2201	-1.4695e+007
2202	-7.5664e+006
2203	3.5745e+006
2204	6.0884e+006
2205	-1.159e+007
2206	-1.1434e+007
2207	4.4825e+006
2208	-9.4765e+006
2209	1.9442e+007
2210	2.8323e+007
2211	2.4941e+007
2212	-5.8686e+006
2213	3.0337e+007
2214	4.3774e+006
2215	3.8449e+005
2216	3.1479e+007
2217	2.4153e+006
2218	2.0477e+007
2219	1.63e+007
2220	9.3632e+006
2221	3.9945e+006
2222	-1.4169e+006
2223	3.0717e+007
2224	-1.1671e+007
2225	-7.3041e+006
2226	-1.1274e+007
2227	-1.02e+007
2228	-5.1153e+006
2229	2.6029e+007
2230	6.2367e+006
2231	1.8686e+007
2232	8.2432e+005
2233	-3.9526e+006
2234	-2.7895e+006
2235	3.7749e+006
2236	-3.0932e+006
2237	1.3926e+006
2238	2.8976e+007
2239	-4.8887e+006
2240	-3.4744e+006
2241	2.2908e+007
2242	-6.2634e+006
2243	7.9967e+006
2244	1.2055e+006
2245	-4.8816e+006
2246	-9.2848e+006
2247	1.5861e+007
2248	-6.5333e+005
2249	2.9601e+007
2250	2.5146e+007
2251	3.4395e+006
2252	3.9517e+006
2253	2.5865e+007
2254	2.8402e+007
2255	1.7292e+007
2256	8.5582e+006
2257	1.6408e+006
2258	2.9124e+006
2259	1.2628e+007
2260	1.9483e+007
2261	1.7733e+007
2262	1.806e+007
2263	1.9999e+006
2264	8.0734e+006
2265	2.4633e+006
2266	-7.7471e+006
2267	5.1535e+006
2268	-7.1435e+006
2269	8.7591e+006
2270	-4.5973e+006
2271	-1.6919e+007
2272	1.8857e+007
2273	-9.7469e+005
2274	2.3813e+007
2275	6.0302e+006
2276	8.0015e+006
2277	2.2516e+007
2278	-4.4832e+005
2279	3.1188e+007
2280	1.5294e+007
2281	-4.4079e+006
2282	-4.9099e+006
2283	-3.4799e+006
2284	2.6893e+007
2285	3.1656e+007
2286	2.8078e+007
2287	-2.1186e+007
2288	-5.8419e+005
2289	3.1426e+007
2290	-4.7397e+006
2291	2.7994e+007
2292	-1.1763e+007
2293	-1.008e+007
2294	1.4175e+007
2295	2.6131e+007
2296	1.2559e+007
2297	5.0211e+006
2298	1.6385e+007
2299	2.5755e+007
2300	2.5427e+007
2301	2.633e+006
2302	-4.0958e+006
2303	1.2269e+007
2304	1.8834e+007
2305	2.1982e+007
2306	-1.4871e+007
2307	-3.1688e+006
2308	3.5947e+007
2309	3.5582e+007
2310	2.0699e+007
2311	2.2183e+007
2312	2.5038e+007
2313	3.4984e+006
2314	6.8399e+006
2315	-3.7987e+006
2316	-5.1929e+006
2317	1.9722e+007
2318	-1.8519e+007
2319	-3.074e+005
2320	-5.4341e+006
2321	5.2346e+006
2322	1.2889e+007
2323	8.8864e+005
2324	2.0286e+007
2325	5.4246e+006
2326	-5.6599e+006
2327	3.0148e+007
2328	2.7616e+007
2329	9.4645e+006
2330	-8.1367e+006
2331	-7.4553e+006
2332	3.1379e+007
2333	-3.9915e+006
2334	-1.1729e+007
2335	3.61e+007
2336	1.147e+006
2337	1.6418e+007
2338	-8.554e+006
2339	1.4892e+007
2340	-8.9713e+006
2341	-2.3898e+006
2342	9.0887e+006
2343	1.3713e+006
2344	8.7076e+006
2345	-3.5611e+006
2346	2.5404e+007
2347	2.5305e+007
2348	-5.6238e+006
2349	-1.5179e+007
2350	-3.7714e+006
2351	2.3754e+006
2352	-1.4294e+006
2353	1.6505e+007
2354	8.5988e+006
2355	1.7887e+006
2356	2.2315e+007
2357	1.1698e+007
2358	-5.4986e+006
2359	2.1775e+007
2360	2.476e+006
2361	3.1308e+005
2362	-1.1187e+007
2363	1.4386e+007
2364	1.4929e+007
2365	-8.5405e+006
2366	-8.0949e+006
2367	-1.0165e+007
2368	2.4378e+007
2369	1.5691e+007
2370	8.5104e+006
2371	-4.9737e+006
2372	-1.0255e+007
2373	1.8564e+007
2374	-2.3324e+006
2375	1.0042e+006
2376	-3.4557e+006
2377	-5.1263e+006
2378	6.9403e+006
2379	-2.8141e+006
2380	-6.3719e+006
2381	6.5866e+005
2382	-1.4581e+006
2383	1.8235e+006
2384	-1.2645e+006
2385	2.2729e+007
2386	4.366e+006
2387	1.6246e+007
2388	-1.0342e+007
2389	-7.8217e+006
2390	2.6098e+007
2391	-1.0123e+007
2392	2.4766e+007
2393	5.1273e+006
2394	-2.1788e+006
2395	3.9241e+007
2396	2.2906e+007
2397	-2.5157e+006
2398	1.1132e+007
2399	2.7994e+007
2400	-3.9782e+006
2401	-9.3515e+005
2402	-2.0803e+005
2403	-1.065e+007
2404	58418
2405	1.3642e+007
2406	9.302e+006
2407	3.7665e+007
2408	-4.8426e+006
2409	-4.4812e+006
2410	-2.3363e+006
2411	4.3018e+006
2412	-4.6814e+006
2413	1.4136e+006
2414	-1.2789e+007
2415	1.4312e+007
2416	-6.4329e+006
2417	2.8274e+007
2418	-2.3412e+006
2419	-4.3985e+006
2420	3.6266e+006
2421	3.4076e+006
2422	2.5392e+007
2423	2.7956e+007
2424	1.8495e+007
2425	-1.8346e+007
2426	1.2539e+007
2427	9.1802e+006
2428	-8.7787e+006
2429	-4.6661e+006
2430	3.4175e+007
2431	-1.9987e+006
2432	1.4459e+007
2433	2.2441e+007
2434	-9.5809e+006
2435	5.1791e+006
2436	-7.806e+006
2437	1.0575e+007
2438	4.4079e+006
2439	-3.4017e+006
2440	8.606e+006
2441	-4.0652e+006
2442	-1.3538e+006
2443	8.167e+006
2444	5.6283e+006
2445	6.908e+006
2446	3.8519e+007
2447	-2.1762e+007
2448	-2.9702e+006
2449	1.3099e+006
2450	-1.8534e+007
2451	1.5497e+007
2452	-2.9305e+006
2453	-7.4141e+006
2454	9.3847e+006
2455	1.7267e+007
2456	1.1473e+007
2457	1.7317e+006
2458	2.6947e+005
2459	-2.1825e+006
2460	2.3421e+006
2461	-5.1362e+006
2462	4.3886e+006
2463	1.6765e+007
2464	-1.1291e+006
2465	1.1404e+007
2466	-1.379e+006
2467	-4.8207e+006
2468	1.0939e+006
2469	-8.9514e+006
2470	-4.0737e+006
2471	-5.84e+005
2472	-6.1411e+006
2473	3.1008e+006
2474	1.328e+006
2475	1.3294e+007
2476	4.5136e+006
2477	-1.0836e+007
2478	5.0136e+006
2479	1.0045e+006
2480	3.0103e+007
2481	-1.474e+007
2482	3.733e+006
2483	5.2353e+006
2484	-8.6984e+006
2485	2.6892e+007
2486	1.2674e+007
2487	-3.8331e+005
2488	-2.3488e+006
2489	-2.0436e+006
2490	2.7913e+006
2491	3.9824e+006
2492	4.3945e+006
2493	-3.2937e+005
2494	-4.1095e+006
2495	1.8313e+006
2496	-4.6628e+006
2497	3.4205e+006
2498	-2.4184e+006
2499	-7.3906e+006
2500	-4.196e+006
2501	5.7978e+006
2502	-5.1143e+006
2503	-1.4499e+007
2504	7.0962e+006
2505	4.8261e+006
2506	6.3103e+006
2507	-1.0284e+007
2508	1.9632e+007
2509	2.2509e+006
2510	7.5986e+006
2511	-1.3973e+007
2512	-2.7269e+006
2513	8.5177e+006
2514	-7.1894e+006
2515	-7.9463e+006
2516	-4.6064e+006
2517	6.0224e+006
2518	-1.9237e+006
2519	3.304e+006
2520	-7.8161e+006
2521	1.4771e+007
2522	7.5686e+006
2523	2.4077e+006
2524	-6.3105e+006
2525	3.5801e+007
2526	1.4466e+007
2527	-1.5104e+007
2528	1.5443e+006
2529	-5.1266e+005
2530	3.5466e+006
2531	3.4256e+007
2532	-1.6605e+006
2533	1.1158e+006
2534	3.0826e+007
2535	3.3838e+007
2536	3.2798e+007
2537	3.5582e+005
2538	-1.1109e+007
2539	-1.0866e+007
2540	-9.7382e+006
2541	-1.3961e+006
2542	-4.9937e+006
2543	-3.6914e+006
2544	3.618e+006
2545	-1.0445e+007
2546	4.2219e+006
2547	6.5839e+006
2548	1.5353e+007
2549	-1.0389e+007
2550	4.1325e+006
2551	-76279
2552	-1.0012e+006
2553	-1.7547e+006
2554	-1.945e+006
2555	-2.0488e+006
2556	-2.0921e+006
2557	-1.9086e+006
2558	-1.6137e+006
2559	-1.1049e+006
2560	-86679
2561	1.6792e+006
2562	9.1977e+005
2563	5.0141e+005
2564	5.1576e+005
2565	-1.4138e+005
2566	3.5017e+005
2567	6.2333e+005
2568	-5.863e+005
2569	-6.5297e+005
