Node Number	Normal Stress (Pa)
13720	-1.0191e+006
13721	-1.152e+006
13722	-7.6908e+006
13723	-3.9038e+006
13724	-5.8299e+006
13725	-3.9281e+006
13726	-6.3797e+006
13727	-4.1401e+006
13728	-1.3013e+006
13729	-1.3301e+006
13730	-2.6354e+007
13731	-2.2332e+007
13732	-2.2232e+007
13733	-2.1073e+007
13734	-3.9781e+007
13735	-3.2402e+007
13736	-3.3419e+007
13737	-6.3076e+007
13738	-5.5072e+007
13739	-5.74e+007
13740	-1.5662e+007
13741	-1.3047e+007
13742	-1.4505e+007
13743	-1.4224e+007
13744	-1.7097e+007
13745	-3.315e+007
13746	-2.9337e+007
13747	-8.4666e+006
13748	-1.0715e+007
13749	-7.9945e+006
13750	-7.5965e+006
13751	-1.1689e+007
13752	-9.8862e+006
13753	-1.4163e+007
13754	-1.3009e+007
13755	-3.1225e+007
13756	-2.3117e+007
13757	-1.3559e+006
13758	-1.4987e+006
13759	-1.1097e+006
13760	-2.4041e+006
13761	-1.7023e+006
13762	-6.8642e+007
13763	-7.2436e+007
13764	-8.0319e+007
13765	-8.8037e+007
13766	-8.1932e+007
13767	-7.2694e+007
13768	-6.8348e+007
13769	-3.918e+007
13770	-3.8908e+007
13771	-2.1069e+007
13772	-4.9552e+007
13773	-1.9639e+007
13774	-1.663e+007
13775	-1.2897e+007
13776	-1.1675e+007
13777	-1.395e+007
13778	-1.8782e+007
13779	-9.6074e+006
13780	-9.788e+006
13781	-1.3175e+007
13782	-5.6089e+006
13783	9.091e+006
13784	7.9874e+006
13785	8.2861e+006
13786	7.2723e+006
13787	8.5523e+006
13788	7.206e+006
13789	4.444e+006
13790	6.3507e+006
13791	6.4001e+006
13792	-3.5363e+007
13793	-3.1948e+007
13794	-4.0448e+007
13795	-3.3325e+007
13796	-3.7643e+007
13797	-3.8237e+007
13798	-3.3289e+007
13799	-2.0247e+007
13800	-1.4811e+007
13801	-2.0881e+007
13802	-2.6448e+007
13803	-6.2924e+007
13804	-4.5396e+007
13805	-5.4003e+007
13806	-5.3252e+007
13807	-6.4041e+007
13808	-7.0157e+007
13809	-4.9487e+007
13810	-2.9871e+007
13811	-4.2026e+007
13812	1.1511e+007
13813	1.0875e+007
13814	1.0085e+007
13815	1.1388e+007
13816	1.0635e+007
13817	1.0207e+007
13818	1.1587e+007
13819	7.9067e+006
13820	8.6916e+006
13821	-1.4977e+007
13822	-1.5042e+007
13823	-1.8367e+007
13824	-1.9369e+007
13825	-1.7323e+007
13826	-1.5881e+007
13827	-8.3309e+006
13828	-1.1775e+007
13829	-1.1062e+007
13830	-3.8957e+007
13831	-4.4236e+007
13832	-3.4286e+007
13833	-3.5947e+007
13834	-4.281e+007
13835	-3.3757e+007
13836	-1.6593e+007
13837	-2.4556e+007
13838	-2.4082e+007
13839	7.0249e+006
13840	2.4802e+006
13841	8.7053e+006
13842	3.9789e+006
13843	5.4129e+006
13844	8.139e+006
13845	5.021e+006
13846	6.5195e+006
13847	5.4135e+006
13848	-5.2729e+007
13849	-5.8518e+007
13850	-6.7067e+007
13851	-5.1302e+007
13852	-6.4869e+007
13853	-6.1704e+007
13854	-5.3626e+007
13855	-3.8518e+007
13856	-2.588e+007
13857	-3.9602e+007
13858	-4.1286e+007
13859	-6.5389e+007
13860	-7.722e+007
13861	-6.7052e+007
13862	-5.4426e+007
13863	-5.5895e+007
13864	-8.2296e+007
13865	-3.5987e+007
13866	-3.8971e+007
13867	-3.1689e+007
13868	1.027e+007
13869	1.0303e+007
13870	1.4946e+007
13871	1.1582e+007
13872	1.367e+007
13873	1.4514e+007
13874	1.2336e+007
13875	5.262e+006
13876	8.9861e+006
13877	1.1333e+007
13878	8.6805e+006
13879	-6.9083e+007
13880	-4.7197e+007
13881	-6.6294e+007
13882	-5.8651e+007
13883	-4.51e+007
13884	-5.4599e+007
13885	-4.9908e+007
13886	-2.8933e+007
13887	-3.679e+007
13888	1.0057e+007
13889	8.4802e+006
13890	1.3008e+007
13891	1.3288e+007
13892	8.3807e+006
13893	9.0653e+006
13894	5.2024e+006
13895	6.5426e+006
13896	6.4427e+006
13897	7.1124e+006
13898	9.8643e+006
13899	9.1309e+006
13900	1.0017e+007
13901	9.3822e+006
13902	8.5033e+006
13903	9.3881e+006
13904	7.9483e+006
13905	8.4825e+006
13906	-5.3859e+006
13907	-6.4165e+006
13908	-1.1624e+007
13909	-2.0971e+007
13910	-1.7229e+007
13911	-9.5661e+005
13912	-9.301e+006
13913	-1.9556e+006
13914	-5.286e+006
13915	-7.5984e+006
13916	-6.2803e+007
13917	-4.6295e+007
13918	-5.0038e+007
13919	-5.3747e+007
13920	-6.6291e+007
13921	-6.612e+007
13922	-3.4722e+007
13923	-3.5541e+007
13924	-4.0216e+007
13925	9.6802e+006
13926	1.1174e+007
13927	1.0869e+007
13928	1.132e+007
13929	1.0625e+007
13930	1.0127e+007
13931	1.1278e+007
13932	8.8062e+006
13933	8.4522e+006
13934	6.463e+006
13935	5.7409e+006
13936	6.2504e+006
13937	4.7184e+006
13938	7.6103e+006
13939	7.7186e+006
13940	8.0389e+006
13941	8.7805e+006
13942	8.8541e+006
13943	6.0637e+006
13944	6.7234e+006
13945	1.2156e+007
13946	1.1794e+007
13947	1.1786e+007
13948	1.1093e+007
13949	1.1369e+007
13950	1.1293e+007
13951	9.6248e+006
13952	9.1393e+006
13953	-4.6516e+007
13954	-3.6879e+007
13955	-3.5604e+007
13956	-4.0554e+007
13957	-4.067e+007
13958	-4.657e+007
13959	-2.7117e+007
13960	-2.3485e+007
13961	-2.5704e+007
13962	-8.6325e+007
13963	-1.1184e+008
13964	-1.0673e+008
13965	-1.0214e+008
13966	-9.2441e+007
13967	-9.5102e+007
13968	-6.4455e+007
13969	-6.6344e+007
13970	-6.492e+007
13971	-1.5954e+007
13972	-1.7021e+007
13973	-1.9404e+007
13974	-1.8701e+007
13975	-2.2051e+007
13976	-2.0956e+007
13977	-9.3678e+006
13978	-7.6962e+006
13979	-1.3223e+007
13980	-1.5324e+007
13981	-1.2362e+007
13982	-8.0763e+006
13983	-1.7247e+007
13984	-2.3609e+007
13985	-2.9674e+007
13986	-1.9558e+007
13987	-2.7541e+007
13988	-3.2107e+007
13989	-1.0368e+007
13990	-4.0693e+006
13991	-1.0216e+007
13992	-1.7809e+007
13993	-2.1919e+007
13994	-2.5394e+007
13995	-2.099e+007
13996	-1.4981e+007
13997	-1.724e+007
13998	-2.4866e+007
13999	-6.0419e+006
14000	-1.5664e+007
14001	-9.8666e+006
14002	-1.2555e+007
14003	1.8536e+007
14004	1.6406e+007
14005	1.6783e+007
14006	1.8378e+007
14007	1.5409e+007
14008	1.5335e+007
14009	1.1393e+007
14010	7.8336e+006
14011	9.5665e+006
14012	1.0365e+007
14013	1.23e+007
14014	9.8327e+006
14015	1.1632e+007
14016	7.9964e+006
14017	7.6312e+006
14018	1.1475e+007
14019	7.7882e+006
14020	-8.7276e+006
14021	-6.2361e+006
14022	-9.6688e+006
14023	-8.2876e+006
14024	-5.3298e+006
14025	-5.0056e+006
14026	-6.9351e+006
14027	-5.9252e+006
14028	-6.3467e+007
14029	-5.173e+007
14030	-5.359e+007
14031	-5.938e+007
14032	-5.6129e+007
14033	-4.0583e+007
14034	-7.5144e+007
14035	-6.6551e+007
14036	-5.9923e+007
14037	-6.0439e+007
14038	-3.8253e+007
14039	-3.3733e+007
14040	-1.5894e+007
14041	-4.4377e+007
14042	-9.0745e+007
14043	-9.1289e+007
14044	-7.4433e+007
14045	-7.957e+007
14046	-4.6135e+007
14047	-4.1615e+007
14048	-4.221e+007
14049	-2.2171e+006
14050	-3.7626e+006
14051	-8.2182e+005
14052	-4.0315e+006
14053	-2.5321e+006
14054	-2.6178e+006
14055	-3.1929e+007
14056	-3.6592e+007
14057	-3.8175e+007
14058	-3.2518e+007
14059	-3.3227e+007
14060	-2.082e+007
14061	-2.3504e+007
14062	-2.6386e+007
14063	-2.8394e+007
14064	-1.8355e+007
14065	-2.6017e+007
14066	-1.9889e+007
14067	-1.1268e+007
14068	-1.582e+007
14069	-1.2097e+007
14070	-1.5287e+007
14071	-1.0198e+006
14072	-1.4496e+007
14073	-6.658e+006
14074	1.2179e+006
14075	-1.2206e+007
14076	-4.3424e+006
14077	-3.8844e+006
14078	-7.0895e+006
14079	-5.041e+006
14080	6.2682e+006
14081	5.2029e+006
14082	5.811e+006
14083	4.6733e+006
14084	4.7995e+006
14085	4.0803e+006
14086	2.1859e+006
14087	3.49e+006
14088	5.9439e+006
14089	6.113e+006
14090	5.3982e+006
14091	5.7945e+006
14092	4.9947e+006
14093	3.5669e+006
14094	4.2756e+006
14095	3.8589e+006
14096	-3.3475e+006
14097	-4.9994e+006
14098	-6.1628e+006
14099	-8.4382e+006
14100	-1.8478e+006
14101	-1.8641e+006
14102	-4.0951e+006
14103	-3.4249e+006
14104	-3.3824e+006
14105	-2.0632e+007
14106	-2.37e+007
14107	-2.7432e+007
14108	-2.8076e+007
14109	-2.2784e+007
14110	-1.7177e+007
14111	-6.1113e+007
14112	-7.8143e+007
14113	-6.8906e+007
14114	-7.7267e+007
14115	-6.4526e+007
14116	-3.5392e+007
14117	-4.9135e+007
14118	-4.9746e+007
14119	1.2788e+007
14120	1.1532e+007
14121	1.1983e+007
14122	1.2472e+007
14123	1.2244e+007
14124	9.4161e+006
14125	9.3487e+006
14126	7.4492e+006
14127	8.7291e+006
14128	8.7404e+006
14129	8.0468e+006
14130	8.7075e+006
14131	8.7876e+006
14132	4.6209e+006
14133	6.5276e+006
14134	6.9091e+006
14135	6.7313e+006
14136	-9.2358e+007
14137	-9.9008e+007
14138	-1.0543e+008
14139	-1.0118e+008
14140	-1.0727e+008
14141	-4.9607e+007
14142	-4.9334e+007
14143	-7.6801e+007
14144	-6.3961e+007
14145	1.2951e+007
14146	1.4768e+007
14147	1.4524e+007
14148	1.4693e+007
14149	1.2849e+007
14150	1.1918e+007
14151	-7.6055e+007
14152	-5.7456e+007
14153	-6.8246e+007
14154	-5.1481e+007
14155	-7.7023e+007
14156	-5.4729e+007
14157	-3.4822e+007
14158	-4.8265e+007
14159	-4.2448e+007
14160	-4.2833e+007
14161	-2.5998e+007
14162	-3.2054e+007
14163	-2.6819e+007
14164	-3.448e+007
14165	-3.9068e+007
14166	-1.9452e+007
14167	-1.6073e+007
14168	-2.375e+007
14169	-1.3066e+007
14170	-1.1618e+007
14171	-1.1433e+007
14172	-1.3905e+007
14173	-1.2215e+007
14174	-9.7989e+006
14175	-9.0864e+006
14176	1.2284e+007
14177	1.3468e+007
14178	1.2277e+007
14179	1.2483e+007
14180	1.3442e+007
14181	9.6834e+006
14182	8.6692e+006
14183	1.0116e+007
14184	1.0191e+007
14185	9.6302e+006
14186	1.0836e+007
14187	-4.4696e+007
14188	-4.3461e+007
14189	-3.4746e+007
14190	-3.8208e+007
14191	-3.5409e+007
14192	-2.2564e+007
14193	-1.7053e+007
14194	-2.3034e+007
14195	-1.9218e+007
14196	-8.8682e+006
14197	-1.389e+007
14198	-2.0691e+007
14199	-1.7658e+007
14200	-1.4831e+007
14201	-1.0781e+007
14202	-7.8963e+006
14203	-1.4168e+007
14204	-6.6023e+006
14205	-5.8876e+007
14206	-4.874e+007
14207	-4.8549e+007
14208	-5.453e+007
14209	-5.4497e+007
14210	-2.2332e+007
14211	-1.4147e+007
14212	-2.9821e+007
14213	-3.4526e+007
14214	9.411e+006
14215	4.0501e+006
14216	1.1228e+007
14217	9.3047e+006
14218	4.6846e+006
14219	5.7267e+006
14220	7.9145e+006
14221	1.2639e+007
14222	1.3128e+007
14223	1.4448e+007
14224	1.2596e+007
14225	1.0125e+007
14226	1.0988e+007
14227	9.501e+006
14228	8.98e+006
14229	-2.6115e+007
14230	-2.9848e+007
14231	-2.5129e+007
14232	-2.6773e+007
14233	-2.9812e+007
14234	-1.677e+007
14235	-1.7405e+007
14236	-1.1992e+007
14237	-1.1869e+005
14238	-7.3847e+006
14239	-5.7017e+006
14240	1.3997e+005
14241	1.574e+006
14242	1.1821e+006
14243	-1.6765e+006
14244	-2.9765e+006
14245	-4.9657e+007
14246	-4.5227e+007
14247	-5.5605e+007
14248	-4.7675e+007
14249	-2.3336e+007
14250	-4.0214e+007
14251	-1.0048e+008
14252	-1.0982e+008
14253	-8.8853e+007
14254	-9.2961e+007
14255	-4.6653e+007
14256	-4.2354e+007
14257	-6.0096e+007
14258	-6.4304e+007
14259	-1.7842e+007
14260	-2.7676e+007
14261	-5.4279e+007
14262	-2.724e+007
14263	-3.1123e+007
14264	-2.1989e+007
14265	-3.0983e+007
14266	-1.3899e+007
14267	-1.657e+007
14268	-1.5544e+007
14269	-5.2257e+007
14270	-4.1505e+007
14271	-4.5041e+007
14272	-3.7964e+007
14273	-3.9748e+007
14274	-1.5047e+007
14275	-3.0727e+007
14276	-1.9619e+007
14277	-3.0005e+007
14278	-3.3341e+007
14279	-1.0873e+007
14280	-2.3635e+007
14281	-2.0409e+007
14282	-1.5439e+007
14283	-4.3872e+006
14284	-5.96e+006
14285	-3.8109e+007
14286	-3.6049e+007
14287	-3.2816e+007
14288	-3.2355e+007
14289	-1.9771e+007
14290	-2.3796e+007
14291	9.5797e+006
14292	7.8103e+006
14293	1.0827e+007
14294	7.6816e+006
14295	6.8263e+006
14296	6.8756e+006
14297	6.9834e+006
14298	-1.1683e+007
14299	-1.5412e+007
14300	-1.2585e+007
14301	-1.1203e+007
14302	-8.5347e+006
14303	-9.8509e+006
14304	-9.8638e+006
14305	1.0368e+007
14306	1.0316e+007
14307	1.0644e+007
14308	9.7329e+006
14309	9.813e+006
14310	8.8997e+006
14311	7.9345e+006
14312	8.299e+006
14313	6.5192e+006
14314	-2.6834e+007
14315	-3.4187e+007
14316	-3.7436e+007
14317	-2.2978e+007
14318	-2.5682e+007
14319	-1.8019e+007
14320	-2.1613e+007
14321	8.19e+006
14322	3.5711e+006
14323	9.3478e+006
14324	-7.77e+005
14325	6.7568e+006
14326	7.6417e+006
14327	6.2552e+006
14328	3.8719e+006
14329	6.7361e+006
14330	4.1586e+006
14331	-4.6931e+007
14332	-5.0383e+007
14333	-3.3605e+007
14334	-3.4339e+007
14335	-3.0597e+007
14336	-4.164e+007
14337	-2.2668e+007
14338	-2.8522e+007
14339	-1.5323e+007
14340	-5.0845e+007
14341	-6.2452e+007
14342	-6.0318e+007
14343	-5.4055e+007
14344	-5.3083e+007
14345	-3.8216e+007
14346	-3.7044e+007
14347	-3.99e+007
14348	-4.7295e+007
14349	-5.3742e+007
14350	-6.4397e+007
14351	-6.6285e+007
14352	-2.5408e+007
14353	2.856e+005
14354	3.1794e+006
14355	4.1724e+006
14356	4.8571e+006
14357	1.6809e+006
14358	1.7853e+006
14359	2.0829e+005
14360	2.3344e+006
14361	7.3292e+005
14362	-1.1514e+005
14363	8.4561e+006
14364	9.5088e+006
14365	1.0489e+007
14366	7.2332e+006
14367	1.1293e+007
14368	8.0915e+006
14369	4.6542e+006
14370	6.8337e+006
14371	6.002e+006
14372	6.5765e+006
14373	-2.6108e+007
14374	-2.6157e+007
14375	-2.5062e+007
14376	-2.8487e+007
14377	-2.9195e+007
14378	-1.6788e+007
14379	-1.943e+007
14380	-4.1676e+007
14381	-4.087e+007
14382	-4.2453e+007
14383	-4.6903e+007
14384	-4.6059e+007
14385	-3.2062e+007
14386	-4.2423e+007
14387	-4.6343e+007
14388	-3.7375e+007
14389	-4.6789e+007
14390	-1.9417e+007
14391	-2.3039e+007
14392	7.8061e+006
14393	9.0855e+006
14394	7.3161e+006
14395	6.1785e+006
14396	2.7651e+006
14397	6.4892e+006
14398	4.9951e+006
14399	9.4938e+006
14400	1.2275e+007
14401	8.052e+006
14402	7.4546e+006
14403	1.1204e+007
14404	4.1891e+006
14405	3.7026e+006
14406	5.6144e+006
14407	6.0991e+006
14408	-9.0622e+007
14409	-7.8903e+007
14410	-7.1261e+007
14411	-7.3133e+007
14412	-9.1786e+007
14413	-2.4593e+007
14414	-4.0948e+007
14415	-4.1543e+007
14416	-4.94e+007
14417	-5.7971e+007
14418	-5.4955e+007
14419	-1.3949e+007
14420	-1.5629e+007
14421	-1.1926e+007
14422	-8.3275e+006
14423	-8.8846e+006
14424	-1.015e+007
14425	-9.2893e+006
14426	9.8266e+006
14427	1.1517e+007
14428	7.9904e+006
14429	9.8109e+006
14430	7.6251e+006
14431	1.1469e+007
14432	1.4515e+007
14433	8.9053e+006
14434	7.9039e+006
14435	9.4637e+006
14436	8.9658e+006
14437	9.7488e+006
14438	7.2909e+006
14439	6.249e+006
14440	6.7329e+006
14441	4.5796e+006
14442	6.6366e+006
14443	1.0419e+007
14444	5.7908e+006
14445	2.5208e+005
14446	8.128e+006
14447	3.3874e+006
14448	2.5677e+006
14449	3.9527e+006
14450	3.8528e+006
14451	1.8691e+006
14452	1.3561e+007
14453	1.7212e+007
14454	9.9251e+006
14455	1.8794e+007
14456	1.3404e+007
14457	1.645e+007
14458	-1.4904e+007
14459	-1.0853e+007
14460	-9.5035e+006
14461	-1.6633e+006
14462	-1.9978e+006
14463	-4.509e+006
14464	-3.7103e+006
14465	-5.613e+006
14466	-1.9527e+006
14467	-4.6605e+006
14468	-7.2141e+005
14469	-8.1522e+007
14470	-7.1915e+007
14471	-7.2946e+007
14472	-6.9781e+007
14473	-9.0661e+007
14474	-4.6595e+007
14475	-5.3679e+007
14476	-4.9363e+007
14477	-9.462e+006
14478	-9.292e+006
14479	-1.0244e+007
14480	-8.3713e+006
14481	-7.9338e+006
14482	-5.5036e+006
14483	-6.1737e+006
14484	-7.1798e+006
14485	-2.6599e+007
14486	-2.7262e+007
14487	-1.8444e+007
14488	-1.5195e+007
14489	-7.2464e+006
14490	-1.2875e+007
14491	-1.1071e+007
14492	6.2112e+006
14493	9.8717e+006
14494	6.6159e+006
14495	2.1264e+006
14496	2.7979e+006
14497	3.3114e+006
14498	6.2164e+006
14499	5.0279e+006
14500	5.9592e+006
14501	1.5849e+007
14502	1.6693e+007
14503	1.8661e+007
14504	1.8288e+007
14505	1.1303e+007
14506	1.7238e+007
14507	1.3512e+007
14508	1.9833e+007
14509	-8.4558e+007
14510	-5.4923e+007
14511	-5.4783e+007
14512	-7.0865e+007
14513	-8.2792e+007
14514	-3.9468e+007
14515	-3.2185e+007
14516	-4.4961e+007
14517	-2.2162e+007
14518	-3.3002e+007
14519	-4.299e+007
14520	-3.5238e+007
14521	-1.4004e+007
14522	-2.4784e+007
14523	-1.4657e+007
14524	-2.1729e+007
14525	-2.5043e+007
14526	6.9032e+006
14527	7.3317e+006
14528	6.1884e+006
14529	6.6678e+006
14530	3.9058e+006
14531	4.3571e+006
14532	5.8618e+006
14533	5.0658e+006
14534	6.0162e+006
14535	-3.5824e+007
14536	-4.5323e+007
14537	-3.6355e+007
14538	-2.7628e+007
14539	-1.9657e+007
14540	-1.4143e+007
14541	-7.7015e+007
14542	-9.5072e+007
14543	-8.5376e+007
14544	-4.3501e+007
14545	-5.7856e+007
14546	9.6345e+006
14547	6.6274e+006
14548	8.1205e+006
14549	9.8346e+006
14550	9.3535e+006
14551	6.6279e+006
14552	7.5655e+006
14553	7.6807e+006
14554	-2.8851e+006
14555	1.4002e+006
14556	6.6548e+006
14557	-9.4127e+006
14558	5.079e+006
14559	6.3927e+006
14560	7.1301e+006
14561	2.5307e+006
14562	6.1114e+006
14563	-1.8018e+007
14564	-1.6335e+007
14565	-2.5683e+007
14566	-3.4479e+007
14567	-1.8125e+007
14568	-1.231e+007
14569	-1.361e+007
14570	1.7357e+007
14571	1.5227e+007
14572	1.2656e+007
14573	1.7891e+007
14574	1.2148e+007
14575	8.3811e+006
14576	9.0508e+006
14577	1.0957e+007
14578	1.2139e+007
14579	1.3461e+007
14580	1.161e+007
14581	9.1386e+006
14582	8.7845e+006
14583	8.2604e+006
14584	6.5828e+006
14585	1.0196e+007
14586	-9.9301e+007
14587	-9.2468e+007
14588	-8.5779e+007
14589	-8.5609e+007
14590	-4.1808e+007
14591	-7.5656e+007
14592	-5.9704e+007
14593	-7.9003e+007
14594	9.2724e+006
14595	9.2783e+006
14596	7.0925e+006
14597	7.474e+006
14598	8.3727e+006
14599	-6.1478e+007
14600	-4.4713e+007
14601	-4.2336e+007
14602	-2.7308e+007
14603	-3.5681e+007
14604	-3.8275e+007
14605	-4.1984e+007
14606	-3.4232e+007
14607	-2.2959e+007
14608	-2.3778e+007
14609	-2.0723e+007
14610	-2.3862e+007
14611	-2.2836e+007
14612	1.3092e+007
14613	1.3848e+007
14614	1.2864e+007
14615	1.0036e+007
14616	9.8131e+006
14617	1.0571e+007
14618	-1.0597e+008
14619	-8.7833e+007
14620	-1.0072e+008
14621	-4.9878e+007
14622	-6.3885e+007
14623	-7.7345e+007
14624	-4.5646e+007
14625	-4.8186e+007
14626	-4.1456e+007
14627	-4.1693e+007
14628	-2.3864e+007
14629	-2.7487e+007
14630	-2.5218e+007
14631	-3.264e+007
14632	-2.4951e+007
14633	-7.6649e+006
14634	-8.9347e+006
14635	-1.1098e+007
14636	-7.9338e+006
14637	-6.867e+006
14638	-7.0476e+006
14639	-7.354e+006
14640	-6.3431e+007
14641	-6.3398e+007
14642	-3.4264e+007
14643	-4.8007e+007
14644	-4.4635e+007
14645	-4.3428e+007
14646	-4.8735e+007
14647	-4.2005e+007
14648	-4.9251e+007
14649	-2.4414e+007
14650	-2.5501e+007
14651	-4.2666e+007
14652	-4.326e+007
14653	-4.8682e+007
14654	-4.771e+007
14655	-2.9229e+007
14656	-3.2868e+007
14657	-3.1671e+007
14658	-3.1471e+007
14659	-3.322e+007
14660	-2.9146e+007
14661	-2.7216e+007
14662	-3.0331e+007
14663	-2.0131e+007
14664	-1.9129e+007
14665	-2.2498e+007
14666	-2.5512e+007
14667	-3.0577e+007
14668	-1.8773e+007
14669	-1.3827e+007
14670	-1.0451e+007
14671	-1.3392e+007
14672	-1.3656e+007
14673	-7.8384e+007
14674	-8.1045e+007
14675	-3.8098e+007
14676	-5.2287e+007
14677	-2.2273e+007
14678	-1.6606e+007
14679	-5.0252e+007
14680	-4.6471e+007
14681	-5.7377e+007
14682	-5.9249e+007
14683	-4.1332e+007
14684	-5.0128e+007
14685	-4.598e+007
14686	-2.9661e+007
14687	-5.0196e+007
14688	-4.4087e+007
14689	-1.3104e+007
14690	-1.1818e+008
14691	-1.1359e+008
14692	-1.4198e+008
14693	-1.1969e+008
14694	-1.1212e+008
14695	-1.0406e+008
14696	-7.591e+007
14697	-8.2007e+007
14698	-8.4271e+007
14699	-1.5091e+007
14700	-2.3074e+007
14701	-1.7839e+007
14702	-7.0936e+006
14703	-1.0677e+007
14704	-1.2242e+008
14705	-1.0145e+008
14706	-1.3687e+008
14707	-7.08e+007
14708	-7.2689e+007
14709	-7.6897e+007
14710	1.2909e+007
14711	1.1499e+007
14712	1.2665e+007
14713	1.0525e+007
14714	7.4072e+006
14715	8.9057e+006
14716	8.5172e+006
14717	9.595e+006
14718	1.0058e+007
14719	-4.2252e+007
14720	-5.3295e+007
14721	-4.3553e+007
14722	-8.0108e+006
14723	-2.7077e+007
14724	-3.4499e+007
14725	-1.2912e+007
14726	-3.3292e+007
14727	-2.7491e+007
14728	-2.2773e+007
14729	-2.0726e+007
14730	-1.4414e+007
14731	-1.0964e+007
14732	-1.7236e+007
14733	-3.1867e+007
14734	-3.5542e+007
14735	-1.8146e+007
14736	-1.2711e+007
14737	-2.2105e+007
14738	-2.0968e+007
14739	-8.9971e+006
14740	-9.7191e+006
14741	-9.8443e+006
14742	-7.3627e+006
14743	-8.2556e+006
14744	-6.1209e+006
14745	-5.7334e+006
14746	-6.0255e+006
14747	-5.4695e+006
14748	1.1347e+007
14749	1.0155e+007
14750	1.0228e+007
14751	7.9282e+006
14752	6.4905e+006
14753	8.7805e+006
14754	8.7131e+006
14755	6.7268e+006
14756	1.2287e+007
14757	1.1756e+007
14758	9.2846e+006
14759	6.9414e+006
14760	9.2314e+006
14761	7.1777e+006
14762	8.6229e+006
14763	9.8663e+006
14764	9.4382e+006
14765	9.3637e+006
14766	7.1382e+006
14767	7.4852e+006
14768	7.3074e+006
14769	-2.3931e+007
14770	-2.3554e+007
14771	-2.7356e+007
14772	-2.5426e+007
14773	-9.8768e+006
14774	-1.5657e+007
14775	-1.7339e+007
14776	-1.8299e+007
14777	-6.0235e+007
14778	-4.5938e+007
14779	-5.1838e+007
14780	-3.2995e+007
14781	-2.9188e+007
14782	-3.2385e+007
14783	-2.8753e+007
14784	1.7637e+007
14785	1.9608e+007
14786	2.0301e+007
14787	1.2623e+007
14788	1.8559e+007
14789	1.4558e+007
14790	7.1806e+006
14791	7.5009e+006
14792	6.7539e+006
14793	4.5262e+006
14794	5.5257e+006
14795	6.1854e+006
14796	1.1169e+007
14797	1.1498e+007
14798	1.2121e+007
14799	9.7531e+006
14800	9.8283e+006
14801	9.2258e+006
14802	-1.7737e+007
14803	-1.4729e+007
14804	-2.3687e+005
14805	-3.2881e+006
14806	5.4524e+005
14807	-2.7852e+006
14808	9.7737e+006
14809	9.7205e+006
14810	9.1496e+006
14811	9.4976e+006
14812	-7.0977e+007
14813	-5.9282e+007
14814	-5.9729e+007
14815	-3.7543e+007
14816	-3.3617e+007
14817	-1.0051e+007
14818	-9.7562e+006
14819	-6.6966e+006
14820	-4.3068e+006
14821	-8.4037e+006
14822	-8.4165e+006
14823	-4.4459e+006
14824	-7.7041e+006
14825	-3.0738e+007
14826	-2.9546e+007
14827	-1.2382e+007
14828	-2.0344e+007
14829	-1.4547e+007
14830	-1.7399e+007
14831	-1.4913e+007
14832	-1.2993e+007
14833	-1.3118e+007
14834	-7.3625e+006
14835	-1.0522e+007
14836	-1.0356e+007
14837	1.2485e+007
14838	8.6283e+006
14839	1.1645e+007
14840	7.8014e+006
14841	1.0149e+007
14842	-1.5257e+007
14843	-2.7331e+007
14844	-2.5141e+007
14845	-1.5865e+007
14846	-8.0251e+006
14847	-1.7265e+006
14848	-1.594e+007
14849	-1.2831e+007
14850	-1.5466e+007
14851	-7.0832e+006
14852	-1.1506e+007
14853	-9.8559e+006
14854	-5.0129e+006
14855	-4.7901e+006
14856	-6.8218e+006
14857	-1.0648e+007
14858	-8.7751e+006
14859	-6.5115e+006
14860	-6.8089e+006
14861	-7.5189e+006
14862	-7.5837e+006
14863	-1.0714e+008
14864	-1.1424e+008
14865	-1.0667e+008
14866	-9.8608e+007
14867	-7.0305e+007
14868	-8.3765e+007
14869	-3.1236e+007
14870	-3.6185e+007
14871	-2.7219e+007
14872	-2.2748e+007
14873	-2.1612e+007
14874	-2.1335e+007
14875	8.3508e+006
14876	6.8621e+006
14877	4.6345e+006
14878	5.634e+006
14879	4.5894e+006
14880	6.0216e+006
14881	3.2194e+006
14882	5.6242e+006
14883	-4.8375e+006
14884	1.0042e+006
14885	2.0463e+006
14886	4.234e+006
14887	1.5001e+006
14888	-8.1232e+005
14889	1.0694e+007
14890	1.159e+007
14891	8.2357e+006
14892	1.3305e+007
14893	1.4264e+007
14894	1.4432e+007
14895	1.2048e+007
14896	9.4903e+006
14897	1.0254e+007
14898	1.1012e+007
14899	-2.0784e+007
14900	-2.2428e+007
14901	-1.7296e+007
14902	-1.2425e+007
14903	-9.7455e+006
14904	-1.5701e+007
14905	-8.454e+006
14906	-3.4199e+007
14907	-3.8299e+007
14908	-2.1354e+007
14909	-2.1824e+007
14910	-2.7362e+007
14911	-2.063e+007
14912	-2.0253e+007
14913	-1.2327e+007
14914	-1.1632e+007
14915	-1.2897e+007
14916	-4.026e+007
14917	-3.583e+007
14918	-3.1207e+007
14919	-2.2005e+007
14920	-2.1532e+007
14921	8.7447e+006
14922	6.6139e+006
14923	-2.1147e+007
14924	-3.9743e+006
14925	-5.1667e+006
14926	-8.7506e+006
14927	-7.9241e+006
