Node Number	Normal Stress (Pa)
13465	1.4445e+006
13466	-1.04e+005
13467	-8.9325e+005
13468	-5.2034e+005
13469	-3.9215e+005
13470	2.5522e+005
13471	6.2099e+005
13472	98676
13473	3.4622e+005
13474	73018
13475	-4.4608e+005
13476	-3.9841e+005
13477	4.1391e+005
13478	1.2075e+005
13479	1.1304e+006
13480	2.9228e+005
13481	2.234e+005
13482	-5.4831e+005
13483	-5.6594e+005
13484	1.1718e+006
13485	8.785e+005
13486	-46787
13487	-80217
13488	58093
13489	-3.7537e+005
13490	-4.4109e+005
13491	1.2421e+006
13492	-2.691e+005
13493	92723
13494	2.5035e+005
13495	-2.6414e+005
13496	-5.4395e+005
13497	-3.5697e+005
13498	-2.7086e+005
13499	1.4446e+006
13500	-4.1992e+005
13501	-1.8498e+005
13502	3.4476e+005
13503	-50985
13504	-19716
13505	2.3758e+005
13506	-2.5348e+005
13507	2.8168e+005
13508	-1.486e+005
13509	-1.4571e+005
13510	1.2071e+005
13511	2.5412e+005
13512	7922.
13513	-411.29
13514	1.8663e+005
13515	-2.2264e+005
13516	91027
13517	-1.264e+005
13518	1.4002e+005
13519	3.1147e+005
13520	-2.2745e+005
13521	-5.505e+005
13522	-8.0791e+005
13523	1.6631e+006
13524	-6.3219e+005
13525	-4.2647e+005
13526	2.5089e+005
13527	30703
13528	16280
13529	-1.3151e+005
13530	-96213
13531	53366
13532	74773
13533	38673
13534	18947
13535	64577
13536	-1.6367e+005
13537	-93546
13538	31622
13539	56033
13540	23758
13541	37804
13542	45493
13543	-1.3151e+005
13544	30753
13545	259.8
13546	-34308
13547	-1.2148e+005
13548	-1.8551e+005
13549	-6.0166e+005
13550	1.515e+006
13551	-5.5204e+005
13552	3.2031e+005
13553	3.5686e+005
13554	-2.0769e+005
13555	-2.2992e+005
13556	-3.7858e+005
13557	-8.4033e+005
13558	1.5762e+006
13559	1.2723e+005
13560	-91907
13561	-3.6499e+005
13562	-1.282e+005
13563	-4.0076e+005
13564	6.8483e+005
13565	10087
13566	13374
13567	1.9454e+005
13568	75270
13569	1.0916e+005
13570	-1.824e+005
13571	-2.2182e+005
13572	-92434
13573	-10124
13574	-60423
13575	-8104.8
13576	-10795
13577	1.4773e+005
13578	1.4116e+005
13579	1.9219e+005
13580	-1.4003e+005
13581	-1.0929e+005
13582	-1.0958e+005
13583	-94277
13584	6.0032e+005
13585	2.0598e+005
13586	-5.0919e+005
13587	-8.714e+005
13588	1.9003e+005
13589	89864
13590	-2.5198e+005
13591	6.8022e+005
13592	14420
13593	-5735.9
13594	3.213e+005
13595	-3.1774e+005
13596	2.0254e+005
13597	1.7841e+005
13598	-90703
13599	1.4954e+005
13600	6.5298e+005
13601	1.896e+005
13602	-1.9931e+005
13603	-1.2643e+005
13604	7.3288e+005
13605	3.2302e+005
13606	5.3506e+005
13607	2.4337e+005
13608	2.143e+005
13609	-1.1792e+005
13610	-91121
13611	1.4912e+005
13612	-1.4414e+005
13613	-1.2697e+005
13614	2.7148e+005
13615	2.5858e+005
13616	3.5097e+005
13617	5.7923e+005
13618	-2.9861e+005
13619	-42484
13620	1.0769e+005
13621	-93899
13622	1.6058e+005
13623	-89872
13624	-5.3288e+005
13625	-5.5871e+005
13626	3.502e+005
13627	-1.9788e+005
13628	1.1579e+005
13629	-1.2953e+005
13630	76752
13631	2.1004e+005
13632	1.9925e+005
13633	3.3756e+005
13634	-1.5761e+005
13635	7.5022e+005
13636	6.2016e+005
13637	4.8548e+005
13638	-36835
13639	-3.426e+005
13640	-6.9214e+005
13641	38431
13642	-5.0739e+005
13643	6.0093e+005
13644	3.2147e+005
13645	3.8275e+005
13646	5.1176e+005
13647	7.8663e+005
13648	7.351e+005
13649	-19304
13650	3.7886e+005
13651	6536.1
13652	16939
13653	3.5784e+005
13654	1.3431e+005
13655	2.02e+005
13656	-50496
13657	2.9227e+005
13658	-99562
13659	3.953e+005
13660	1.6655e+005
13661	2.0265e+005
13662	1.9261e+005
13663	1.953e+005
13664	2.9674e+005
13665	-3.4706e+005
13666	2.2904e+005
13667	1.6273e+005
13668	2.1655e+005
13669	-1.9213e+005
13670	3.1032e+005
13671	-65139
13672	-54418
13673	9.8196e+005
13674	-1.7288e+005
13675	2.0433e+005
13676	1.5052e+005
13677	1.6076e+005
13678	1.7913e+005
13679	-93953
13680	1.362e+005
13681	7.9316e+005
13682	-48080
13683	-1832.4
13684	-2.2335e+005
13685	3.2051e+005
13686	-4.6875e+005
13687	2.4961e+005
13688	-2.7838e+005
13689	2.5778e+005
13690	4.6208e+005
13691	-63909
13692	7.0253e+005
13693	-4.4122e+005
13694	-3.3831e+005
13695	1.8196e+005
13696	2.58e+005
13697	1.5783e+005
13698	-8302.
13699	-58600
13700	-42870
13701	3.389e+005
13702	2.7002e+005
13703	65703
13704	-1.5906e+005
13705	-1.2603e+005
13706	36237
13707	-1.0866e+005
13708	40922
13709	-1.0316e+006
13710	1.2143e+006
13711	1.4394e+006
13712	-6.502e+005
13713	-1.0998e+005
13714	1.5644e+005
13715	-2.2829e+005
13716	2.9116e+005
13717	3.0145e+005
13718	1.679e+005
13719	2.1505e+005
13720	1.2247e+006
13721	3.1993e+005
13722	-7.8373e+005
13723	1.6797e+006
13724	1.4759e+006
13725	-2.5829e+005
13726	-5.9851e+005
13727	-6.5801e+005
13728	31470
13729	73801
13730	1.4675e+006
13731	-4.0799e+005
13732	1.4236e+005
13733	3.8081e+005
13734	9.9987e+005
13735	1.9331e+005
13736	-1.264e+005
13737	4.9098e+005
13738	6.8284e+005
13739	1.5806e+005
13740	1.447e+005
13741	3.521e+005
13742	3.2865e+005
13743	3.5877e+005
13744	1.8175e+005
13745	-3.1022e+005
13746	-5148.2
13747	1.5595e+005
13748	2.6507e+005
13749	2.5584e+005
13750	1.1115e+005
13751	4.1271e+005
13752	62421
13753	3.4983e+005
13754	2.5465e+005
13755	2.4112e+005
13756	8.2482e+005
13757	3.504e+005
13758	3.2259e+005
13759	3.5761e+005
13760	2.2597e+005
13761	2.9419e+005
13762	-23538
13763	37369
13764	-4.6907e+005
13765	1.4025e+005
13766	2.3205e+005
13767	-2.883e+005
13768	-67832
13769	1.5516e+005
13770	4.7847e+005
13771	2.1715e+005
13772	1.1423e+005
13773	56909
13774	1.8012e+005
13775	65421
13776	61261
13777	4630.4
13778	90591
13779	24713
13780	1.0297e+005
13781	1.0936e+005
13782	1.1786e+005
13783	-2.7236e+005
13784	66215
13785	734.67
13786	-78371
13787	-2.4887e+005
13788	-9660.6
13789	-1.1495e+005
13790	-1.2596e+005
13791	-1.2882e+005
13792	1.2168e+005
13793	-29746
13794	-1.0646e+005
13795	-2.2454e+005
13796	-97497
13797	-2.4868e+005
13798	-2.4709e+005
13799	-2.3539e+005
13800	-1.2345e+005
13801	-1.8605e+005
13802	-44539
13803	2.2272e+005
13804	-1.4158e+005
13805	-1.5385e+005
13806	99227
13807	-4.7421e+005
13808	8360.9
13809	3.4379e+005
13810	-1.3693e+005
13811	-2.1194e+005
13812	-84217
13813	88978
13814	-24861
13815	2901.6
13816	-11845
13817	-61527
13818	55644
13819	27031
13820	14720
13821	-43639
13822	-63458
13823	1.43e+005
13824	-57292
13825	7498.6
13826	-80254
13827	-37147
13828	-43755
13829	-18178
13830	-2.1182e+005
13831	-80670
13832	-66863
13833	-1.5017e+005
13834	1.9793e+005
13835	84593
13836	-80803
13837	-1.0215e+005
13838	31840
13839	39595
13840	90093
13841	2.8691e+005
13842	1.924e+005
13843	60111
13844	51905
13845	89083
13846	66425
13847	57591
13848	1.8053e+005
13849	1.3034e+005
13850	3.4285e+006
13851	4.535e+005
13852	1.8555e+005
13853	725.06
13854	-1.1621e+005
13855	-7.3367e+005
13856	2.8038e+005
13857	2.3987e+005
13858	1.5648e+005
13859	2.9208e+005
13860	3.1958e+005
13861	8.6414e+005
13862	-9.2258e+005
13863	-6.3891e+005
13864	3.1752e+006
13865	-1.7493e+005
13866	-1.959e+005
13867	-3.3745e+005
13868	-42429
13869	-20737
13870	-5.1449e+006
13871	-83167
13872	36109
13873	-2.7592e+005
13874	24732
13875	-1.0834e+005
13876	-13718
13877	-3.5761e+005
13878	-1.524e+005
13879	3.8976e+006
13880	-2.5919e+005
13881	5.0253e+005
13882	4.3672e+005
13883	-4.3209e+005
13884	-7.5994e+005
13885	-3.3811e+005
13886	29189
13887	2.1169e+005
13888	-1.4403e+005
13889	-5.5157e+005
13890	-2.689e+006
13891	-5.7875e+005
13892	-1.322e+005
13893	-1.9912e+005
13894	-1.2411e+005
13895	-2.1704e+005
13896	-1.0234e+006
13897	-6.3381e+005
13898	-2.0578e+005
13899	-1.4155e+005
13900	-1.1843e+005
13901	1.3383e+005
13902	-1.8778e+005
13903	-44546
13904	-1.2523e+005
13905	-4.345e+005
13906	-4.903e+005
13907	3.9843e+005
13908	5.0389e+005
13909	7.0979e+005
13910	2.1579e+005
13911	4.3595e+005
13912	2.786e+005
13913	3.2605e+005
13914	1.7707e+005
13915	2.8808e+005
13916	9.9131e+005
13917	-7.8532e+005
13918	-4.4584e+005
13919	-3.2651e+005
13920	6.2673e+005
13921	2.0848e+005
13922	-68730
13923	-34692
13924	-1.3e+005
13925	-6.0529e+005
13926	-5.4987e+005
13927	-1400.4
13928	-14689
13929	-95687
13930	-1.1468e+005
13931	-1.2288e+005
13932	-31232
13933	4.3796e+005
13934	-88373
13935	23930
13936	66341
13937	2229.6
13938	-11339
13939	-4.4303e+005
13940	24431
13941	-20863
13942	-58092
13943	-22136
13944	11071
13945	1.2638e+005
13946	-14753
13947	-1.1486e+005
13948	-3563.7
13949	-90867
13950	64877
13951	54106
13952	-9812.2
13953	-3.5831e+005
13954	-1.2923e+005
13955	-2.5045e+005
13956	-1.4698e+005
13957	-2.4675e+006
13958	-1.2428e+005
13959	-2.5717e+005
13960	68768
13961	-4.6602e+005
13962	-5.7529e+005
13963	1.298e+007
13964	9.9926e+005
13965	2.3128e+005
13966	-92715
13967	-39989
13968	-54427
13969	7.633e+005
13970	2.0831e+005
13971	1.2591e+005
13972	-1.5453e+005
13973	66824
13974	4.3501e+005
13975	-9880.6
13976	1.1507e+005
13977	-1.1332e+005
13978	-1.2033e+005
13979	-3.3845e+005
13980	-67537
13981	-51545
13982	-52570
13983	-6.4098e+005
13984	1.1664e+005
13985	-1.7161e+005
13986	-1.451e+006
13987	1.7937e+005
13988	-2.1195e+005
13989	30052
13990	-74781
13991	-1.0711e+005
13992	10404
13993	-2.3548e+006
13994	-1.969e+005
13995	8035.3
13996	-2.3115e+006
13997	-2.3224e+006
13998	-45443
13999	5.557e+005
14000	-2.3218e+005
14001	3.4372e+005
14002	23718
14003	-3.4452e+006
14004	-5.0804e+005
14005	-3.4994e+005
14006	-3.289e+006
14007	-53880
14008	-1.252e+005
14009	-3.8514e+005
14010	-1.94e+005
14011	-1.8036e+005
14012	-1.9341e+005
14013	-6.6774e+006
14014	-4.2996e+005
14015	-3.7025e+005
14016	-3.2176e+006
14017	-3.0705e+005
14018	-4.2908e+005
14019	-2.3181e+005
14020	-5.7363e+005
14021	-6.8021e+005
14022	-5.9527e+005
14023	-1.0674e+006
14024	8.5089e+005
14025	1.4554e+005
14026	-4.9287e+005
14027	-5.1709e+005
14028	-80202
14029	-1.6296e+006
14030	1.9691e+005
14031	-1.854e+005
14032	-1.4853e+005
14033	-3342.7
14034	-5.2574e+005
14035	10111
14036	-87621
14037	-8.1447e+005
14038	-34553
14039	4.2181e+005
14040	1.6049e+005
14041	57564
14042	-4.2285e+005
14043	1.2222e+006
14044	-4.9633e+005
14045	1.172e+005
14046	-5.4099e+005
14047	-84635
14048	-3.5614e+005
14049	-3.1782e+005
14050	-4.753e+005
14051	-3.5521e+005
14052	-4.2859e+005
14053	3.5045e+005
14054	-2.9693e+005
14055	1.628e+006
14056	4.1542e+005
14057	1.9563e+005
14058	4.2535e+005
14059	1.9722e+005
14060	2.5826e+005
14061	1.0165e+005
14062	3.9977e+005
14063	-1.2747e+006
14064	-2.6446e+006
14065	-9.6429e+005
14066	-3.1351e+006
14067	1.6003e+006
14068	-1.113e+006
14069	3.5824e+006
14070	-1.0009e+006
14071	-5.0207e+006
14072	-8.5758e+006
14073	-4.517e+006
14074	-8.4782e+006
14075	-4.7454e+006
14076	-3.7246e+006
14077	4.6084e+006
14078	-4.9403e+006
14079	-4.8831e+006
14080	-3.7529e+005
14081	-3.255e+005
14082	-3.3585e+005
14083	-4.2716e+005
14084	-5.4849e+005
14085	-3.4838e+005
14086	4.2113e+005
14087	-2.5183e+005
14088	-4.4837e+005
14089	-4.3879e+005
14090	-3.9965e+005
14091	-1.1391e+006
14092	-6.2264e+005
14093	-2.454e+005
14094	-4.2252e+005
14095	2.9947e+005
14096	54434
14097	1.5565e+005
14098	-628.15
14099	-57259
14100	31002
14101	8827.9
14102	-37176
14103	69665
14104	-2.1052e+005
14105	12932
14106	-74466
14107	-1.1837e+005
14108	26423
14109	-76594
14110	-57829
14111	11310
14112	3.7897e+005
14113	-1.4138e+005
14114	1.7352e+005
14115	97289
14116	3.0208e+005
14117	-46783
14118	4.7455e+005
14119	4.7339e+005
14120	-11989
14121	-25278
14122	3.4373e+005
14123	-45323
14124	-1.4071e+005
14125	-86246
14126	79115
14127	-91388
14128	78615
14129	1.2447e+005
14130	3.6982e+005
14131	1.4577e+005
14132	42540
14133	31522
14134	75704
14135	1.1111e+005
14136	2.7827e+005
14137	1.8315e+006
14138	1.0112e+007
14139	3.9681e+005
14140	4.0568e+006
14141	2.0138e+005
14142	5.2469e+005
14143	1.2736e+006
14144	3.7384e+005
14145	1.5748e+006
14146	1.7553e+006
14147	1.6428e+006
14148	2.6565e+006
14149	-1.1474e+006
14150	1.1686e+006
14151	1.2698e+006
14152	6.9158e+005
14153	1.1814e+005
14154	5.3399e+005
14155	6.5344e+005
14156	3.1126e+005
14157	7.7524e+005
14158	1.4567e+006
14159	3.2948e+005
14160	-99913
14161	-1.9953e+006
14162	4456.
14163	-1.6274e+006
14164	52867
14165	1.4465e+005
14166	-3.3607e+005
14167	1.8495e+005
14168	16307
14169	-79620
14170	-2.6868e+005
14171	-6.8978e+005
14172	-96416
14173	-55792
14174	-59917
14175	-34340
14176	1.3018e+005
14177	9.6247e+005
14178	30076
14179	1.8293e+005
14180	4.0064e+005
14181	1.1212e+005
14182	89386
14183	1.9904e+005
14184	93130
14185	1.3513e+005
14186	-73498
14187	-3.4448e+005
14188	29650
14189	-3.3067e+005
14190	-1.3027e+006
14191	-1.4247e+006
14192	9.0554e+005
14193	-3.4461e+005
14194	-2.3893e+005
14195	2.0995e+005
14196	-3.0447e+005
14197	21444
14198	48742
14199	89307
14200	-195.68
14201	58988
14202	74808
14203	65379
14204	73887
14205	-4.4198e+005
14206	1.608e+005
14207	65273
14208	-2.2151e+005
14209	-2.0332e+005
14210	-2.1346e+005
14211	-1.7333e+005
14212	-1.0082e+005
14213	1.5757e+005
14214	1.4659e+005
14215	1.159e+005
14216	3.2713e+005
14217	1.8265e+005
14218	52076
14219	-51241
14220	-1.2607e+005
14221	4703.
14222	3.7371e+005
14223	-1.7416e+005
14224	-1.0349e+005
14225	-11840
14226	8.348e+005
14227	-8.9322e+005
14228	-3.7652e+005
14229	1.1224e+005
14230	68337
14231	88013
14232	2.116e+005
14233	45791
14234	57489
14235	1.0683e+005
14236	8.4957e+005
14237	2.2333e+005
14238	5.2675e+006
14239	2.7185e+005
14240	1.0257e+005
14241	-29714
14242	-742.93
14243	56044
14244	-3.4695e+005
14245	-10695
14246	-3.9914e+005
14247	-2.7928e+005
14248	1.3238e+005
14249	-2.943e+005
14250	-4.2336e+005
14251	1.7202e+006
14252	2.1526e+007
14253	6.8094e+005
14254	4.1528e+006
14255	8.0274e+005
14256	6.4023e+005
14257	1.4842e+006
14258	-7.4809e+006
14259	1.1796e+006
14260	5.2462e+005
14261	3.5698e+005
14262	-3.2907e+006
14263	-3.3008e+006
14264	-3.0218e+006
14265	-2.9513e+006
14266	3.4879e+006
14267	-1.4469e+006
14268	-2.1789e+006
14269	60529
14270	46156
14271	3.8369e+005
14272	1.4506e+005
14273	49754
14274	-2909.2
14275	-1.3846e+005
14276	2.1057e+005
14277	-2.7235e+005
14278	1.7006e+005
14279	-1.0294e+006
14280	-6.8751e+005
14281	-4.1261e+005
14282	-1.9142e+006
14283	1.9311e+006
14284	-54719
14285	8.0139e+005
14286	6.065e+005
14287	4.6745e+005
14288	9.2945e+005
14289	-6.885e+005
14290	2.7923e+005
14291	-28163
14292	52014
14293	-97155
14294	82344
14295	-33959
14296	-36816
14297	41287
14298	-2.885e+005
14299	-28482
14300	-1.1798e+005
14301	-5.9009e+005
14302	-58801
14303	-15579
14304	-79736
14305	-75920
14306	-1.0186e+005
14307	-1.6322e+005
14308	1.7634e+005
14309	-47714
14310	-18250
14311	-1.1778e+005
14312	-82722
14313	-55582
14314	-5.3634e+005
14315	-3.0899e+005
14316	-5.3172e+005
14317	-1.4576e+006
14318	-2.1694e+006
14319	1.4268e+006
14320	-1.4738e+005
14321	-6.8104e+005
14322	-4.9116e+005
14323	-2.499e+006
14324	-2.627e+005
14325	-7.7799e+005
14326	-6.3476e+005
14327	1.3103e+006
14328	1.2333e+006
14329	-1.0247e+006
14330	-7.1197e+005
14331	1.2225e+007
14332	7.5294e+005
14333	1.5902e+005
14334	6.6309e+005
14335	1.6908e+005
14336	-21890
14337	2.319e+005
14338	5.279e+005
14339	2.7935e+005
14340	15082
14341	8.4714e+005
14342	-1.6422e+005
14343	46745
14344	95969
14345	74925
14346	24940
14347	-8456.5
14348	-4033.7
14349	-1.1947e+005
14350	65557
14351	8.3377e+005
14352	1.6038e+005
14353	-14318
14354	-52313
14355	2567.
14356	-64349
14357	-51711
14358	-37751
14359	911.84
14360	-82273
14361	25015
14362	6574.
14363	-18106
14364	56651
14365	27364
14366	26295
14367	22772
14368	-10372
14369	-10815
14370	-1.4977e+005
14371	17126
14372	-28178
14373	3.6086e+005
14374	-63643
14375	61308
14376	-1314.
14377	-2.2945e+005
14378	-1.6841e+005
14379	-1.213e+005
14380	1.132e+005
14381	1.1217e+005
14382	-1.0762e+005
14383	1.155e+005
14384	-2.6162e+005
14385	19588
14386	-2.6079e+006
14387	-1.4279e+006
14388	-2.1209e+006
14389	-1.6035e+006
14390	1.1211e+006
14391	-99687
14392	-45897
14393	-1.0833e+005
14394	-28151
14395	-1.1946e+005
14396	-1.335e+005
14397	-38877
14398	55867
14399	71989
14400	-4.1605e+005
14401	-36418
14402	12061
14403	-33207
14404	38595
14405	-1.0201e+005
14406	1.1224e+005
14407	-4.7111e+005
14408	5.7666e+006
14409	4.6617e+006
14410	4.5959e+006
14411	3.0893e+007
14412	2.9297e+007
14413	2.864e+006
14414	4.4598e+006
14415	4.1883e+006
14416	4.3708e+006
14417	-6.8965e+005
14418	-3.7928e+006
14419	1.512e+005
14420	7.4074e+005
14421	1.1338e+005
14422	7.1226e+005
14423	-8.467e+005
14424	-32721
14425	2.5419e+005
14426	-1.6993e+005
14427	-1.7513e+006
14428	-2.9576e+006
14429	1.1291e+005
14430	-47016
14431	-1.6905e+005
14432	2.3222e+006
14433	-2.7705e+005
14434	-9.7813e+005
14435	-5.3697e+005
14436	-5.5596e+005
14437	-1.3071e+006
14438	-3328.6
14439	-5.5723e+005
14440	4.2725e+005
14441	-4.1736e+005
14442	7.4413e+005
14443	-2.9338e+006
14444	-3.7704e+005
14445	-2.9271e+005
14446	-4.2539e+006
14447	-4.3953e+005
14448	4.9962e+005
14449	-4.6188e+005
14450	-1.2682e+006
14451	-6.5888e+005
14452	-6.5942e+006
14453	-1.2477e+007
14454	-9.4416e+006
14455	7.9734e+006
14456	-6.653e+006
14457	-4.1618e+006
14458	-5.3346e+005
14459	-2.1011e+006
14460	-2.0574e+006
14461	-6.2005e+005
14462	1.0046e+006
14463	1.0559e+006
14464	1.7774e+006
14465	2.2768e+006
14466	3.8574e+005
14467	3.7177e+006
14468	-3.7525e+005
14469	9.1719e+006
14470	4.1903e+006
14471	3.3638e+006
14472	3.1789e+006
14473	1.2842e+007
14474	2.4445e+006
14475	-5.8259e+006
14476	3.3347e+006
14477	-1.2386e+006
14478	-6.4129e+005
14479	-6.0459e+005
14480	-1.147e+006
14481	-1.839e+006
14482	1.0626e+006
14483	-3.6715e+005
14484	-4.4594e+005
14485	-2.3436e+006
14486	-3.4377e+006
14487	-4.4692e+006
14488	1.5049e+006
14489	-1.5911e+006
14490	2.7313e+006
14491	-1.803e+006
14492	-97770
14493	21264
14494	20195
14495	1.2469e+005
14496	-1.1181e+005
14497	-1.8293e+005
14498	-1.5587e+005
14499	77559
14500	-34278
14501	-5.0915e+006
14502	-5.4035e+006
14503	-1.1163e+007
14504	-8.3426e+006
14505	-5.4387e+006
14506	-4.6294e+005
14507	-5.4852e+006
14508	4.9249e+006
14509	1.7802e+007
14510	5.9965e+005
14511	9.4922e+005
14512	1.6035e+006
14513	4.6974e+006
14514	1.3263e+006
14515	1.1848e+006
14516	1.2651e+006
14517	-1.2858e+006
14518	80493
14519	-1.3384e+005
14520	-1.0808e+006
14521	-54571
14522	1.5798e+005
14523	1.4601e+005
14524	1.5824e+006
14525	-3.3691e+005
14526	-55885
14527	-20115
14528	-16746
14529	3238.6
14530	-1.0205e+005
14531	1.375e+005
14532	-1.1592e+005
14533	-39621
14534	-33475
14535	-4.2977e+005
14536	-7.5762e+005
14537	-1.4506e+006
14538	-1.6565e+006
14539	31512
14540	7.7384e+005
14541	-1.5029e+005
14542	4.8861e+005
14543	1.6461e+005
14544	2.9317e+005
14545	4.6564e+005
14546	-11689
14547	-47253
14548	-81040
14549	56751
14550	-55459
14551	-49774
14552	-18491
14553	-17938
14554	-1.3657e+006
14555	-5.5621e+005
14556	-4.8946e+005
14557	-7.3885e+005
14558	1.2436e+006
14559	-1.2913e+006
14560	-7.0522e+005
14561	-7.7757e+005
14562	1.0676e+006
14563	6.1168e+006
14564	1.1212e+006
14565	1.3271e+006
14566	1.1643e+007
14567	-2.1942e+006
14568	9.0535e+005
14569	5.0236e+005
14570	-5.8981e+006
14571	-2.961e+006
14572	-6.3913e+006
14573	-1.5988e+007
14574	-1.4686e+006
14575	-3.4056e+006
14576	-3.016e+006
14577	-4.8155e+005
14578	-1.3809e+006
14579	-5.7941e+005
14580	-5.0874e+005
14581	-4.1709e+005
14582	52098
14583	5.704e+005
14584	-3.1952e+005
14585	1.4219e+006
14586	3.2606e+007
14587	2.1865e+007
14588	1.6825e+007
14589	1.6407e+007
14590	1.4153e+007
14591	-8.2376e+006
14592	1.6069e+007
14593	-1.4733e+007
14594	54735
14595	-1.2364e+005
14596	-2.8357e+005
14597	-2.3938e+005
14598	-5.136e+005
14599	-4.3255e+005
14600	-16689
14601	2.9367e+005
14602	-95269
14603	-2.212e+005
14604	-8.2741e+005
14605	-7.0808e+005
14606	-1.6551e+006
14607	-4.503e+005
14608	-4.1626e+005
14609	1.0082e+006
14610	6.7692e+005
14611	-55000
14612	1.0023e+006
14613	1.3928e+006
14614	6.1325e+005
14615	5.1787e+005
14616	-1.0209e+006
14617	5.2346e+005
14618	1.1757e+007
14619	2.3715e+006
14620	2.7007e+007
14621	2.1697e+006
14622	-6.0829e+006
14623	2.9187e+006
14624	-1.2916e+006
14625	-1.6371e+006
14626	-2.7196e+006
14627	-3.1909e+006
14628	3.1421e+006
14629	1.3641e+006
14630	-1.5602e+006
14631	-1.4919e+006
14632	-8.6006e+005
14633	-1.9982e+005
14634	-97411
14635	-1.1489e+005
14636	-1.5311e+005
14637	-1.3396e+005
14638	-55707
14639	-36703
14640	-4.5017e+005
14641	-4.3197e+005
14642	-2.2718e+005
14643	-5.7604e+005
14644	-2.6811e+005
14645	-71088
14646	-1.8872e+006
14647	-2.9698e+006
14648	-2.6141e+006
14649	2.892e+006
14650	-1.1102e+006
14651	1.1867e+005
14652	-32513
14653	1.4138e+005
14654	1.906e+005
14655	8479.4
14656	94691
14657	1.1957e+005
14658	1.7163e+005
14659	1.4775e+006
14660	1.4874e+006
14661	2.173e+006
14662	1.8014e+006
14663	1.1637e+006
14664	-5.8428e+005
14665	-1.6088e+006
14666	-3.993e+006
14667	-6.21e+006
14668	-4.0763e+006
14669	2.6801e+006
14670	5.2775e+006
14671	-3.6738e+006
14672	-4.2712e+006
14673	-5.2341e+005
14674	-4.7069e+005
14675	-6.6871e+005
14676	3.3261e+005
14677	-1.8763e+005
14678	-3.4244e+005
14679	-7.4372e+005
14680	-7.9464e+005
14681	1.2608e+007
14682	3.8904e+007
14683	1.2518e+007
14684	2.2834e+007
14685	-1.6377e+007
14686	1.2086e+007
14687	-2.814e+007
14688	7.322e+006
14689	7.1424e+006
14690	1.4124e+007
14691	1.3356e+007
14692	2.9693e+007
14693	1.7016e+007
14694	4.9761e+007
14695	-3.4213e+007
14696	1.307e+007
14697	4.9231e+006
14698	-3.3301e+007
14699	-3.2805e+006
14700	-1.6501e+006
14701	-3.282e+006
14702	-1.4696e+006
14703	1.9324e+006
14704	2.1949e+007
14705	1.1039e+006
14706	1.7712e+007
14707	1.0894e+006
14708	1.9072e+006
14709	-7.0579e+006
14710	5.7445e+005
14711	91368
14712	4.6193e+005
14713	1.589e+005
14714	1.9607e+005
14715	1.7342e+005
14716	-16733
14717	1.2124e+005
14718	-12206
14719	-7.974e+005
14720	1.5261e+005
14721	-1.3643e+006
14722	1.0343e+005
14723	2.6634e+005
14724	3.3467e+005
14725	2.008e+005
14726	5.3169e+005
14727	-82557
14728	-62881
14729	1909.8
14730	-93405
14731	-12589
14732	-22018
14733	18332
14734	586.01
14735	-1.3731e+005
14736	-25368
14737	-1.0961e+005
14738	-65920
14739	-7.1973e+005
14740	-7.5958e+005
14741	-7.4191e+005
14742	-1.6075e+006
14743	-1.2127e+006
14744	-1.607e+005
14745	-2.0755e+005
14746	1.0693e+006
14747	1.4154e+006
14748	1.4792e+005
14749	47929
14750	10701
14751	99259
14752	74233
14753	32484
14754	86948
14755	88123
14756	5.0364e+005
14757	26432
14758	1.1808e+005
14759	60944
14760	19195
14761	74834
14762	-20615
14763	-53456
14764	-1.0314e+005
14765	687.03
14766	-14580
14767	-69382
14768	-33975
14769	7.0951e+005
14770	1.1457e+006
14771	6.4689e+005
14772	1.3325e+006
14773	-52446
14774	4.7979e+005
14775	-1.4248e+006
14776	5.269e+005
14777	7.3939e+005
14778	-2.4042e+006
14779	-61001
14780	-6.9979e+005
14781	6.4859e+006
14782	-1.939e+005
14783	1.3204e+005
14784	-3.7879e+006
14785	-6.5689e+006
14786	-1.6815e+007
14787	-3.665e+006
14788	1.3108e+006
14789	-2.2956e+006
14790	-4.7799e+005
14791	-10528
14792	-7.4662e+005
14793	1.4709e+005
14794	-57095
14795	-23888
14796	-25694
14797	-87060
14798	41795
14799	57913
14800	-48002
14801	871.88
14802	-6.6965e+005
14803	-6.5959e+005
14804	1.3229e+006
14805	-3.1175e+005
14806	-5.4933e+005
14807	-6.9831e+005
14808	4.8709e+005
14809	3.882e+005
14810	-3.9429e+005
14811	-1.1505e+006
14812	6.5304e+005
14813	-6.0943e+005
14814	-7.8506e+005
14815	-5146.2
14816	1.7971e+005
14817	-8.9866e+005
14818	-7.7916e+005
14819	8.5713e+005
14820	-2.206e+005
14821	-2.0464e+005
14822	-2.688e+005
14823	23190
14824	-2.4322e+005
14825	-1.2798e+006
14826	-34258
14827	-1.9965e+005
14828	-2.21e+005
14829	3.549e+005
14830	92112
14831	-1.3114e+005
14832	-1.6706e+005
14833	-1.494e+005
14834	-88030
14835	-65230
14836	-26257
14837	-29789
14838	-68889
14839	-2.1806e+005
14840	-79615
14841	-4.2351e+005
14842	-2.0954e+006
14843	-64090
14844	1.7068e+005
14845	-1.2998e+006
14846	1.3757e+005
14847	32738
