Node Number	Normal Stress (MPa)
1630	-1.8821
1631	-1.1194
1632	-0.89473
1633	-3.3087
1634	-0.78327
1635	-0.56084
1636	-0.243
1637	-2.0935
1638	0.26086
1639	-0.98703
1640	-0.40278
1641	-0.20307
1642	-0.12733
1643	-8.3242e-002
1644	1.0087
1645	1.0126
1646	-0.17266
1647	0.97284
1648	0.95035
1649	0.91468
1650	-0.50298
1651	-1.3707
1652	0.86376
1653	0.71827
1654	3.0854e-002
1655	0.40269
1656	-0.14548
1657	-1.0396
1658	0.5637
1659	1.0885
1660	-2.3531
1661	0.80099
1662	-0.31613
1663	0.98695
1664	-0.13743
1665	-1.4298
1666	-0.5545
1667	-1.0546
1668	0.4772
1669	-0.56879
1670	-5.8352
1671	0.35611
1672	-3.6389
1673	-1.8377
1674	-3.4942
1675	0.55086
1676	-0.85854
1677	1.7195
1678	0.20762
1679	0.87482
1680	-0.64189
1681	0.92507
1682	0.95608
1683	-0.12003
1684	1.024
1685	-0.10972
1686	-0.29974
1687	-2.9882e-002
1688	-2.8712
1689	-0.73325
1690	-0.86203
1691	-1.5812
1692	0.50694
1693	0.42427
1694	-1.414
1695	-1.334
1696	-0.75681
1697	0.50632
1698	1.2371
1699	0.22376
1700	-0.69443
1701	0.59306
1702	0.55061
1703	1.5422
1704	7.452e-002
1705	1.1276
1706	0.23454
1707	-2.6855
1708	1.9079
1709	2.1866
1710	1.9184
1711	0.1284
1712	0.63532
1713	0.2254
1714	1.3849
1715	1.6826
1716	2.4556
1717	0.42142
1718	0.3533
1719	1.7151
1720	1.4089
1721	0.36034
1722	0.81595
1723	-1.6864
1724	-4.0318
1725	0.14281
1726	0.68173
1727	-0.42954
1728	-1.2769
1729	-0.52084
1730	-0.10863
1731	-0.28611
1732	1.7878
1733	2.5367
1734	0.86578
1735	-3.3033e-002
1736	6.8534e-002
1737	0.46311
1738	0.92174
1739	-0.47944
1740	1.2194
1741	0.73368
1742	-0.17473
1743	2.1272
1744	1.4679
1745	0.63387
1746	-0.29821
1747	1.9348
1748	-3.0052
1749	0.52754
1750	-1.9272
1751	2.0396
1752	0.56996
1753	1.2109
1754	1.7544
1755	-0.79946
1756	1.2989
1757	2.9282
1758	2.3562
1759	1.3342
1760	2.1762
1761	0.4124
1762	-8.068e-002
1763	1.2898
1764	2.4255
1765	1.3883
1766	1.1825
1767	1.8759
1768	2.3864
1769	5.8854e-002
1770	-0.10052
1771	1.4725
1772	2.0114
1773	-0.30955
1774	5.4788e-002
1775	-6.5707e-002
1776	0.50564
1777	0.40176
1778	1.0496
1779	0.10327
1780	0.57283
1781	0.62471
1782	-1.7764
1783	1.9761
1784	-0.98899
1785	-5.2272
1786	-8.0607e-002
1787	0.2614
1788	2.2199
1789	2.5139
1790	0.34679
1791	0.60072
1792	-0.41645
1793	1.689
1794	2.0527
1795	1.5258
1796	0.42765
1797	0.17714
1798	2.0168
1799	0.89386
1800	1.0314
1801	2.5312
1802	1.7896
1803	0.17741
1804	-1.7091
1805	0.16873
1806	-1.0508
1807	-0.74528
1808	1.7514
1809	1.6173
1810	1.1953
1811	0.63717
1812	1.1992
1813	0.34773
1814	0.85082
1815	0.72271
1816	2.1073
1817	-2.1663
1818	0.86709
1819	1.2379
1820	-0.64705
1821	0.80933
1822	0.79205
1823	0.89104
1824	1.5225
1825	1.5217
1826	0.31158
1827	0.2218
1828	1.5746
1829	1.5097
1830	1.3049
1831	-0.11648
1832	-0.66625
1833	-3.7039
1834	0.20837
1835	0.23415
1836	-2.9408
1837	-4.2673
1838	-0.876
1839	0.22055
1840	1.2323
1841	5.3611e-002
1842	1.9198
1843	0.17827
1844	2.2797
1845	0.63364
1846	-3.3202
1847	1.0745
1848	-2.3147
1849	0.55704
1850	-0.32618
1851	-0.373
1852	-4.6428
1853	2.4174
1854	2.2021
1855	0.14193
1856	1.9196
1857	0.73051
1858	0.3797
1859	-1.4808e-003
1860	-1.6745
1861	1.6536
1862	0.40629
1863	1.1606
1864	0.25593
1865	-0.10088
1866	2.4301
1867	0.84685
1868	1.1503
1869	-5.6258
1870	-2.2383e-002
1871	0.94364
1872	0.12082
1873	-0.3093
1874	2.2375
1875	0.28479
1876	0.18478
1877	0.1843
1878	0.11315
1879	2.1826
1880	1.7957
1881	0.28916
1882	0.69843
1883	-0.72552
1884	2.8322
1885	1.4696
1886	1.9624
1887	-0.16459
1888	1.1676
1889	0.14998
1890	1.666e-002
1891	-1.5209
1892	-1.2699
1893	2.492
1894	2.4583e-002
1895	1.5002
1896	0.92977
1897	1.6998
1898	0.42901
1899	0.35997
1900	1.2878
1901	1.8781
1902	1.2444
1903	-0.31224
1904	-0.55567
1905	-1.0997
1906	0.96402
1907	-3.1337
1908	1.5557
1909	0.8235
1910	1.2258
1911	2.5895
1912	-1.5375e-003
1913	1.2027
1914	1.9477
1915	-7.7244e-003
1916	1.455
1917	1.5062
1918	1.435
1919	0.51768
1920	2.1149
1921	9.1068e-003
1922	-0.1481
1923	-0.2689
1924	-2.8891
1925	1.4153
1926	0.81228
1927	2.5254
1928	1.8913
1929	0.34801
1930	1.9758
1931	3.7779e-002
1932	2.2453
1933	-0.56266
1934	1.1163
1935	0.68708
1936	0.3213
1937	1.5351
1938	-0.34775
1939	1.7117
1940	-1.5698
1941	1.1425e-002
1942	1.756
1943	2.1366
1944	1.264
1945	9.6045e-002
1946	0.72204
1947	1.5335
1948	2.327
1949	0.28313
1950	2.1268
1951	2.0064
1952	1.8446
1953	2.4458
1954	0.25593
1955	1.1327
1956	1.3596
1957	1.7075
1958	1.6299
1959	2.4216
1960	2.2978
1961	1.254
1962	3.2216
1963	1.7731
1964	1.5078
1965	0.47929
1966	1.8975
1967	0.63024
1968	2.0176
1969	-1.0155
1970	-0.14514
1971	0.2261
1972	1.0479
1973	-0.25195
1974	0.97252
1975	-1.1624
1976	5.0176e-002
1977	1.6622
1978	0.10215
1979	1.952
1980	1.198
1981	1.7999e-002
1982	-0.34517
1983	-2.5079
1984	2.3079
1985	2.1081
1986	0.4365
1987	2.1803
1988	0.4993
1989	-1.3437
1990	2.451
1991	-9.3955e-002
1992	-0.24305
1993	-0.40304
1994	3.5108e-002
1995	1.7061
1996	1.59
1997	0.18611
1998	0.93097
1999	0.93706
2000	-1.1146
2001	-0.55254
2002	-1.6333
2003	-1.4081
2004	-2.6242
2005	-0.73883
2006	-2.9888
2007	-1.6838
2008	-2.6395
2009	0.62769
2010	-2.1576
2011	-1.2418
2012	-1.4746
2013	-0.61043
2014	-0.86677
2015	-1.1888
2016	-2.1763
2017	-2.2853
2018	-1.8908
2019	-1.6323
2020	-0.54985
2021	-2.3135
2022	0.33648
2023	-0.55194
2024	-1.061
2025	1.2079
2026	3.6064e-002
2027	-2.1311
2028	-1.9058
2029	-1.5654
2030	-0.7962
2031	-1.9617
2032	0.81515
2033	1.3121e-002
2034	-1.0566
2035	-0.58743
2036	-0.7194
2037	-2.9825
2038	-1.74
2039	-1.5813
2040	-1.1761
2041	-2.6618
2042	-1.2914
2043	-1.0028
2044	-0.94162
2045	-1.245
2046	-1.6766
2047	1.9403
2048	-1.4416
2049	1.094
2050	1.1091
2051	-0.89427
2052	-1.3785
2053	-0.82144
2054	-1.4077
2055	-2.1809
2056	-0.14387
2057	-1.1375
2058	-2.24
2059	-2.3745
2060	-2.2343
2061	-0.18961
2062	-1.5234
2063	-1.5572
2064	-1.8525
2065	-2.7239
2066	-2.3964
2067	-2.3988
2068	1.2484
2069	-2.7318
2070	-2.4558
2071	-1.9954
2072	-1.2486
2073	-1.8849
2074	-1.6934
2075	-0.74165
2076	-0.89405
2077	-1.1987
2078	-1.1931
2079	0.28328
2080	-0.33586
2081	-2.1459
2082	0.91711
2083	-2.536
2084	-1.9391
2085	-0.51211
2086	-0.97934
2087	-1.6887
2088	-2.2051
2089	-0.87262
2090	-2.1476
2091	-1.4267
2092	1.0882
2093	-2.1091
2094	-1.9184
2095	-0.74548
2096	-1.0642
2097	-2.5026
2098	0.59885
2099	-2.4384
2100	1.2048
2101	-2.5274
2102	-1.1118
2103	-1.4098
2104	0.52512
2105	-1.0972
2106	2.925
2107	0.46822
2108	-1.6333
2109	0.54699
2110	-2.7759
2111	0.99033
2112	-2.1573
2113	-0.95417
2114	-0.83434
2115	-0.95094
2116	-0.52221
2117	-1.3997
2118	-0.38982
2119	-1.5758
2120	-1.3814
2121	-1.127
2122	-1.7012
2123	-1.0301
2124	-2.0974
2125	0.15687
2126	-0.99607
2127	1.1084
2128	-0.43002
2129	-1.7447
2130	-2.2819
2131	-1.0494
2132	-2.518
2133	-1.2083
2134	-1.1544
2135	0.55876
2136	-0.85367
2137	-0.83701
2138	-1.4949
2139	-0.3735
2140	-0.88504
2141	-0.61832
2142	-1.0226
2143	-0.462
2144	-1.1345
2145	-1.7972
2146	-0.77913
2147	-0.70779
2148	-0.44215
2149	0.35512
2150	-1.098
2151	-0.72579
2152	-1.4953
2153	-0.91165
2154	1.0216
2155	1.1366
2156	-2.3256
2157	-1.073
2158	-0.11874
2159	6.9061e-002
2160	0.25431
2161	-2.0284
2162	-1.3937
2163	-0.72263
2164	1.5233
2165	-1.019
2166	0.27182
2167	0.25927
2168	1.3867
2169	-2.6628
2170	-1.3319
2171	1.16
2172	-0.63233
2173	-0.80244
2174	-1.0341
2175	-0.92305
2176	-0.64553
2177	-1.0188
2178	-2.7191
2179	-2.997
2180	-2.8124
2181	-2.0371
2182	-1.1011
2183	-1.6677
2184	-2.3479
2185	-0.42144
2186	-0.71869
2187	-1.5729
2188	0.61316
2189	-1.9082
2190	-1.4591
2191	-1.988
2192	0.76533
2193	-1.6897
2194	-0.80347
2195	-2.6341
2196	-1.1281
2197	0.88648
2198	-8.9318e-002
2199	-2.2321
2200	-2.1174
2201	-0.81625
2202	-0.79745
2203	0.28569
2204	-0.95929
2205	-2.4491
2206	-2.6872
2207	-0.80694
2208	-2.9711
2209	-2.3614
2210	-2.4012
2211	0.90889
2212	-1.1361
2213	-1.7426
2214	-1.4878
2215	-0.32006
2216	-2.1272
2217	-1.3578
2218	-1.0394
2219	-1.3709
2220	-2.2745
2221	1.1242
2222	-0.17801
2223	-1.6446
2224	-0.75579
2225	-0.82239
2226	-0.7173
2227	-0.68068
2228	0.1368
2229	0.56408
2230	0.3797
2231	-1.3148
2232	0.6647
2233	-1.2871
2234	-1.0863
2235	0.46369
2236	-0.6414
2237	0.65394
2238	-2.3791
2239	2.3436
2240	2.5443
2241	-1.5912
2242	-1.2533
2243	-2.3332
2244	-1.1547
2245	-0.93752
2246	-1.1716
2247	-1.1759
2248	1.4123
2249	-2.4295
2250	-2.1812
2251	-0.79416
2252	-1.1055
2253	-2.2788
2254	-1.4842
2255	-1.1863
2256	-1.1178
2257	0.40683
2258	-0.19654
2259	-1.4217
2260	-0.79161
2261	-0.44045
2262	-2.5241
2263	-0.95424
2264	-1.4609
2265	-0.29945
2266	-0.41764
2267	-1.0629
2268	3.0599
2269	0.23153
2270	-2.0968
2271	-0.92927
2272	-0.45478
2273	0.87609
2274	-1.1305
2275	1.4792
2276	0.58639
2277	-1.432
2278	-0.79469
2279	-1.4027
2280	-2.175
2281	-0.47415
2282	5.3284
2283	-1.1376
2284	-2.1492
2285	-2.1994
2286	0.71676
2287	-1.5762
2288	-1.134
2289	-1.0883
2290	-1.4385
2291	0.76765
2292	-1.6706
2293	-2.9199
2294	0.64989
2295	-1.178
2296	1.3427
2297	0.40103
2298	-1.2159
2299	-2.2001
2300	-1.1467
2301	0.91216
2302	-0.98823
2303	1.2825
2304	-1.1345
2305	-0.99592
2306	-1.9442
2307	-1.1323
2308	-1.9639
2309	-2.0008
2310	-2.375
2311	-2.405
2312	-1.5845
2313	-0.99733
2314	-2.2852
2315	-1.9597
2316	-2.2175
2317	-2.0699
2318	-1.8794
2319	-0.10778
2320	-0.9381
2321	0.90151
2322	-0.42169
2323	-1.4097
2324	-1.5247
2325	1.2613
2326	-2.9487
2327	-1.6449
2328	-1.5016
2329	-2.5366
2330	-2.9541
2331	2.9103
2332	-1.6395
2333	1.3101
2334	-1.3377
2335	-2.3079
2336	8.5007e-002
2337	1.1966
2338	-1.262
2339	-2.335
2340	-2.0765
2341	0.29547
2342	-0.36744
2343	-2.2827
2344	1.4557
2345	-2.2253
2346	-1.7997
2347	-1.2097
2348	-0.14885
2349	-1.4348
2350	-1.9809
2351	-1.1113
2352	-1.1364
2353	-0.76873
2354	0.9241
2355	0.9666
2356	0.42634
2357	-1.552
2358	-1.0095
2359	0.93226
2360	0.39406
2361	1.4165
2362	-2.0299
2363	-1.4267
2364	-2.3462
2365	-1.5374
2366	-1.176
2367	-0.11002
2368	-1.2852
2369	-0.56557
2370	-0.78068
2371	-0.3576
2372	-1.5974
2373	0.34806
2374	-1.1991
2375	0.89783
2376	-1.8054
2377	-1.0745
2378	-1.404
2379	-1.0974
2380	-0.87955
2381	-2.403
2382	0.36259
2383	-0.17184
2384	-2.9215
2385	-2.5382
2386	-2.249
2387	-1.068
2388	-2.7803
2389	-1.2764
2390	-2.4265
2391	-2.3813
2392	-0.38904
2393	0.95866
2394	-0.19185
2395	-2.1254
2396	-1.3161
2397	0.18144
2398	-1.2219
2399	-2.4112
2400	-1.024
2401	-1.5355
2402	0.53719
2403	-2.7276
2404	-2.8939
2405	0.92542
2406	-2.0513
2407	-1.9188
2408	-2.5123
2409	3.7457
2410	-1.4229
2411	-2.814
2412	-1.5093
2413	-0.7438
2414	-1.3289
2415	1.7736
2416	-0.95046
2417	-2.396
2418	-1.0861
2419	7.3114
2420	-2.1788
2421	-0.62795
2422	-2.0727
2423	-1.6905
2424	-2.314
2425	-1.301
2426	9.4202e-002
2427	-1.4419
2428	-2.7097
2429	-1.1483
2430	-1.8944
2431	-1.1886
2432	0.29432
2433	-1.2932
2434	-1.2981
2435	-0.12266
2436	-2.7235
2437	9.3128e-002
2438	1.326
2439	0.10717
2440	-1.493
2441	-2.7947
2442	0.68911
2443	0.65897
2444	-1.4226
2445	-0.66066
2446	-1.7972
2447	-1.8387
2448	-0.68791
2449	0.41536
2450	-1.4688
2451	-2.7047
2452	-1.1484
2453	-6.6887e-002
2454	1.1481
2455	-0.50077
2456	-2.5502
2457	1.3595
2458	-1.3106
2459	-1.6497
2460	-1.2297
2461	-1.8267
2462	-2.0739
2463	-1.1345
2464	-1.1483
2465	-1.0738
2466	0.41044
2467	-0.9628
2468	-0.15424
2469	-1.0802
2470	-0.88887
2471	-0.14493
2472	-1.6384
2473	0.69833
2474	-2.0158
2475	-0.71866
2476	-2.3512
2477	-1.1345
2478	-0.59817
2479	-0.8941
2480	-2.4718
2481	-1.0706
2482	-0.69583
2483	1.2386
2484	-1.8207
2485	-1.6385
2486	3.161
2487	-0.82022
2488	-0.83268
2489	-0.86914
2490	-0.7136
2491	-0.18418
2492	-0.49136
2493	-1.6278
2494	-1.3656
2495	-1.3749
2496	-1.8591
2497	-0.78379
2498	-0.8154
2499	-0.92891
2500	1.2011
2501	0.46543
2502	-2.029
2503	-1.8015
2504	-1.1858e-002
2505	-1.0201
2506	0.1758
2507	-0.68902
2508	-0.85314
2509	-0.33555
2510	-6.1315e-002
2511	-0.72648
2512	2.7854e-002
2513	1.0675
2514	-0.48026
2515	-0.70007
2516	-2.9055
2517	-1.2735
2518	-0.87091
2519	-1.0383
2520	-1.7857
2521	-1.3413
2522	-0.30341
2523	-1.8582e-002
2524	-1.5253
2525	-1.6803
2526	-0.84725
2527	-1.6099
2528	-0.91421
2529	-0.64283
2530	-0.27772
2531	-1.938
2532	-1.3337
2533	0.23055
2534	-2.4214
2535	-1.7019
2536	-1.7353
2537	0.60951
2538	-0.63906
2539	-0.9113
2540	-0.76248
2541	-0.84422
2542	-0.24895
2543	-1.0704
2544	-2.6484
2545	-1.5693
2546	-0.89356
2547	-1.1654
2548	-1.5366
2549	-1.4326
2550	-1.1499
2551	0.46639
2552	0.48757
2553	0.54117
2554	0.58328
2555	0.58099
2556	0.60245
2557	0.60833
2558	0.59782
2559	0.56393
2560	0.53626
2561	0.70896
2562	0.6049
2563	0.27113
2564	0.80606
2565	0.27656
2566	0.22847
2567	0.27172
2568	0.69601
2569	0.27565
2570	0.78881
2571	0.30175
2572	0.2849
2573	0.74411
2574	0.29059
2575	0.82495
2576	0.27347
2577	0.88053
2578	0.31404
2579	0.86089
2580	0.33652
2581	0.86794
2582	0.31576
2583	0.87957
2584	0.82441
2585	0.31118
2586	-0.7693
2587	-0.56939
2588	-0.83652
2589	-0.33518
2590	7.4556e-002
2591	0.17454
2592	0.26742
2593	0.63025
2594	0.72804
2595	0.88827
2596	1.7454
2597	-0.50396
2598	1.655
2599	0.6828
2600	1.1716
2601	-0.63447
2602	-0.42686
2603	-0.70659
2604	-0.55217
2605	0.89056
2606	0.50938
2607	-0.43145
2608	-0.3003
2609	-0.17282
2610	-0.1876
2611	0.40261
2612	-0.1321
2613	0.22409
2614	0.62105
2615	-0.71526
2616	-0.58557
2617	0.16735
2618	-0.37385
2619	0.50618
2620	-0.22219
2621	-0.35935
2622	-0.28851
2623	-0.31244
2624	-0.26102
2625	-0.25088
2626	-0.47554
2627	-0.8475
2628	-1.1861
2629	-2.4031
2630	-5.8427
2631	-14.096
2632	-1.0563
2633	-13.971
2634	-8.1998
2635	-7.6768
2636	0.51218
2637	0.60487
2638	0.26711
2639	-0.70076
2640	-3.0546
2641	-2.8118
2642	0.17826
2643	-0.25578
2644	-0.22811
2645	-0.13955
2646	-0.36309
2647	-0.30827
2648	-0.87813
2649	-0.66098
2650	-0.13331
2651	4.5216e-003
2652	-0.28882
2653	-0.19433
2654	-1.265
2655	-1.5285
2656	2.2814
2657	1.6478
2658	1.165
2659	0.70274
2660	0.23784
2661	0.43508
2662	0.26355
2663	0.56717
2664	0.85343
2665	0.69867
2666	1.558
2667	0.91462
2668	2.4312
2669	3.7447
2670	0.11698
2671	-1.9793
2672	0.34029
2673	0.31066
2674	7.8993e-002
2675	0.36196
2676	0.72962
2677	0.40061
2678	1.4803
2679	0.23112
2680	1.4313
2681	0.8036
2682	2.0528
2683	0.23764
2684	0.17031
2685	3.7047
2686	-8.171e-002
2687	0.55074
2688	1.5072
2689	-0.83721
2690	0.47999
2691	0.41664
2692	0.5452
2693	0.31579
2694	-0.4879
2695	4.6536
2696	2.9571
2697	1.0655
2698	-0.23668
2699	0.70548
2700	1.059
2701	1.2463
2702	0.9172
2703	1.2956
2704	0.57752
2705	1.7123
2706	0.35256
2707	0.7235
2708	0.18867
2709	-2.6307e-002
2710	0.20806
2711	-0.6376
2712	0.20566
2713	1.7366
2714	0.16498
2715	3.1505
2716	-1.7403
2717	6.0117
2718	-2.3269e-002
2719	-1.6595e-002
2720	-1.2279
2721	7.8459e-002
2722	0.22376
2723	0.22308
2724	0.18977
2725	6.1982
2726	0.12127
2727	0.18622
2728	0.20211
2729	0.19956
2730	-0.91076
2731	2.3472
2732	2.6173
2733	0.25869
2734	-0.1399
2735	4.3413e-002
2736	0.1983
2737	0.94965
2738	9.9888e-002
2739	-0.67701
2740	-1.586
2741	-0.18457
2742	-0.37451
2743	-6.2757e-002
2744	7.7766e-002
2745	0.20411
2746	0.28329
2747	0.7135
2748	5.5917e-003
2749	0.35223
2750	2.2528e-002
2751	0.10351
2752	-0.11132
2753	-0.24463
2754	-0.21023
2755	-0.50267
2756	0.58422
2757	-9.3384e-002
2758	-0.43276
2759	0.68961
2760	5.2444e-003
2761	0.27809
2762	7.7025e-002
2763	3.3639e-002
2764	-2.909e-002
2765	1.0552
2766	-0.25593
2767	-8.3817e-003
2768	0.15969
2769	-0.23888
2770	5.525e-002
2771	1.1083
2772	-0.34489
2773	6.4264e-002
2774	8.3147e-002
2775	1.7386e-002
2776	-0.28586
2777	0.15631
2778	0.52553
2779	-4.1126e-002
2780	0.88659
2781	-0.58077
2782	-0.71192
2783	-0.35378
2784	-0.44748
2785	-0.24364
2786	0.42688
2787	-0.36249
2788	2.7699e-002
2789	0.3213
2790	3.9464e-002
2791	-0.23133
2792	0.19622
2793	-2.0912e-002
2794	0.31975
2795	-0.22392
2796	0.62277
2797	0.13918
2798	0.11437
2799	9.9711e-002
2800	0.48272
2801	-0.20765
2802	1.0438
2803	-2.009e-002
2804	1.0966
2805	-0.69739
2806	-0.63547
2807	-0.16267
2808	2.4861e-002
2809	0.34367
2810	0.82812
2811	1.2101
2812	-0.49549
2813	1.1278
2814	0.80818
2815	0.55788
2816	0.20672
2817	1.0925
2818	-0.56453
2819	-0.12962
2820	0.66597
2821	-0.38662
2822	-7.6141e-002
2823	1.3978
2824	-0.58618
2825	0.17447
2826	0.18653
2827	7.0895e-003
2828	-0.4645
2829	-8.9506e-002
2830	-3.0095e-002
2831	-0.1425
2832	-0.20409
2833	-0.2093
2834	-0.19615
2835	0.16943
2836	-0.59661
2837	0.20486
2838	-0.62801
2839	0.26075
2840	-0.59817
2841	0.31304
2842	-0.43892
2843	-0.23081
2844	-1.9164e-002
2845	-0.3775
2846	0.60883
2847	0.37206
2848	-0.81809
2849	0.42341
2850	-0.8356
2851	0.48018
2852	-0.74847
2853	0.30633
2854	-0.74758
2855	-0.44001
2856	-0.44182
2857	-0.33109
2858	-0.4145
2859	0.35464
2860	-0.6965
2861	-0.99734
2862	-1.0295
2863	-0.91166
2864	-0.9324
2865	0.35021
2866	0.30597
2867	0.43908
2868	0.25687
2869	-0.76215
2870	-9.77e-004
2871	-0.55854
2872	0.33206
2873	0.77139
2874	-0.1683
2875	-0.73017
2876	-0.44165
2877	1.3253e-003
2878	3.4136e-002
2879	0.10297
2880	-0.11344
2881	-6.8063e-002
2882	-0.11665
2883	3.2979e-003
2884	2.0584e-002
2885	-1.1079
2886	0.77441
2887	-1.1327
2888	0.72055
2889	-1.013
2890	0.65058
2891	-0.95436
2892	0.32011
2893	0.34872
2894	-0.2386
2895	0.71546
2896	0.79739
2897	0.75236
2898	0.69185
2899	0.58873
2900	-0.61226
2901	0.26618
2902	7.7859e-002
2903	0.69676
2904	0.76863
2905	0.61637
2906	0.28514
2907	-0.92159
2908	8.2221e-002
2909	-0.66289
2910	0.80862
2911	0.51919
2912	-0.97972
2913	-1.1448
2914	-1.2256
2915	-1.1738
2916	-1.0478
2917	-0.47825
2918	0.48964
2919	0.55431
2920	0.73525
2921	0.47887
2922	0.5869
2923	0.17778
2924	-9.5106e-002
2925	0.29943
2926	0.75423
2927	0.41969
2928	0.65112
2929	1.0327
2930	0.72467
2931	0.42222
2932	0.47898
2933	0.22149
2934	0.24958
2935	-0.53567
2936	0.5614
2937	0.42972
2938	1.1138
2939	0.934
2940	1.1348
2941	8.7799e-002
2942	5.666
2943	-0.11674
2944	2.7762
2945	0.2383
2946	-0.99771
2947	-7.2272e-002
2948	-3.8583e-002
2949	-3.6188
2950	0.35252
2951	-0.50343
2952	0.72692
2953	0.96684
2954	-1.0405
2955	-1.4948
2956	0.56909
2957	-5.6142e-002
2958	0.10659
2959	0.38116
2960	-1.3529
2961	0.52073
2962	-0.35934
2963	-0.3107
2964	-0.73905
2965	0.82672
2966	-0.5319
2967	-0.50733
2968	-0.14985
2969	0.26506
2970	0.94078
2971	-0.68854
2972	-0.37339
2973	-0.59313
2974	-0.34438
2975	0.18756
2976	-0.15696
2977	0.20841
2978	0.1028
2979	-8.39e-002
2980	0.95277
2981	-0.38673
2982	-0.12855
2983	0.70235
2984	2.316
2985	0.90464
2986	-0.18202
2987	-0.6226
2988	-0.1441
2989	1.0075
2990	-1.0728
2991	1.5131e-002
2992	0.24382
2993	0.66278
2994	0.75596
2995	8.029e-002
2996	-0.77205
2997	0.10568
2998	4.4087e-002
2999	-0.26577
3000	0.22691
3001	2.9528e-003
3002	-1.5951
3003	0.14227
3004	0.11834
3005	0.35047
3006	-9.8566e-002
3007	8.4843e-002
3008	-0.62938
3009	0.16385
3010	-0.2008
3011	0.36547
3012	0.12319
3013	-0.25823
3014	-6.8308e-002
3015	-0.65838
3016	0.68397
3017	7.7726
3018	-0.76435
3019	3.8182
3020	-2.1324
3021	-4.0247
3022	1.3269e-002
3023	1.4442
3024	-1.2329e-003
3025	-0.28422
3026	8.7678e-002
3027	5.0888e-002
3028	-0.27676
3029	-4.4068e-002
3030	0.89556
3031	-0.30838
3032	-0.76393
3033	2.4963e-002
3034	-0.25865
3035	3.1602
3036	-0.99309
3037	0.23963
3038	4.2198e-002
3039	-1.2875
3040	-0.66442
3041	-0.48266
3042	-2.5825e-002
3043	-0.16836
3044	-5.2773e-002
3045	-0.23141
3046	-0.686
3047	0.59227
3048	-5.5214e-002
3049	0.56364
3050	-9.7178e-002
3051	-0.85586
3052	-0.24119
3053	-0.8185
3054	-0.84068
3055	-0.40643
3056	6.6345e-002
3057	1.0631e-002
3058	-0.65048
3059	0.18322
3060	-0.45983
3061	-9.2986e-002
3062	4.958e-002
3063	-0.53489
3064	-0.24993
3065	8.2366e-002
3066	0.45956
3067	-0.25499
3068	-0.89465
3069	-8.6389e-002
3070	-0.59005
3071	0.1407
3072	0.29568
3073	-2.4951
3074	0.42297
3075	0.91008
3076	-0.52809
3077	-0.25562
3078	1.1766
3079	1.0018e-002
3080	-2.3648
3081	-1.6687
3082	-0.10983
3083	0.22061
3084	0.37011
3085	5.7816e-002
3086	-1.3049
3087	-0.1389
3088	-0.20154
3089	0.31867
3090	-0.49396
3091	-0.60269
3092	-0.59449
3093	1.2649
3094	-0.1675
3095	-0.45838
3096	-0.88746
3097	0.60984
3098	0.1464
3099	0.48805
3100	-0.25905
3101	-0.43843
3102	0.26357
3103	0.39149
3104	9.349e-002
3105	-0.23094
3106	0.67029
3107	-0.21017
3108	-0.20331
3109	-0.33801
3110	0.21832
3111	-0.31171
3112	-0.52656
3113	-0.35292
3114	-0.36811
3115	6.1326e-002
3116	-0.30454
3117	-0.69988
3118	-3.9423e-003
3119	-9.1118e-002
3120	0.63432
3121	0.30591
3122	-0.35976
3123	1.6574
3124	-0.53843
3125	0.62722
3126	1.0842e-002
3127	-0.57591
3128	-4.6817
3129	2.1663
3130	-0.88683
3131	-0.12461
3132	3.0772e-002
3133	0.13329
3134	-0.25725
3135	0.86709
3136	0.14918
3137	0.94376
3138	-0.83003
3139	0.57716
3140	0.13518
3141	0.3497
3142	1.6539e-002
3143	3.1536e-003
3144	-0.3657
3145	0.81384
3146	-8.2578e-002
3147	0.26351
3148	1.6075e-002
3149	-0.26617
3150	-0.97748
3151	-0.18795
3152	-1.2403
3153	-0.35719
3154	-2.1895
3155	-1.124
3156	-0.50064
3157	-1.2069
3158	-6.1196e-002
3159	-0.39062
3160	-0.61451
3161	-0.28976
3162	-0.72826
3163	-9.001e-002
3164	-0.72374
3165	0.28677
3166	-0.4413
3167	-0.15534
3168	0.51533
3169	0.84733
3170	-0.81364
3171	-0.12742
3172	-0.13783
3173	-9.2902e-002
3174	0.37147
3175	-0.17074
3176	9.7461e-002
3177	-0.75104
3178	0.2668
3179	0.25271
3180	-2.8626e-002
3181	0.20307
3182	-1.0218
3183	-1.8953e-002
3184	-0.25605
3185	4.3451e-002
3186	-3.801e-002
3187	0.16662
3188	-0.38294
3189	-0.4466
3190	-0.19735
3191	-0.30668
3192	0.13647
3193	-0.74502
3194	0.3217
3195	-5.5019e-002
3196	-0.14106
3197	0.69738
3198	-0.72215
3199	-0.2004
3200	0.11304
3201	-3.7764e-003
3202	-0.13584
3203	0.47937
3204	-0.17599
3205	0.26844
3206	-0.79691
3207	0.63428
3208	0.5888
3209	0.34721
3210	0.35909
3211	1.1967
3212	1.0723
3213	3.4124
3214	-0.3768
3215	-0.84553
3216	-2.0623
3217	-1.8842
3218	-0.39768
3219	0.48625
3220	0.12697
3221	1.8465
3222	-0.47151
3223	0.38103
3224	0.16308
3225	-0.37969
3226	7.0368e-002
3227	1.2199
3228	-0.52409
