Node Number	Shear Stress (MPa)
13290	-0.13204
13291	-1.8985e-003
13292	-0.1673
13293	-0.15939
13294	-6.7309e-002
13295	-0.31973
13296	-0.24408
13297	-1.4126
13298	-0.30528
13299	0.56622
13300	-1.1297
13301	-1.1928
13302	-1.7237
13303	2.3685e-002
13304	-3.3125e-002
13305	-0.12469
13306	0.48351
13307	-0.14108
13308	0.30916
13309	-1.0668e-002
13310	-3.6992e-002
13311	0.13364
13312	0.19602
13313	-0.15236
13314	-6.3217e-002
13315	-0.14623
13316	-0.11786
13317	-0.49516
13318	0.16304
13319	0.14625
13320	-1.0897
13321	-0.71554
13322	5.5183e-002
13323	-1.0636e-002
13324	0.2241
13325	-0.38793
13326	0.25348
13327	0.11456
13328	-0.30999
13329	1.0228e-002
13330	-2.5203e-002
13331	-7.4076e-002
13332	0.19976
13333	2.9799e-003
13334	0.17647
13335	0.31036
13336	-3.7328e-002
13337	-3.8638e-002
13338	-2.4187e-002
13339	0.11692
13340	8.3546e-003
13341	5.8887e-002
13342	-9.9432e-002
13343	0.17639
13344	-1.9009e-002
13345	-2.1358e-002
13346	-1.4447e-002
13347	0.11872
13348	4.1439e-003
13349	6.5117e-002
13350	5.265e-003
13351	2.9927e-002
13352	-2.158e-002
13353	-0.12245
13354	-0.25888
13355	0.14815
13356	-1.0833
13357	-0.63108
13358	-7.2734e-003
13359	-0.10979
13360	5.9922e-002
13361	8.5352e-002
13362	-7.2967e-002
13363	-6.3432e-002
13364	-1.0707e-002
13365	1.1186e-002
13366	2.7885e-003
13367	3.697e-002
13368	2.9709e-002
13369	1.7313e-002
13370	9.6879e-004
13371	0.14207
13372	3.351e-002
13373	0.1902
13374	-8.4178e-002
13375	0.20945
13376	-1.9708e-002
13377	-9.7531e-003
13378	0.12341
13379	1.2628e-002
13380	0.14849
13381	9.9585e-003
13382	0.21074
13383	0.15831
13384	5.2022e-002
13385	5.3601e-004
13386	0.23527
13387	0.36484
13388	0.12573
13389	0.38525
13390	-0.13629
13391	3.7611e-002
13392	0.99753
13393	0.84866
13394	-0.28754
13395	0.46326
13396	0.28675
13397	-0.20913
13398	-8.0078e-002
13399	3.4138e-004
13400	0.60314
13401	-0.51041
13402	-0.5699
13403	-3.7773e-002
13404	-0.4099
13405	-0.1065
13406	-1.048e-003
13407	0.79623
13408	0.10307
13409	-0.32957
13410	-0.3246
13411	-0.11636
13412	-0.11134
13413	0.42362
13414	5.6065e-002
13415	-0.37333
13416	-0.38546
13417	-9.3132e-002
13418	-5.7537e-002
13419	0.30755
13420	-0.30509
13421	-0.25978
13422	-0.42671
13423	-0.36223
13424	-6.7421e-003
13425	0.18427
13426	9.6068e-002
13427	9.406e-002
13428	0.17533
13429	0.354
13430	0.1074
13431	0.11331
13432	-7.9872e-002
13433	-7.2716e-002
13434	0.2132
13435	-0.29494
13436	-7.7281e-002
13437	-0.38326
13438	-2.1922e-002
13439	-7.89e-002
13440	-7.7429e-002
13441	0.10128
13442	-4.3041e-002
13443	-0.4044
13444	-7.4838e-002
13445	-9.6839e-002
13446	-0.17708
13447	-6.7961e-002
13448	-7.1967e-002
13449	0.11149
13450	6.1536e-002
13451	-0.11448
13452	-8.59e-002
13453	-0.2782
13454	3.3624e-002
13455	5.8871e-002
13456	-1.3183e-002
13457	4.7251e-002
13458	4.2097e-002
13459	0.13814
13460	0.14886
13461	4.7323e-002
13462	7.0198e-002
13463	-3.5938e-002
13464	-7.1447e-002
13465	0.1903
13466	3.1257e-002
13467	-9.7083e-002
13468	1.087e-002
13469	1.4406e-002
13470	-1.5169e-002
13471	2.4569e-002
13472	3.9705e-002
13473	2.5898e-003
13474	2.6211e-002
13475	1.1546e-002
13476	1.3135e-002
13477	-3.4001e-002
13478	6.6426e-003
13479	-3.4746e-002
13480	-2.7028e-004
13481	1.9126e-002
13482	8.5195e-003
13483	1.0001e-002
13484	2.4982e-003
13485	5.7332e-003
13486	3.5092e-003
13487	1.5702e-003
13488	-3.5748e-002
13489	9.3068e-003
13490	5.8117e-003
13491	7.3937e-003
13492	-4.1161e-002
13493	2.3574e-003
13494	1.4465e-003
13495	-2.982e-002
13496	8.3518e-003
13497	1.0817e-002
13498	-7.1952e-002
13499	9.7959e-003
13500	-6.2309e-002
13501	-3.6155e-002
13502	2.0264e-003
13503	-1.4235e-002
13504	-1.1887e-002
13505	7.2544e-002
13506	4.1376e-004
13507	2.5819e-002
13508	1.1846e-003
13509	1.6042e-003
13510	1.7126e-002
13511	3.6558e-002
13512	-8.4856e-003
13513	-8.1816e-003
13514	4.583e-002
13515	1.6827e-002
13516	1.0103e-002
13517	5.3098e-003
13518	2.0832e-002
13519	3.0605e-002
13520	9.2423e-003
13521	-1.5952e-004
13522	-0.10593
13523	1.0081e-002
13524	-7.5893e-002
13525	-7.082e-002
13526	-1.9588e-002
13527	-6.1209e-003
13528	-5.5077e-003
13529	1.373e-002
13530	1.5403e-002
13531	-2.6796e-003
13532	4.2538e-003
13533	-8.7331e-003
13534	-4.4015e-003
13535	-2.1219e-002
13536	4.5751e-002
13537	1.6509e-002
13538	-1.4888e-002
13539	-1.5733e-003
13540	-3.0045e-003
13541	-5.991e-003
13542	-3.6839e-002
13543	1.7723e-002
13544	-1.2146e-002
13545	-1.8448e-002
13546	1.9818e-002
13547	1.4422e-002
13548	1.5074e-002
13549	-0.16218
13550	3.7128e-003
13551	-0.10115
13552	-1.0781e-003
13553	-1.4409e-002
13554	-0.10109
13555	4.4928e-002
13556	-4.4901e-004
13557	-0.48963
13558	8.4699e-003
13559	-1.6601e-002
13560	0.50476
13561	-0.10389
13562	-9.1087e-003
13563	-0.11662
13564	0.21152
13565	-6.4619e-005
13566	-3.5091e-003
13567	-0.1037
13568	-6.5989e-002
13569	-9.0967e-002
13570	7.721e-002
13571	8.775e-003
13572	1.2276e-002
13573	-1.8953e-002
13574	1.2259e-002
13575	-3.8053e-003
13576	3.5389e-003
13577	-0.12532
13578	-5.8347e-002
13579	-7.0628e-002
13580	2.0801e-002
13581	1.3987e-002
13582	-3.3708e-002
13583	-4.77e-002
13584	-0.30839
13585	-0.21177
13586	0.10692
13587	9.342e-002
13588	-0.19041
13589	-0.12717
13590	-0.12509
13591	-0.31224
13592	-1.6792e-002
13593	-4.1476e-002
13594	-0.18226
13595	0.11214
13596	-0.11495
13597	-0.12095
13598	3.1061e-003
13599	-7.8032e-002
13600	-0.31069
13601	-0.19221
13602	-0.12739
13603	-9.3513e-002
13604	-0.31453
13605	0.28006
13606	5.1794e-002
13607	-0.38973
13608	-8.1445e-002
13609	9.9834e-003
13610	5.2755e-003
13611	-7.5863e-002
13612	5.9726e-003
13613	4.0485e-003
13614	3.0969e-002
13615	4.1346e-002
13616	0.82429
13617	4.8914e-002
13618	-0.31191
13619	-0.37876
13620	-9.0836e-002
13621	1.2406e-002
13622	-6.182e-002
13623	1.0514e-002
13624	-6.7696e-002
13625	-9.8129e-002
13626	-1.1391e-002
13627	1.9953e-002
13628	1.3229e-002
13629	1.4492e-002
13630	5.0151e-003
13631	-5.9278e-002
13632	3.6077e-003
13633	-3.3711e-002
13634	-2.857e-002
13635	1.1744e-002
13636	0.1185
13637	1.697e-002
13638	3.2106e-002
13639	0.11349
13640	6.2068e-002
13641	-0.3922
13642	-0.11321
13643	-8.4629e-002
13644	-0.27693
13645	0.42436
13646	-0.54092
13647	-0.44983
13648	-0.44041
13649	-0.37258
13650	3.1765e-002
13651	0.22099
13652	0.23764
13653	4.0862e-002
13654	-5.3382e-002
13655	-2.5273e-002
13656	0.14536
13657	-0.14064
13658	1.7709e-002
13659	-0.1477
13660	-4.7702e-002
13661	-0.11562
13662	-1.2906
13663	0.18725
13664	-1.0655
13665	0.68827
13666	-1.0708
13667	-1.2796e-002
13668	-7.1625e-002
13669	0.2574
13670	9.5843e-003
13671	0.14545
13672	0.17892
13673	-0.73858
13674	4.1172e-002
13675	0.6128
13676	-5.9596e-002
13677	5.2687e-002
13678	0.56933
13679	-3.932e-002
13680	-5.5265e-002
13681	0.12929
13682	0.3999
13683	0.15921
13684	-0.1062
13685	6.3512e-002
13686	-6.4828e-002
13687	2.5923e-003
13688	-9.7423e-002
13689	0.20019
13690	0.3505
13691	0.22839
13692	0.37091
13693	9.0634e-002
13694	8.963e-002
13695	-0.13746
13696	-0.2067
13697	-0.14346
13698	-2.2267e-002
13699	8.9452e-003
13700	1.5999e-002
13701	-1.4736e-003
13702	1.7923e-002
13703	2.2148e-002
13704	4.1688e-002
13705	1.0918e-002
13706	-1.8951e-002
13707	1.6778e-002
13708	-1.3051e-003
13709	-0.10713
13710	8.0224e-005
13711	8.877e-003
13712	-7.2025e-002
13713	8.7397e-003
13714	2.4262e-002
13715	-4.3406e-002
13716	-7.9841e-004
13717	-5.2239e-003
13718	-3.7419e-002
13719	7.0284e-003
13720	-3.436e-002
13721	-3.2229e-002
13722	-6.8626e-002
13723	0.18705
13724	0.10876
13725	-0.25202
13726	-0.11722
13727	-0.10034
13728	0.13303
13729	6.5093e-002
13730	-0.1108
13731	-6.1157e-002
13732	-0.16339
13733	-0.36714
13734	-0.25168
13735	-0.27166
13736	1.3578e-003
13737	-0.52
13738	1.2129e-002
13739	-0.27828
13740	1.3532e-002
13741	-0.19355
13742	-0.13626
13743	-0.13083
13744	-3.8745e-002
13745	-0.11996
13746	0.53474
13747	-9.5684e-002
13748	-0.22879
13749	-0.11207
13750	0.33816
13751	-0.19683
13752	0.18141
13753	-0.16697
13754	-0.25253
13755	0.16945
13756	0.19883
13757	1.9539e-002
13758	1.687e-002
13759	4.7961e-002
13760	-5.9826e-002
13761	-6.9727e-002
13762	1.1113e-002
13763	1.6456e-002
13764	1.6314e-003
13765	-7.9568e-005
13766	5.4216e-003
13767	1.3492e-002
13768	2.6519e-002
13769	7.0293e-002
13770	-6.0158e-002
13771	1.9271e-002
13772	8.0723e-002
13773	-2.6781e-002
13774	-5.0834e-002
13775	-3.2618e-002
13776	-2.9871e-002
13777	-2.9546e-002
13778	-3.5166e-002
13779	-0.14312
13780	-0.16697
13781	-0.15518
13782	-0.16479
13783	-2.2001e-002
13784	-2.3539e-002
13785	-1.7219e-002
13786	-2.2121e-002
13787	-1.9643e-002
13788	-1.5329e-002
13789	-9.3054e-002
13790	-0.10942
13791	-7.1229e-002
13792	-3.8474e-002
13793	-3.761e-002
13794	-3.414e-002
13795	-4.4239e-002
13796	-4.1947e-002
13797	-2.8982e-002
13798	-3.3314e-002
13799	-0.23067
13800	-0.19895
13801	-0.2326
13802	-0.15342
13803	2.5604e-002
13804	3.0809e-002
13805	1.7541e-002
13806	6.9966e-003
13807	1.6794e-002
13808	1.1307e-002
13809	2.3204e-002
13810	0.10498
13811	9.2473e-002
13812	-3.0666e-003
13813	-1.3424e-002
13814	-1.0919e-002
13815	-9.5937e-003
13816	-1.6353e-002
13817	-1.3353e-002
13818	-2.0665e-003
13819	-7.511e-002
13820	-7.1412e-002
13821	-2.361e-002
13822	-3.1557e-002
13823	-6.2948e-002
13824	-5.3941e-002
13825	-4.5404e-002
13826	-4.3859e-002
13827	-0.26866
13828	-0.17629
13829	-0.19895
13830	4.5074e-002
13831	3.5939e-002
13832	4.5708e-002
13833	2.0461e-002
13834	6.4524e-002
13835	2.2473e-002
13836	0.34661
13837	0.30093
13838	0.26266
13839	1.1246e-002
13840	-4.6517e-003
13841	5.238e-003
13842	3.1133e-004
13843	-4.9384e-003
13844	-6.8422e-004
13845	-4.107e-002
13846	-6.5418e-002
13847	-5.4028e-002
13848	-3.9892e-002
13849	-2.8e-002
13850	-1.3873e-002
13851	-2.0628e-002
13852	-3.23e-002
13853	-2.2169e-002
13854	-2.4137e-002
13855	-0.17085
13856	-0.14923
13857	-0.1419
13858	-0.15087
13859	7.2822e-003
13860	1.2499e-002
13861	-1.7248e-004
13862	-2.484e-003
13863	9.4745e-003
13864	2.0302e-002
13865	7.576e-003
13866	-3.9176e-002
13867	4.4651e-002
13868	-1.4247e-002
13869	-1.7331e-002
13870	-2.1755e-002
13871	-1.2186e-002
13872	-9.113e-003
13873	-8.9016e-003
13874	-9.1926e-003
13875	-7.3644e-002
13876	-7.5553e-002
13877	-8.0433e-002
13878	-5.7352e-002
13879	-2.0356e-002
13880	2.4231e-002
13881	1.7393e-004
13882	-1.24e-002
13883	-1.5199e-002
13884	-3.5079e-003
13885	-6.8737e-004
13886	-5.3393e-002
13887	-2.9885e-002
13888	1.259e-003
13889	-9.5304e-003
13890	8.118e-003
13891	-8.9847e-003
13892	-2.4376e-003
13893	-3.0469e-003
13894	-6.323e-002
13895	-4.6292e-002
13896	-3.688e-002
13897	-4.286e-002
13898	-1.6018e-002
13899	-8.3619e-003
13900	-1.0695e-002
13901	-1.0638e-002
13902	-1.7465e-002
13903	-9.3149e-003
13904	-8.0368e-002
13905	-9.6061e-002
13906	-0.14645
13907	1.2292e-002
13908	-2.5528e-003
13909	-4.2546e-003
13910	1.1968e-002
13911	-1.8954e-002
13912	-5.0738e-003
13913	-3.5458e-002
13914	-4.5525e-002
13915	-8.4973e-003
13916	-1.0631e-002
13917	2.3536e-002
13918	-4.8724e-003
13919	-2.6028e-002
13920	-1.6648e-002
13921	-1.1408e-002
13922	-4.9634e-002
13923	-8.9162e-002
13924	-7.6925e-002
13925	-1.2423e-002
13926	-9.9536e-003
13927	-2.1592e-002
13928	-1.407e-002
13929	-1.1959e-002
13930	-2.191e-002
13931	-1.344e-002
13932	-3.3071e-002
13933	-3.0067e-002
13934	-7.1593e-002
13935	-5.1561e-002
13936	-3.2676e-002
13937	-3.0962e-002
13938	-7.795e-003
13939	-1.4997e-002
13940	-7.8e-003
13941	-1.4364e-002
13942	-1.3974e-002
13943	-6.1111e-002
13944	-6.1589e-002
13945	-4.8942e-003
13946	-9.133e-003
13947	-6.3014e-003
13948	-1.0816e-002
13949	-7.2403e-003
13950	-5.9425e-003
13951	-6.8383e-002
13952	-7.5699e-002
13953	-1.8719e-002
13954	-1.1728e-002
13955	-8.3516e-003
13956	-2.4999e-002
13957	2.3152e-003
13958	-8.2788e-003
13959	-0.13145
13960	-0.11275
13961	-0.11543
13962	1.1941e-002
13963	3.4864e-002
13964	1.053e-002
13965	5.9871e-003
13966	6.4547e-003
13967	1.0843e-003
13968	-1.3615e-002
13969	4.2644e-002
13970	3.0354e-002
13971	-4.8003e-002
13972	-8.3829e-002
13973	-9.7095e-002
13974	-5.0351e-002
13975	-7.4617e-002
13976	-5.1227e-002
13977	-0.30281
13978	-0.33907
13979	-0.32291
13980	-0.25523
13981	-0.2941
13982	-0.31105
13983	0.21019
13984	0.15597
13985	7.2085e-002
13986	8.151e-002
13987	0.10256
13988	8.3836e-002
13989	0.40564
13990	0.41699
13991	0.28825
13992	0.31428
13993	-1.1152e-002
13994	7.3057e-002
13995	0.13169
13996	-8.2206e-002
13997	0.10275
13998	4.9822e-002
13999	0.61189
14000	0.32828
14001	0.51676
14002	0.48311
14003	-6.9416e-003
14004	-1.0727e-002
14005	-4.6377e-003
14006	-1.4646e-003
14007	-6.6959e-003
14008	-5.8891e-003
14009	-5.5965e-002
14010	-5.682e-002
14011	-1.3138e-002
14012	-1.3293e-002
14013	-4.968e-002
14014	-1.5562e-002
14015	-1.4655e-002
14016	-3.3194e-002
14017	-0.10534
14018	-0.11061
14019	-7.7086e-002
14020	1.7588e-002
14021	4.0282e-002
14022	1.8261e-002
14023	5.6273e-002
14024	-0.14
14025	-9.7798e-002
14026	-8.755e-002
14027	-8.5536e-002
14028	1.329e-002
14029	-5.9256e-002
14030	3.8733e-002
14031	2.3352e-002
14032	1.9119e-002
14033	7.7556e-002
14034	3.8075e-003
14035	1.4942e-002
14036	2.4462e-002
14037	1.1952e-002
14038	-4.1122e-003
14039	-5.7982e-002
14040	2.1448e-002
14041	8.2899e-002
14042	-1.2728e-002
14043	-1.1615e-002
14044	1.1778e-004
14045	-4.8289e-003
14046	-1.8937e-002
14047	-7.2807e-002
14048	-5.8396e-002
14049	2.2275e-002
14050	3.6577e-002
14051	2.5195e-002
14052	2.2869e-002
14053	-0.1015
14054	-5.8253e-002
14055	2.7481e-002
14056	-2.3201e-002
14057	-2.4035e-002
14058	-4.0899e-002
14059	-2.8367e-002
14060	-0.22766
14061	-0.18235
14062	-0.14848
14063	2.9256e-002
14064	6.6965e-002
14065	2.2742e-002
14066	8.165e-002
14067	-4.93e-002
14068	1.3347e-004
14069	-0.13616
14070	4.9496e-002
14071	3.5547e-003
14072	-2.0509e-002
14073	8.8574e-003
14074	-3.7979e-002
14075	1.1575e-002
14076	-3.0715e-002
14077	-1.9454e-002
14078	-6.6851e-002
14079	-5.4618e-002
14080	-4.9265e-003
14081	1.0201e-003
14082	-1.2648e-003
14083	-1.7185e-002
14084	-6.1762e-004
14085	-4.8053e-002
14086	-8.892e-003
14087	-4.3083e-002
14088	1.0773e-003
14089	8.1257e-003
14090	9.2831e-003
14091	-2.2211e-003
14092	7.6454e-003
14093	-4.9494e-002
14094	-3.979e-002
14095	-4.0642e-002
14096	-6.0149e-003
14097	-7.4133e-003
14098	-1.166e-002
14099	-1.1335e-002
14100	-6.9085e-003
14101	-7.9083e-003
14102	-0.1249
14103	-7.2535e-002
14104	-7.0889e-002
14105	-3.1979e-002
14106	-2.9307e-002
14107	-2.6492e-002
14108	-1.0929e-002
14109	-1.6312e-002
14110	-0.13633
14111	2.9618e-002
14112	1.7122e-002
14113	2.5192e-002
14114	2.3385e-002
14115	2.3191e-002
14116	8.1993e-002
14117	0.10455
14118	4.7284e-002
14119	3.9185e-002
14120	-6.2052e-003
14121	1.3168e-003
14122	-4.9557e-003
14123	5.1519e-003
14124	-6.3994e-002
14125	-6.4193e-002
14126	-1.9577e-002
14127	-1.71e-002
14128	-1.6275e-002
14129	-1.2534e-002
14130	-1.6575e-002
14131	-1.6512e-002
14132	-9.0511e-002
14133	-0.10688
14134	-8.8179e-002
14135	-6.6323e-002
14136	-8.9379e-003
14137	-1.3326e-002
14138	-6.8346e-003
14139	-3.1429e-003
14140	-7.5175e-003
14141	5.5933e-002
14142	-7.4517e-002
14143	-5.3353e-002
14144	2.1224e-002
14145	0.14724
14146	0.11992
14147	0.14065
14148	0.16104
14149	8.5969e-002
14150	4.5309e-002
14151	1.306e-002
14152	4.1547e-003
14153	1.3952e-002
14154	9.0407e-003
14155	3.095e-003
14156	1.0035e-002
14157	8.1363e-003
14158	4.4654e-002
14159	3.4789e-002
14160	2.4279e-002
14161	8.7074e-002
14162	5.7954e-002
14163	6.6874e-002
14164	2.2651e-002
14165	4.0486e-002
14166	0.12226
14167	0.12462
14168	4.9405e-002
14169	-1.6067e-002
14170	-2.4756e-002
14171	3.6545e-002
14172	-2.8369e-002
14173	-6.333e-003
14174	-0.1608
14175	-0.18346
14176	-4.6635e-003
14177	-2.1118e-002
14178	-1.832e-003
14179	2.8637e-003
14180	-1.9509e-003
14181	-6.6022e-002
14182	-9.362e-002
14183	-6.3914e-002
14184	-7.3737e-002
14185	-7.123e-002
14186	-9.7293e-002
14187	4.6952e-002
14188	6.2803e-002
14189	5.6721e-002
14190	-3.9213e-002
14191	2.0032e-003
14192	0.35085
14193	0.35762
14194	0.19301
14195	0.50043
14196	0.25578
14197	-3.7816e-002
14198	-5.336e-002
14199	-5.387e-002
14200	-3.7143e-002
14201	-0.17217
14202	-0.21637
14203	-0.16038
14204	-0.16999
14205	2.526e-002
14206	5.3668e-002
14207	6.6403e-002
14208	3.8287e-002
14209	2.326e-002
14210	0.34849
14211	0.24664
14212	0.26454
14213	0.13245
14214	1.57e-002
14215	2.3592e-002
14216	-1.162e-002
14217	3.8516e-002
14218	1.0773e-002
14219	-3.0608e-002
14220	-7.1172e-002
14221	-1.3118e-002
14222	-1.939e-002
14223	-3.7083e-002
14224	-1.2488e-002
14225	-3.2119e-002
14226	-3.8278e-004
14227	3.9382e-002
14228	0.11217
14229	-4.1243e-002
14230	-3.8428e-002
14231	-5.029e-002
14232	-3.6819e-002
14233	-2.7503e-002
14234	-0.22486
14235	-0.22679
14236	-1.4855e-002
14237	-8.5125e-003
14238	-8.2048e-003
14239	-7.1516e-003
14240	-5.1251e-003
14241	-1.0375e-002
14242	-4.6506e-002
14243	-1.3096e-002
14244	-1.5202e-002
14245	5.8272e-002
14246	2.5959e-002
14247	1.5129e-002
14248	2.7219e-002
14249	0.23038
14250	9.6488e-002
14251	1.7758e-002
14252	9.7685e-002
14253	8.3123e-003
14254	2.6079e-002
14255	1.3354e-002
14256	5.0428e-002
14257	4.9872e-002
14258	4.859e-002
14259	4.7965e-002
14260	4.1256e-002
14261	4.0006e-002
14262	8.1446e-002
14263	4.4967e-002
14264	7.7943e-002
14265	5.3038e-002
14266	-0.13817
14267	-5.048e-002
14268	-1.4693e-002
14269	-3.6024e-002
14270	-3.8387e-002
14271	-2.8652e-002
14272	-2.0199e-002
14273	-2.3728e-002
14274	-0.14903
14275	-0.1484
14276	-0.15725
14277	-0.14003
14278	-0.14992
14279	3.2371e-002
14280	-1.9618e-002
14281	-4.4403e-003
14282	-0.29099
14283	2.6794e-002
14284	-0.13747
14285	9.0121e-003
14286	8.2712e-003
14287	1.3936e-002
14288	2.948e-002
14289	-0.15046
14290	-0.11073
14291	-8.9367e-003
14292	-7.3368e-003
14293	-9.8728e-003
14294	-6.4654e-003
14295	-0.10056
14296	-6.2366e-002
14297	-7.2304e-002
14298	-3.2702e-002
14299	-3.786e-002
14300	-2.1134e-002
14301	1.6878e-002
14302	-0.15616
14303	-0.12695
14304	-0.16875
14305	-1.7592e-002
14306	-2.2668e-002
14307	-1.4016e-002
14308	-1.7535e-002
14309	-1.7472e-002
14310	-7.516e-002
14311	-8.9139e-002
14312	-8.7266e-002
14313	-9.5447e-002
14314	5.359e-002
14315	3.1579e-002
14316	3.2573e-002
14317	1.9158e-002
14318	8.3973e-002
14319	-7.1481e-002
14320	2.4565e-003
14321	-1.5716e-002
14322	-1.4851e-002
14323	-2.8544e-002
14324	-6.2629e-004
14325	-2.4288e-002
14326	-1.6137e-002
14327	-0.1363
14328	-5.2928e-002
14329	-0.10288
14330	-6.2536e-002
14331	0.10256
14332	-1.2753e-002
14333	-3.7381e-004
14334	-4.6677e-003
14335	1.1555e-002
14336	-1.04e-003
14337	-5.4868e-003
14338	-3.0238e-002
14339	-3.5871e-002
14340	-2.0804e-002
14341	-1.7851e-002
14342	-1.4609e-002
14343	-1.1891e-002
14344	-1.7193e-002
14345	-0.13434
14346	-0.1457
14347	-0.14331
14348	-2.6496e-002
14349	-3.0997e-002
14350	-2.8432e-002
14351	-2.1617e-002
14352	-0.14536
14353	-1.0643e-003
14354	-1.971e-002
14355	-6.7264e-004
14356	-1.2819e-003
14357	1.8555e-003
14358	-1.9579e-003
14359	-6.7585e-002
14360	-4.4527e-002
14361	-7.6133e-002
14362	-8.1593e-002
14363	1.3034e-003
14364	1.5242e-002
14365	9.442e-003
14366	1.8045e-003
14367	7.6749e-003
14368	1.4732e-002
14369	-3.0617e-002
14370	-3.8718e-002
14371	-2.5877e-002
14372	-2.4889e-002
14373	-4.9311e-002
14374	-4.5253e-002
14375	-2.1863e-002
14376	-4.8469e-002
14377	-3.5937e-002
14378	-0.23523
14379	-0.22586
14380	-8.334e-003
14381	-9.336e-003
14382	-1.0171e-002
14383	-1.1718e-002
14384	-1.1102e-002
14385	-0.12821
14386	-2.2197e-002
14387	4.6553e-005
14388	6.1657e-002
14389	5.685e-003
14390	3.7164e-002
14391	2.3615e-002
14392	-1.6725e-002
14393	-1.1579e-002
14394	-9.9791e-003
14395	-2.5899e-002
14396	-7.3038e-002
14397	-7.4947e-002
14398	-5.1798e-002
14399	6.714e-003
14400	-4.8844e-003
14401	1.0534e-003
14402	1.251e-002
14403	-4.6343e-005
14404	-5.913e-002
14405	-5.0977e-002
14406	-4.4509e-002
14407	-3.8759e-002
14408	-2.5957e-002
14409	-1.9171e-002
14410	-3.1745e-002
14411	-2.0491e-003
14412	-3.4423e-002
14413	-0.12292
14414	-8.7148e-002
14415	-7.2738e-002
14416	-4.923e-002
14417	-6.6254e-002
14418	-0.1844
14419	-2.4437e-002
14420	9.04e-003
14421	1.412e-002
14422	-0.24807
14423	-0.33688
14424	-0.26352
14425	-0.23471
14426	-1.0936e-002
14427	-2.1495e-002
14428	-2.8567e-002
14429	-9.088e-003
14430	-0.10072
14431	-0.10598
14432	-0.11901
14433	-9.5834e-002
14434	-8.3455e-003
14435	2.239e-003
14436	-7.7122e-003
14437	-2.1264e-002
14438	-1.5868e-002
14439	-5.4459e-002
14440	-2.4801e-002
14441	-3.7362e-002
14442	-2.8037e-002
14443	1.429e-003
14444	-9.1267e-003
14445	-1.0917e-002
14446	-5.7753e-002
14447	-1.1412e-002
14448	-5.0489e-002
14449	-5.2981e-002
14450	-4.3569e-002
14451	-7.4392e-002
14452	-4.6415e-002
14453	-7.1411e-002
14454	-6.4954e-002
14455	-7.2457e-002
14456	-0.14237
14457	-0.1554
14458	0.22885
14459	0.15439
14460	0.12791
14461	0.47852
14462	0.77534
14463	0.37571
14464	0.34547
14465	0.37717
14466	0.59705
14467	0.95729
14468	0.73076
14469	-1.6717e-002
14470	-7.4154e-003
14471	-1.4305e-002
14472	-4.1734e-003
14473	-6.6199e-003
14474	-0.15286
14475	-0.12586
14476	-0.13288
14477	8.4416e-002
14478	3.8005e-002
14479	4.1538e-002
14480	4.522e-002
14481	4.1331e-002
14482	-0.19948
14483	-0.18085
14484	-0.12042
14485	-2.6853e-002
14486	-8.1571e-002
14487	2.8386e-003
14488	0.56076
14489	0.51198
14490	0.57033
14491	0.41685
14492	-2.8983e-002
14493	-1.167e-002
14494	-1.9307e-002
14495	-4.3549e-002
14496	-7.6121e-002
14497	-1.9824e-002
14498	-5.983e-002
14499	-5.4881e-002
14500	-4.6001e-002
14501	-1.6014e-002
14502	-1.5802e-002
14503	-4.5019e-002
14504	-1.2629e-002
14505	-6.713e-002
14506	-5.5966e-002
14507	-8.7333e-002
14508	-5.0955e-002
14509	2.62e-002
14510	-9.3784e-003
14511	-1.3084e-003
14512	-7.8443e-003
14513	1.3407e-002
14514	-4.607e-002
14515	3.7756e-002
14516	-7.3361e-002
14517	-2.442e-002
14518	-1.067e-002
14519	-3.336e-002
14520	4.6961e-002
14521	-0.12524
14522	-9.6494e-002
14523	-0.14773
14524	-0.15638
14525	-0.1305
14526	-1.1111e-002
14527	-1.1116e-002
14528	-9.9534e-003
14529	-1.1367e-002
14530	-8.9093e-002
14531	-6.8731e-002
14532	-6.7267e-002
14533	-5.9026e-002
14534	-6.4905e-002
14535	1.0043e-002
14536	2.1734e-002
14537	8.3345e-002
14538	-0.26132
14539	-2.8151e-002
14540	2.3165e-002
14541	4.6332e-003
14542	2.3582e-003
14543	2.8258e-003
14544	6.1434e-002
14545	2.6725e-002
14546	-9.9358e-003
14547	-9.1323e-003
14548	-1.6706e-002
14549	-5.0622e-003
14550	-4.8781e-003
14551	-5.8222e-002
14552	-7.9609e-002
14553	-7.4819e-002
14554	-0.10871
14555	-0.13327
14556	-0.11834
14557	-0.13359
14558	-7.9255e-002
14559	-4.1236e-002
14560	-0.13078
14561	-0.19108
14562	0.24344
14563	-1.2971e-002
14564	-1.1918e-002
14565	-1.362e-002
14566	5.9014e-002
14567	4.1023e-002
14568	-1.7863e-002
14569	-1.9968e-002
14570	5.7602e-003
14571	1.9747e-003
14572	-4.0104e-002
14573	-2.7736e-002
14574	-1.4335e-002
14575	-2.5921e-002
14576	-3.19e-002
14577	4.7081e-003
14578	-7.4304e-003
14579	-2.1367e-002
14580	3.2275e-003
14581	-1.6404e-002
14582	-1.3399e-002
14583	2.6413e-002
14584	-1.6009e-002
14585	5.0231e-003
14586	2.9564e-002
14587	-1.8947e-002
14588	-9.7199e-003
14589	-4.48e-003
14590	-0.10788
