Node,X,Y
     8891.,  0.56291650E-02,  0.62500001E-02,  0.28125000E-02
     8892.,  0.60003189E-02,  0.56071429E-02,  0.28125000E-02
     8893.,  0.55000148E-02,  0.59515837E-02,  0.17644404E-02
     8894.,  0.60074692E-02,  0.56918003E-02,  0.21711433E-02
     8895.,  0.56919559E-02,  0.62612260E-02,  0.21887309E-02
     8896.,  0.59917914E-02,  0.60146488E-02,  0.26724465E-02
     8897.,  0.60660078E-02,  0.59919080E-02,  0.24037047E-02
     8898.,  0.54435883E-02,  0.65714286E-02,  0.25000000E-02
     8899.,  0.52581291E-02,  0.63035582E-02,  0.25000000E-02
     8900.,  0.55054471E-02,  0.64642858E-02,  0.28125000E-02
     8901.,  0.59610808E-02,  0.66208513E-02,  0.29373583E-02
     8902.,  0.60692798E-02,  0.65210757E-02,  0.22850892E-02
     8903.,  0.55682380E-02,  0.64755117E-02,  0.21887309E-02
     8904.,  0.58680735E-02,  0.62289345E-02,  0.26724465E-02
     8905.,  0.59422898E-02,  0.62061937E-02,  0.24037047E-02
     8906.,  0.51961524E-02,  0.70000000E-02,  0.25000000E-02
     8907.,  0.47316579E-02,  0.68276101E-02,  0.25000000E-02
     8908.,  0.51344112E-02,  0.65178440E-02,  0.25000000E-02
     8909.,  0.53817292E-02,  0.66785716E-02,  0.28125000E-02
     8910.,  0.58373629E-02,  0.68351370E-02,  0.29373583E-02
     8911.,  0.59455619E-02,  0.67353614E-02,  0.22850892E-02
     8912.,  0.55215999E-02,  0.73469221E-02,  0.26301862E-02
     8913.,  0.54445200E-02,  0.66897974E-02,  0.21887309E-02
     8914.,  0.50864861E-02,  0.71076893E-02,  0.20853469E-02
     8915.,  0.48991124E-02,  0.65580203E-02,  0.21591163E-02
     8916.,  0.49487166E-02,  0.74285714E-02,  0.25000000E-02
     8917.,  0.46079400E-02,  0.70418959E-02,  0.25000000E-02
     8918.,  0.50105755E-02,  0.73214286E-02,  0.31250000E-02
     8919.,  0.52580113E-02,  0.68928573E-02,  0.28125000E-02
     8920.,  0.53978820E-02,  0.75612078E-02,  0.26301862E-02
     8921.,  0.49627682E-02,  0.73219751E-02,  0.20853469E-02
     8922.,  0.47012808E-02,  0.78571429E-02,  0.25000000E-02
     8923.,  0.44842221E-02,  0.72561816E-02,  0.25000000E-02
     8924.,  0.44172932E-02,  0.77039075E-02,  0.25000000E-02
     8925.,  0.48868576E-02,  0.75357143E-02,  0.31250000E-02
     8926.,  0.46394218E-02,  0.79642857E-02,  0.28125000E-02
     8927.,  0.52741641E-02,  0.77754936E-02,  0.26301862E-02
     8928.,  0.48390503E-02,  0.75362608E-02,  0.20853469E-02
     8929.,  0.49580199E-02,  0.79570584E-02,  0.22078455E-02
     8930.,  0.44538449E-02,  0.82857143E-02,  0.25000000E-02
     8931.,  0.42935753E-02,  0.79181932E-02,  0.25000000E-02
     8932.,  0.45157039E-02,  0.81785714E-02,  0.28125000E-02
     8933.,  0.48626030E-02,  0.86155286E-02,  0.25268496E-02
     8934.,  0.51504462E-02,  0.79897793E-02,  0.26301862E-02
     8935.,  0.42610925E-02,  0.81398324E-02,  0.22210205E-02
     8936.,  0.47153323E-02,  0.77505465E-02,  0.20853469E-02
     8937.,  0.48343020E-02,  0.81713442E-02,  0.22078455E-02
     8938.,  0.42064091E-02,  0.87142857E-02,  0.25000000E-02
     8939.,  0.38039147E-02,  0.84035791E-02,  0.25000000E-02
     8940.,  0.41698573E-02,  0.81324789E-02,  0.25000000E-02
     8941.,  0.43919860E-02,  0.83928571E-02,  0.28125000E-02
     8942.,  0.47388851E-02,  0.88298143E-02,  0.25268496E-02
     8943.,  0.41373746E-02,  0.83541181E-02,  0.22210205E-02
     8944.,  0.43912422E-02,  0.86863914E-02,  0.20504141E-02
     8945.,  0.47105841E-02,  0.83856299E-02,  0.22078455E-02
     8946.,  0.39589733E-02,  0.91428571E-02,  0.25000000E-02
     8947.,  0.36801968E-02,  0.86178648E-02,  0.25000000E-02
     8948.,  0.41074901E-02,  0.88856185E-02,  0.31245999E-02
     8949.,  0.39172759E-02,  0.92150790E-02,  0.28081380E-02
     8950.,  0.42682681E-02,  0.86071428E-02,  0.28125000E-02
     8951.,  0.43339010E-02,  0.94199492E-02,  0.30192460E-02
     8952.,  0.46151672E-02,  0.90441001E-02,  0.25268496E-02
     8953.,  0.40136567E-02,  0.85684038E-02,  0.22210205E-02
     8954.,  0.42722685E-02,  0.95225712E-02,  0.23253239E-02
     8955.,  0.42675243E-02,  0.89006772E-02,  0.20504141E-02
     8956.,  0.45733746E-02,  0.88904962E-02,  0.31000381E-02
     8957.,  0.37115374E-02,  0.95714286E-02,  0.25000000E-02
     8958.,  0.35564789E-02,  0.88321505E-02,  0.25000000E-02
     8959.,  0.34911609E-02,  0.93275631E-02,  0.25000000E-02
     8960.,  0.37935580E-02,  0.94293647E-02,  0.28081380E-02
     8961.,  0.33599061E-02,  0.90650207E-02,  0.19788246E-02
     8962.,  0.38899388E-02,  0.87826895E-02,  0.22210205E-02
     8963.,  0.41485506E-02,  0.97368569E-02,  0.23253239E-02
     8964.,  0.41438063E-02,  0.91149629E-02,  0.20504141E-02
     8965.,  0.36646453E-02,  0.96166681E-02,  0.21336801E-02
     8966.,  0.34641016E-02,  0.10000000E-01,  0.25000000E-02
     8967.,  0.33674429E-02,  0.95418488E-02,  0.25000000E-02
     8968.,  0.34461781E-02,  0.10031045E-01,  0.27819663E-02
     8969.,  0.36698401E-02,  0.96436505E-02,  0.28081380E-02
     8970.,  0.40248327E-02,  0.99511426E-02,  0.23253239E-02
     8971.,  0.35409274E-02,  0.98309538E-02,  0.21336801E-02
     8972.,  0.32166658E-02,  0.10428571E-01,  0.25000000E-02
     8973.,  0.28761061E-02,  0.10124112E-01,  0.25000000E-02
     8974.,  0.32437250E-02,  0.97561345E-02,  0.25000000E-02
     8975.,  0.33224601E-02,  0.10245330E-01,  0.27819663E-02
     8976.,  0.36423389E-02,  0.10651129E-01,  0.28047822E-02
     8977.,  0.39011148E-02,  0.10165428E-01,  0.23253239E-02
     8978.,  0.34924980E-02,  0.10685749E-01,  0.21331775E-02
     8979.,  0.34172095E-02,  0.10045240E-01,  0.21336801E-02
     8980.,  0.30313155E-02,  0.10487394E-01,  0.22141391E-02
     8981.,  0.29692300E-02,  0.10857143E-01,  0.25000000E-02
     8982.,  0.27523882E-02,  0.10338398E-01,  0.25000000E-02
     8983.,  0.31987422E-02,  0.10459616E-01,  0.27819663E-02
     8984.,  0.29994585E-02,  0.10804786E-01,  0.27978301E-02
     8985.,  0.35186210E-02,  0.10865415E-01,  0.28047822E-02
     8986.,  0.33687801E-02,  0.10900035E-01,  0.21331775E-02
     8987.,  0.32086940E-02,  0.11167481E-01,  0.25583082E-02
     8988.,  0.29075976E-02,  0.10701679E-01,  0.22141391E-02
     8989.,  0.22647832E-02,  0.11020574E-01,  0.25000000E-02
     8990.,  0.26286703E-02,  0.10552684E-01,  0.25000000E-02
     8991.,  0.28757406E-02,  0.11019071E-01,  0.27978301E-02
     8992.,  0.25005156E-02,  0.11237874E-01,  0.21761507E-02
     8993.,  0.32450622E-02,  0.11114320E-01,  0.21331775E-02
     8994.,  0.28823402E-02,  0.11508295E-01,  0.22447093E-02
     8995.,  0.30849761E-02,  0.11381767E-01,  0.25583082E-02
     8996.,  0.27838796E-02,  0.10915965E-01,  0.22141391E-02
     8997., -0.34200140E-02, -0.74397851E-03,  0.25000000E-02
     8998., -0.34610210E-02, -0.52089720E-03,  0.27757816E-02
     8999., -0.38566944E-02, -0.77641503E-03,  0.25000000E-02
     9000., -0.37920800E-02, -0.33874375E-03,  0.25000000E-02
     9001., -0.32632108E-02, -0.32012512E-03,  0.25967086E-02
     9002., -0.34239799E-02, -0.36696352E-03,  0.22402860E-02
     9003., -0.31252709E-02, -0.67600213E-03,  0.25291616E-02
     9004., -0.38010881E-02, -0.61195440E-03,  0.20830242E-02
     9005., -0.32793240E-02, -0.12231246E-02,  0.25000000E-02
     9006., -0.34150423E-02, -0.76647642E-03,  0.27757816E-02
     9007., -0.33424319E-02, -0.10383396E-02,  0.28128045E-02
     9008., -0.38036195E-02, -0.10203960E-02,  0.25000000E-02
     9009., -0.35930511E-02, -0.13579388E-02,  0.25000000E-02
     9010., -0.34085471E-02, -0.11950357E-02,  0.22242410E-02
     9011., -0.33709051E-02, -0.61094453E-03,  0.22402860E-02
     9012., -0.30721961E-02, -0.91998314E-03,  0.25291616E-02
     9013., -0.37480133E-02, -0.85593541E-03,  0.20830242E-02
     9014., -0.30718765E-02, -0.16773715E-02,  0.25000000E-02
     9015., -0.32598415E-02, -0.12741403E-02,  0.28128045E-02
     9016., -0.31192989E-02, -0.15874427E-02,  0.26842288E-02
     9017., -0.35057943E-02, -0.15918831E-02,  0.25000000E-02
     9018., -0.28172205E-02, -0.15740871E-02,  0.26587522E-02
     9019., -0.33212904E-02, -0.14289800E-02,  0.22242410E-02
     9020., -0.28689419E-02, -0.14782634E-02,  0.23219536E-02
     9021., -0.29849394E-02, -0.11539274E-02,  0.25291616E-02
     9022., -0.29318442E-02, -0.14010003E-02,  0.28757330E-02
     9023., -0.28018943E-02, -0.20974718E-02,  0.25000000E-02
     9024., -0.29981044E-02, -0.18059263E-02,  0.26842288E-02
     9025., -0.28951056E-02, -0.19668156E-02,  0.28019697E-02
     9026., -0.33848212E-02, -0.22180629E-02,  0.25000000E-02
     9027., -0.29418353E-02, -0.23362298E-02,  0.25000000E-02
     9028., -0.33861320E-02, -0.18110283E-02,  0.25000000E-02
     9029., -0.26975582E-02, -0.17932323E-02,  0.26587522E-02
     9030., -0.32016281E-02, -0.16481252E-02,  0.22242410E-02
     9031., -0.27492796E-02, -0.16974085E-02,  0.23219536E-02
     9032., -0.28939473E-02, -0.20249014E-02,  0.21049927E-02
     9033., -0.24748737E-02, -0.24748737E-02,  0.25000000E-02
     9034., -0.25429713E-02, -0.24048486E-02,  0.26861185E-02
     9035., -0.27474182E-02, -0.21683388E-02,  0.28019697E-02
     9036., -0.27922034E-02, -0.25361147E-02,  0.25000000E-02
     9037., -0.25479263E-02, -0.19931172E-02,  0.26587522E-02
     9038., -0.22970836E-02, -0.23513823E-02,  0.25770675E-02
     9039., -0.25996477E-02, -0.18972934E-02,  0.23219536E-02
     9040., -0.23162601E-02, -0.23132796E-02,  0.22489602E-02
     9041., -0.27443154E-02, -0.22247863E-02,  0.21049927E-02
     9042., -0.24647164E-02, -0.26419130E-02,  0.22170012E-02
     9043., -0.20974718E-02, -0.28018943E-02,  0.25000000E-02
     9044., -0.23649322E-02, -0.25801348E-02,  0.26861185E-02
     9045., -0.22193752E-02, -0.27063580E-02,  0.28046719E-02
     9046., -0.23053549E-02, -0.30854827E-02,  0.25000000E-02
     9047., -0.26156479E-02, -0.27126701E-02,  0.25000000E-02
     9048., -0.21205281E-02, -0.25279378E-02,  0.25770675E-02
     9049., -0.21397046E-02, -0.24898350E-02,  0.22489602E-02
     9050., -0.22881610E-02, -0.28184685E-02,  0.22170012E-02
     9051., -0.16773715E-02, -0.30718765E-02,  0.25000000E-02
     9052., -0.17624388E-02, -0.30238732E-02,  0.26861185E-02
     9053., -0.20206510E-02, -0.28577910E-02,  0.28046719E-02
     9054., -0.21054701E-02, -0.32351146E-02,  0.25000000E-02
     9055., -0.15629379E-02, -0.31733648E-02,  0.22241908E-02
     9056., -0.19206432E-02, -0.26775697E-02,  0.25770675E-02
     9057., -0.19398198E-02, -0.26394669E-02,  0.22489602E-02
     9058., -0.16983956E-02, -0.28601755E-02,  0.23585279E-02
     9059., -0.20882761E-02, -0.29681004E-02,  0.22170012E-02
     9060., -0.12231246E-02, -0.32793240E-02,  0.25000000E-02
     9061., -0.15422277E-02, -0.31418997E-02,  0.26861185E-02
     9062., -0.13670057E-02, -0.32220018E-02,  0.28046719E-02
     9063., -0.18863249E-02, -0.33547770E-02,  0.25000000E-02
     9064., -0.14160572E-02, -0.35352148E-02,  0.25000000E-02
     9065., -0.13437927E-02, -0.32930271E-02,  0.22241908E-02
     9066., -0.10330661E-02, -0.30435881E-02,  0.25492844E-02
     9067., -0.14792504E-02, -0.29798378E-02,  0.23585279E-02
     9068., -0.12842480E-02, -0.30769387E-02,  0.26274368E-02
     9069., -0.74397851E-03, -0.34200140E-02,  0.25000000E-02
     9070., -0.83912426E-03, -0.33979215E-02,  0.26861185E-02
     9071., -0.11336678E-02, -0.33113135E-02,  0.28046719E-02
     9072., -0.90688879E-03, -0.38890455E-02,  0.25000000E-02
     9073., -0.11821129E-02, -0.36224715E-02,  0.25000000E-02
     9074., -0.11098484E-02, -0.33802838E-02,  0.22241908E-02
     9075., -0.79912177E-03, -0.31308448E-02,  0.25492844E-02
     9076., -0.10503038E-02, -0.31641954E-02,  0.26274368E-02
     9077., -0.24968714E-03, -0.34910824E-02,  0.25000000E-02
     9078., -0.59458135E-03, -0.34491264E-02,  0.26861185E-02
     9079., -0.40388969E-03, -0.34766181E-02,  0.28046719E-02
     9080., -0.17910821E-03, -0.39057132E-02,  0.25000000E-02
     9081., -0.66290778E-03, -0.39421204E-02,  0.25000000E-02
     9082., -0.86586740E-03, -0.34333586E-02,  0.22241908E-02
     9083., -0.55514077E-03, -0.31839197E-02,  0.25492844E-02
     9084., -0.37360430E-03, -0.29319302E-02,  0.22145110E-02
     9085., -0.29842645E-03, -0.36005263E-02,  0.21979279E-02
     9086., -0.13929168E-03, -0.32552640E-02,  0.23520831E-02
     9087.,  0.24968714E-03, -0.34910824E-02,  0.25000000E-02
     9088.,  0.15217117E-03, -0.34966904E-02,  0.26861185E-02
     9089., -0.15484156E-03, -0.34965732E-02,  0.28046719E-02
     9090.,  0.69942760E-04, -0.39235257E-02,  0.25000000E-02
     9091.,  0.55069384E-04, -0.32893106E-02,  0.27367628E-02
     9092., -0.30608980E-03, -0.32017321E-02,  0.25492844E-02
     9093., -0.49375486E-04, -0.36183388E-02,  0.21979279E-02
     9094.,  0.10975929E-03, -0.32730764E-02,  0.23520831E-02
     9095.,  0.74397851E-03, -0.34200140E-02,  0.25000000E-02
     9096.,  0.40123446E-03, -0.34769255E-02,  0.26861185E-02
     9097.,  0.59194730E-03, -0.34495795E-02,  0.28046719E-02
     9098.,  0.31899373E-03, -0.39057132E-02,  0.25000000E-02
     9099.,  0.76499968E-03, -0.39115376E-02,  0.25000000E-02
     9100.,  0.84978631E-03, -0.36091307E-02,  0.25000000E-02
     9101.,  0.30412035E-03, -0.32714981E-02,  0.27367628E-02
     9102.,  0.69665706E-03, -0.34949353E-02,  0.22447821E-02
     9103.,  0.19967548E-03, -0.36005263E-02,  0.21979279E-02
     9104.,  0.74768840E-03, -0.32250019E-02,  0.24308342E-02
     9105.,  0.35881026E-03, -0.32552640E-02,  0.23520831E-02
     9106.,  0.55336952E-03, -0.32197817E-02,  0.26390722E-02
     9107.,  0.12231246E-02, -0.32793240E-02,  0.25000000E-02
     9108.,  0.11311390E-02, -0.33121782E-02,  0.26861185E-02
     9109.,  0.83652947E-03, -0.33985612E-02,  0.28046719E-02
     9110.,  0.10937673E-02, -0.35560559E-02,  0.25000000E-02
     9111.,  0.94063807E-03, -0.34418605E-02,  0.22447821E-02
     9112.,  0.99166941E-03, -0.31719271E-02,  0.24308342E-02
     9113.,  0.79735052E-03, -0.31667069E-02,  0.26390722E-02
     9114.,  0.16773715E-02, -0.30718765E-02,  0.25000000E-02
     9115.,  0.13645451E-02, -0.32230446E-02,  0.26861185E-02
     9116.,  0.15398282E-02, -0.31430764E-02,  0.28046719E-02
     9117.,  0.16752058E-02, -0.37251622E-02,  0.25000000E-02
     9118.,  0.13277116E-02, -0.34687992E-02,  0.25000000E-02
     9119.,  0.13043454E-02, -0.29806944E-02,  0.27641110E-02
     9120.,  0.11745824E-02, -0.33546038E-02,  0.22447821E-02
     9121.,  0.12256137E-02, -0.30846703E-02,  0.24308342E-02
     9122.,  0.16359822E-02, -0.33023632E-02,  0.21898803E-02
     9123.,  0.20974718E-02, -0.28018943E-02,  0.25000000E-02
     9124.,  0.20184683E-02, -0.28593331E-02,  0.26861185E-02
     9125.,  0.17601294E-02, -0.30252181E-02,  0.28046719E-02
     9126.,  0.18943510E-02, -0.36054999E-02,  0.25000000E-02
     9127.,  0.22483402E-02, -0.32728374E-02,  0.25000000E-02
     9128.,  0.15234905E-02, -0.28610321E-02,  0.27641110E-02
     9129.,  0.18390279E-02, -0.26536206E-02,  0.27249517E-02
     9130.,  0.23772449E-02, -0.30188660E-02,  0.21200021E-02
     9131.,  0.14447589E-02, -0.29650080E-02,  0.24308342E-02
     9132.,  0.19974241E-02, -0.25656866E-02,  0.22842079E-02
     9133.,  0.13709470E-02, -0.27657672E-02,  0.21558779E-02
     9134.,  0.18551274E-02, -0.31827009E-02,  0.21898803E-02
     9135.,  0.24748737E-02, -0.24748737E-02,  0.25000000E-02
     9136.,  0.22173079E-02, -0.27080520E-02,  0.26861185E-02
     9137.,  0.23790219E-02, -0.25671491E-02,  0.28183659E-02
     9138.,  0.27566115E-02, -0.28021421E-02,  0.25000000E-02
     9139.,  0.24482251E-02, -0.31232055E-02,  0.25000000E-02
     9140.,  0.20389128E-02, -0.25039886E-02,  0.27249517E-02
     9141.,  0.25771297E-02, -0.28692341E-02,  0.21200021E-02
     9142.,  0.21973089E-02, -0.24160547E-02,  0.22842079E-02
     9143.,  0.28018943E-02, -0.20974718E-02,  0.25000000E-02
     9144.,  0.27422733E-02, -0.21748419E-02,  0.26861185E-02
     9145.,  0.25560988E-02, -0.23908909E-02,  0.28183659E-02
     9146.,  0.29331670E-02, -0.26255867E-02,  0.25000000E-02
     9147.,  0.31183764E-02, -0.22648334E-02,  0.25000000E-02
     9148.,  0.22154682E-02, -0.23274332E-02,  0.27249517E-02
     9149.,  0.27536852E-02, -0.26926786E-02,  0.21200021E-02
     9150.,  0.25469300E-02, -0.20262658E-02,  0.26103992E-02
     9151.,  0.28466785E-02, -0.20783574E-02,  0.21627698E-02
     9152.,  0.23738644E-02, -0.22394992E-02,  0.22842079E-02
     9153.,  0.30718765E-02, -0.16773715E-02,  0.25000000E-02
     9154.,  0.28904377E-02, -0.19736691E-02,  0.26861185E-02
     9155.,  0.29930809E-02, -0.18142399E-02,  0.28026323E-02
     9156.,  0.32680083E-02, -0.20649485E-02,  0.25000000E-02
     9157.,  0.26965619E-02, -0.18263810E-02,  0.26103992E-02
     9158.,  0.29963104E-02, -0.18784726E-02,  0.21627698E-02
     9159.,  0.25234963E-02, -0.20396144E-02,  0.22842079E-02
     9160.,  0.28520044E-02, -0.15051851E-02,  0.23767186E-02
     9161.,  0.32793240E-02, -0.12231246E-02,  0.25000000E-02
     9162.,  0.32340960E-02, -0.13381416E-02,  0.28231550E-02
     9163.,  0.31148813E-02, -0.15960935E-02,  0.28026323E-02
     9164.,  0.36190611E-02, -0.14982679E-02,  0.25000000E-02
     9165.,  0.33876706E-02, -0.18458034E-02,  0.25000000E-02
     9166.,  0.29773236E-02, -0.13163622E-02,  0.28006510E-02
     9167.,  0.28162242E-02, -0.16072358E-02,  0.26103992E-02
     9168.,  0.31159728E-02, -0.16593274E-02,  0.21627698E-02
     9169.,  0.29716667E-02, -0.12860400E-02,  0.23767186E-02
     9170.,  0.34200140E-02, -0.74397851E-03,  0.25000000E-02
     9171.,  0.33213178E-02, -0.11040144E-02,  0.28231550E-02
     9172.,  0.33867532E-02, -0.88312122E-03,  0.27557624E-02
     9173.,  0.28731622E-02, -0.86282348E-03,  0.27150374E-02
     9174.,  0.38679619E-02, -0.83730814E-03,  0.25000000E-02
     9175.,  0.37063178E-02, -0.12643236E-02,  0.25000000E-02
     9176.,  0.31892592E-02, -0.52777450E-03,  0.26242840E-02
     9177.,  0.30645803E-02, -0.10824179E-02,  0.28006510E-02
     9178.,  0.32032295E-02, -0.14253831E-02,  0.21627698E-02
     9179.,  0.35458292E-02, -0.85515168E-03,  0.21297947E-02
     9180.,  0.30589234E-02, -0.10520957E-02,  0.23767186E-02
     9181.,  0.34411252E-02, -0.63926295E-03,  0.27557624E-02
     9182.,  0.39210367E-02, -0.59332713E-03,  0.25000000E-02
     9183.,  0.32423341E-02, -0.28379349E-03,  0.26242840E-02
     9184.,  0.35989040E-02, -0.61117067E-03,  0.21297947E-02
     9185.,  0.33158916E-02, -0.18366514E-03,  0.21877604E-02
     9186.,  0.31119982E-02, -0.80811467E-03,  0.23767186E-02
     9187., -0.34200140E-02, -0.74397851E-03,  0.50000000E-02
     9188., -0.34288843E-02, -0.70196309E-03,  0.47373924E-02
     9189., -0.34676018E-02, -0.47511870E-03,  0.46238826E-02
     9190., -0.31741781E-02, -0.66103186E-03,  0.47634420E-02
     9191., -0.32498395E-02, -0.32723847E-03,  0.48364432E-02
     9192., -0.32793240E-02, -0.12231246E-02,  0.50000000E-02
     9193., -0.33700705E-02, -0.94478838E-03,  0.47373924E-02
     9194., -0.33054733E-02, -0.11505853E-02,  0.47514990E-02
     9195., -0.31211033E-02, -0.90501286E-03,  0.47634420E-02
     9196., -0.30718765E-02, -0.16773715E-02,  0.50000000E-02
     9197., -0.31157877E-02, -0.15943233E-02,  0.47486560E-02
     9198., -0.32149695E-02, -0.13834634E-02,  0.47514990E-02
     9199., -0.28905319E-02, -0.14445306E-02,  0.46537789E-02
     9200., -0.30338466E-02, -0.11389572E-02,  0.47634420E-02
     9201., -0.28018943E-02, -0.20974718E-02,  0.50000000E-02
     9202., -0.29941113E-02, -0.18125389E-02,  0.47486560E-02
     9203., -0.24384567E-02, -0.17391130E-02,  0.47792999E-02
     9204., -0.27708696E-02, -0.16636757E-02,  0.46537789E-02
     9205., -0.25509216E-02, -0.20276332E-02,  0.47134522E-02
     9206., -0.24748737E-02, -0.24748737E-02,  0.50000000E-02
     9207., -0.28571777E-02, -0.20215182E-02,  0.47486560E-02
     9208., -0.25184378E-02, -0.24305289E-02,  0.47608772E-02
     9209., -0.27225608E-02, -0.21994687E-02,  0.45380089E-02
     9210., -0.22888248E-02, -0.19389979E-02,  0.47792999E-02
     9211., -0.24012897E-02, -0.22275180E-02,  0.47134522E-02
     9212., -0.20974718E-02, -0.28018943E-02,  0.50000000E-02
     9213., -0.23386292E-02, -0.26039995E-02,  0.47608772E-02
     9214., -0.22247342E-02, -0.24040735E-02,  0.47134522E-02
     9215., -0.16773715E-02, -0.30718765E-02,  0.50000000E-02
     9216., -0.21469034E-02, -0.27642008E-02,  0.47608772E-02
     9217., -0.17303900E-02, -0.30423265E-02,  0.47611090E-02
     9218., -0.19825485E-02, -0.28843546E-02,  0.45388795E-02
     9219., -0.16478566E-02, -0.27702297E-02,  0.46522802E-02
     9220., -0.20248494E-02, -0.25537054E-02,  0.47134522E-02
     9221., -0.12231246E-02, -0.32793240E-02,  0.50000000E-02
     9222., -0.15089441E-02, -0.31580196E-02,  0.47611090E-02
     9223., -0.14287114E-02, -0.28898921E-02,  0.46522802E-02
     9224., -0.11901408E-02, -0.30119039E-02,  0.48176079E-02
     9225., -0.74397851E-03, -0.34200140E-02,  0.50000000E-02
     9226., -0.12798090E-02, -0.32576201E-02,  0.47611090E-02
     9227., -0.80317647E-03, -0.34065977E-02,  0.47611071E-02
     9228., -0.10673196E-02, -0.33332910E-02,  0.45410159E-02
     9229., -0.95619653E-03, -0.30991606E-02,  0.48176079E-02
     9230., -0.24968714E-03, -0.34910824E-02,  0.50000000E-02
     9231., -0.55810621E-03, -0.34552160E-02,  0.47611071E-02
     9232., -0.35356146E-03, -0.31793916E-02,  0.47483890E-02
     9233., -0.71221552E-03, -0.31522354E-02,  0.48176079E-02
     9234.,  0.24968714E-03, -0.34910824E-02,  0.50000000E-02
     9235., -0.31019196E-03, -0.34862273E-02,  0.47611071E-02
     9236.,  0.18910717E-03, -0.34948875E-02,  0.47611071E-02
     9237., -0.84989206E-04, -0.34989680E-02,  0.45410149E-02
     9238., -0.10451049E-03, -0.31972040E-02,  0.47483890E-02
     9239.,  0.23974065E-03, -0.31889119E-02,  0.48336692E-02
     9240.,  0.74397851E-03, -0.34200140E-02,  0.50000000E-02
     9241.,  0.43794774E-03, -0.34724922E-02,  0.47611071E-02
     9242.,  0.48879162E-03, -0.31710994E-02,  0.48336692E-02
     9243.,  0.12231246E-02, -0.32793240E-02,  0.50000000E-02
     9244.,  0.68455686E-03, -0.34324018E-02,  0.47611071E-02
     9245.,  0.11660748E-02, -0.33000409E-02,  0.47611149E-02
     9246.,  0.90422746E-03, -0.33811792E-02,  0.45410175E-02
     9247.,  0.10155355E-02, -0.30933518E-02,  0.46714439E-02
     9248.,  0.73277263E-03, -0.31180246E-02,  0.48336692E-02
     9249.,  0.16773715E-02, -0.30718765E-02,  0.50000000E-02
     9250.,  0.13985259E-02, -0.32084459E-02,  0.47611149E-02
     9251.,  0.12494798E-02, -0.30060951E-02,  0.46714439E-02
     9252.,  0.15324962E-02, -0.28566832E-02,  0.47651097E-02
     9253.,  0.20974718E-02, -0.28018943E-02,  0.50000000E-02
     9254.,  0.16238505E-02, -0.31005015E-02,  0.47611149E-02
     9255.,  0.20471048E-02, -0.28389016E-02,  0.47617671E-02
     9256.,  0.18200374E-02, -0.29895592E-02,  0.45413371E-02
     9257.,  0.17516414E-02, -0.27370209E-02,  0.47651097E-02
     9258.,  0.24748737E-02, -0.24748737E-02,  0.50000000E-02
     9259.,  0.22444139E-02, -0.26856296E-02,  0.47617671E-02
     9260.,  0.19515262E-02, -0.25873889E-02,  0.47651097E-02
     9261.,  0.22205067E-02, -0.23535793E-02,  0.48173070E-02
     9262.,  0.28018943E-02, -0.20974718E-02,  0.50000000E-02
     9263.,  0.24302860E-02, -0.25186723E-02,  0.47617671E-02
     9264.,  0.27252454E-02, -0.21961415E-02,  0.47805679E-02
     9265.,  0.23970622E-02, -0.21770239E-02,  0.48173070E-02
     9266.,  0.30718765E-02, -0.16773715E-02,  0.50000000E-02
     9267.,  0.28749727E-02, -0.19961292E-02,  0.47805679E-02
     9268.,  0.30718428E-02, -0.16774331E-02,  0.45640374E-02
     9269.,  0.26883160E-02, -0.17072957E-02,  0.46093333E-02
     9270.,  0.25466941E-02, -0.19771390E-02,  0.48173070E-02
     9271.,  0.32793240E-02, -0.12231246E-02,  0.50000000E-02
     9272.,  0.32718479E-02, -0.12429849E-02,  0.47051828E-02
     9273.,  0.31836828E-02, -0.14540164E-02,  0.45640374E-02
     9274.,  0.28079783E-02, -0.14881506E-02,  0.46093333E-02
     9275.,  0.29948773E-02, -0.12000555E-02,  0.47917897E-02
     9276.,  0.34200140E-02, -0.74397851E-03,  0.50000000E-02
     9277.,  0.33521851E-02, -0.10064070E-02,  0.47051828E-02
     9278.,  0.30821340E-02, -0.96611125E-03,  0.47917897E-02
     9279.,  0.34154404E-02, -0.76470064E-03,  0.47051828E-02
     9280.,  0.34671825E-02, -0.47816925E-03,  0.45585761E-02
     9281.,  0.32422857E-02, -0.34767222E-03,  0.46144262E-02
     9282.,  0.31352088E-02, -0.72213024E-03,  0.47917897E-02
     9283.,  0.23923508E-02,  0.72571169E-03,  0.50000000E-02
     9284.,  0.24226644E-02,  0.61700675E-03,  0.47894917E-02
     9285.,  0.26429846E-02,  0.49442870E-03,  0.47878688E-02
     9286.,  0.22048032E-02,  0.11784918E-02,  0.50000000E-02
     9287.,  0.23505214E-02,  0.85149831E-03,  0.47894917E-02
     9288.,  0.19325261E-02,  0.15859832E-02,  0.50000000E-02
     9289.,  0.22557415E-02,  0.10777895E-02,  0.47894917E-02
     9290.,  0.20080188E-02,  0.14892483E-02,  0.47792999E-02
     9291.,  0.23440141E-02,  0.13693825E-02,  0.46516651E-02
     9292.,  0.21397250E-02,  0.17138401E-02,  0.47598030E-02
     9293.,  0.15859832E-02,  0.19325261E-02,  0.50000000E-02
