Node,X,Y
      833.,  0.30350973E-02,  0.13973435E-01,  0.27086300E-02
      834.,  0.52873364E-02,  0.10842065E-01,  0.29166667E-02
      835.,  0.45798702E-02,  0.11060568E-01,  0.36092615E-02
      836.,  0.38302222E-02,  0.13213938E-01,  0.83333333E-03
      837.,  0.34641016E-02,  0.12000000E-01,  0.20833333E-02
      838.,  0.29150635E-02,  0.12549038E-01,  0.20833333E-02
      839.,  0.38971143E-02,  0.11250000E-01,  0.20833333E-02
      840.,  0.30350972E-02,  0.13973435E-01,  0.18752966E-02
      841.,  0.37860344E-02,  0.11561270E-01,  0.83333333E-03
      842.,  0.52873364E-02,  0.10842065E-01,  0.20833333E-02
      843.,  0.11691343E-01, -0.25000000E-03,  0.50000000E-02
      844.,  0.11258330E-01, -0.15000000E-02,  0.50000000E-02
      845.,  0.10825318E-01, -0.75000000E-03,  0.50000000E-02
      846.,  0.11258330E-01, -0.15000000E-02,  0.37500000E-02
      847.,  0.11811624E-01, -0.45833334E-03,  0.37500000E-02
      848.,  0.11167729E-01, -0.40788967E-03,  0.44155093E-02
      849.,  0.10825318E-01,  0.12500000E-02,  0.50000000E-02
      850.,  0.10392305E-01,  0.27533531E-16,  0.50000000E-02
      851.,  0.99592921E-02,  0.75000000E-03,  0.50000000E-02
      852.,  0.11378612E-01,  0.29166666E-03,  0.37500000E-02
      853.,  0.10734717E-01,  0.34211033E-03,  0.44155093E-02
      854.,  0.99592921E-02,  0.27500000E-02,  0.50000000E-02
      855.,  0.95262794E-02,  0.15000000E-02,  0.50000000E-02
      856.,  0.90932667E-02,  0.22500000E-02,  0.50000000E-02
      857.,  0.10945599E-01,  0.10416667E-02,  0.37500000E-02
      858.,  0.10175799E-01,  0.23749999E-02,  0.37500000E-02
      859.,  0.10301704E-01,  0.10921103E-02,  0.44155093E-02
      860.,  0.90932667E-02,  0.42500000E-02,  0.50000000E-02
      861.,  0.86602540E-02,  0.30000000E-02,  0.50000000E-02
      862.,  0.82272413E-02,  0.37500000E-02,  0.50000000E-02
      863.,  0.86602540E-02,  0.30000000E-02,  0.37500000E-02
      864.,  0.82272413E-02,  0.37500000E-02,  0.37500000E-02
      865.,  0.97427858E-02,  0.31249999E-02,  0.37500000E-02
      866.,  0.88767604E-02,  0.46250000E-02,  0.37500000E-02
      867.,  0.82272413E-02,  0.57500000E-02,  0.50000000E-02
      868.,  0.77942286E-02,  0.45000000E-02,  0.50000000E-02
      869.,  0.73612159E-02,  0.52500000E-02,  0.50000000E-02
      870.,  0.84437477E-02,  0.53750000E-02,  0.37500000E-02
      871.,  0.73612159E-02,  0.72500000E-02,  0.50000000E-02
      872.,  0.69282032E-02,  0.60000000E-02,  0.50000000E-02
      873.,  0.64951905E-02,  0.67500000E-02,  0.50000000E-02
      874.,  0.80107350E-02,  0.61250000E-02,  0.37500000E-02
      875.,  0.69473437E-02,  0.68556349E-02,  0.43764289E-02
      876.,  0.64951905E-02,  0.87500000E-02,  0.50000000E-02
      877.,  0.60621778E-02,  0.75000000E-02,  0.50000000E-02
      878.,  0.56291651E-02,  0.82500000E-02,  0.50000000E-02
      879.,  0.75777223E-02,  0.68750000E-02,  0.37500000E-02
      880.,  0.65863745E-02,  0.85920647E-02,  0.37500000E-02
      881.,  0.58789083E-02,  0.88105678E-02,  0.44425948E-02
      882.,  0.65143310E-02,  0.76056349E-02,  0.43764289E-02
      883.,  0.56291651E-02,  0.10250000E-01,  0.50000000E-02
      884.,  0.51961524E-02,  0.90000000E-02,  0.50000000E-02
      885.,  0.47631397E-02,  0.97500000E-02,  0.50000000E-02
      886.,  0.61533618E-02,  0.93420647E-02,  0.37500000E-02
      887.,  0.54458956E-02,  0.95605678E-02,  0.44425948E-02
      888.,  0.38971143E-02,  0.11250000E-01,  0.50000000E-02
      889.,  0.43301270E-02,  0.10500000E-01,  0.50000000E-02
      890.,  0.38971143E-02,  0.11250000E-01,  0.43750000E-02
      891.,  0.57203491E-02,  0.10092065E-01,  0.37500000E-02
      892.,  0.50128829E-02,  0.10310568E-01,  0.44425948E-02
      893., -0.38302222E-02,  0.13213938E-01,  0.00000000E+00
      894., -0.43301270E-02,  0.12500000E-01,  0.83333333E-03
      895., -0.47631397E-02,  0.11750000E-01,  0.00000000E+00
      896., -0.34784837E-02,  0.10774375E-01,  0.00000000E+00
      897., -0.22788043E-02,  0.12112116E-01,  0.00000000E+00
      898., -0.36255248E-02,  0.12400758E-01,  0.65737515E-03
      899.,  0.25000000E-02,  0.14330127E-01,  0.00000000E+00
      900.,  0.29060071E-02,  0.12665111E-01,  0.12500000E-02
      901.,  0.23569690E-02,  0.13214149E-01,  0.12500000E-02
      902.,  0.22990073E-02,  0.14440109E-01,  0.10419633E-02
      903.,  0.14932282E-02,  0.12777227E-01,  0.00000000E+00
      904.,  0.32279399E-02,  0.12226381E-01,  0.00000000E+00
      905.,  0.24556416E-02,  0.12025880E-01,  0.62500000E-03
      906.,  0.86824089E-03,  0.14924039E-01,  0.00000000E+00
      907.,  0.16050504E-02,  0.13648270E-01,  0.12500000E-02
      908.,  0.85505036E-03,  0.13849232E-01,  0.12500000E-02
      909.,  0.14930636E-02,  0.14771872E-01,  0.10419633E-02
      910.,  0.74130957E-03,  0.13211347E-01,  0.00000000E+00
      911., -0.86824089E-03,  0.14924039E-01,  0.00000000E+00
      912.,  0.83425925E-17,  0.14000000E-01,  0.12500000E-02
      913.,  0.64175379E-03,  0.14958644E-01,  0.10419633E-02
      914., -0.10501156E-02,  0.14888482E-01,  0.16013356E-02
      915., -0.11374078E-03,  0.13362116E-01,  0.00000000E+00
      916., -0.25000000E-02,  0.14330127E-01,  0.00000000E+00
      917., -0.85505036E-03,  0.13849232E-01,  0.12500000E-02
      918., -0.16050504E-02,  0.13648270E-01,  0.12500000E-02
      919., -0.18830379E-02,  0.14631864E-01,  0.16013356E-02
      920., -0.96879114E-03,  0.13211347E-01,  0.00000000E+00
      921., -0.23155116E-02,  0.13499989E-01,  0.65737515E-03
      922., -0.38302222E-02,  0.13213938E-01,  0.83333333E-03
      923., -0.26587452E-02,  0.14234510E-01,  0.16013356E-02
      924., -0.17207098E-02,  0.12777227E-01,  0.00000000E+00
      925., -0.30674303E-02,  0.13065869E-01,  0.65737515E-03
      926., -0.43301270E-02,  0.12500000E-01,  0.41666667E-02
      927., -0.38302222E-02,  0.13213938E-01,  0.50000000E-02
      928., -0.47631397E-02,  0.11750000E-01,  0.50000000E-02
      929., -0.34641016E-02,  0.12000000E-01,  0.50000000E-02
      930., -0.38971143E-02,  0.11250000E-01,  0.50000000E-02
      931., -0.34641016E-02,  0.12000000E-01,  0.43750000E-02
      932., -0.43301270E-02,  0.12500000E-01,  0.25000000E-02
      933., -0.38302222E-02,  0.13213938E-01,  0.41666667E-02
      934., -0.47631397E-02,  0.11750000E-01,  0.41666667E-02
      935., -0.34641016E-02,  0.12000000E-01,  0.29166667E-02
      936., -0.38971143E-02,  0.11250000E-01,  0.29166667E-02
      937., -0.34641016E-02,  0.12000000E-01,  0.35416667E-02
      938., -0.29150635E-02,  0.12549038E-01,  0.29166667E-02
      939., -0.33536678E-02,  0.13708492E-01,  0.32680023E-02
      940., -0.50758711E-02,  0.11208333E-01,  0.29166667E-02
      941., -0.36255248E-02,  0.12400758E-01,  0.23240418E-02
      942., -0.47631397E-02,  0.11750000E-01,  0.83333333E-03
      943., -0.38971143E-02,  0.11250000E-01,  0.20833333E-02
      944., -0.33536678E-02,  0.13708492E-01,  0.24346690E-02
      945., -0.50758711E-02,  0.11208333E-01,  0.20833333E-02
      946., -0.36255248E-02,  0.12400758E-01,  0.14907085E-02
      947.,  0.25000000E-02,  0.14330127E-01,  0.50000000E-02
      948.,  0.29060071E-02,  0.12665111E-01,  0.50000000E-02
      949.,  0.23569690E-02,  0.13214149E-01,  0.50000000E-02
      950.,  0.23569690E-02,  0.13214149E-01,  0.37500000E-02
      951.,  0.29060071E-02,  0.12665111E-01,  0.43750000E-02
      952.,  0.22990073E-02,  0.14440109E-01,  0.35419633E-02
      953.,  0.86824089E-03,  0.14924039E-01,  0.50000000E-02
      954.,  0.16050504E-02,  0.13648270E-01,  0.50000000E-02
      955.,  0.85505036E-03,  0.13849232E-01,  0.50000000E-02
      956.,  0.16050504E-02,  0.13648270E-01,  0.37500000E-02
      957.,  0.85505036E-03,  0.13849232E-01,  0.37500000E-02
      958.,  0.14930636E-02,  0.14771872E-01,  0.35419633E-02
      959., -0.86824089E-03,  0.14924039E-01,  0.50000000E-02
      960.,  0.83425925E-17,  0.14000000E-01,  0.50000000E-02
      961.,  0.83425925E-17,  0.14000000E-01,  0.37500000E-02
      962.,  0.64175372E-03,  0.14958644E-01,  0.35419633E-02
      963., -0.10501156E-02,  0.14888482E-01,  0.41013356E-02
      964., -0.25000000E-02,  0.14330127E-01,  0.50000000E-02
      965., -0.85505036E-03,  0.13849232E-01,  0.50000000E-02
      966., -0.16050504E-02,  0.13648270E-01,  0.50000000E-02
      967., -0.18830379E-02,  0.14631864E-01,  0.41013356E-02
      968., -0.29060071E-02,  0.12665111E-01,  0.50000000E-02
      969., -0.23569690E-02,  0.13214149E-01,  0.50000000E-02
      970., -0.29060071E-02,  0.12665111E-01,  0.43750000E-02
      971., -0.26587452E-02,  0.14234510E-01,  0.41013356E-02
      972., -0.12557368E-01, -0.17500000E-02,  0.00000000E+00
      973., -0.12990381E-01, -0.25000000E-02,  0.83333333E-03
      974., -0.13279652E-01, -0.30865828E-02,  0.00000000E+00
      975., -0.11855073E-01, -0.31358067E-02,  0.00000000E+00
      976., -0.56291651E-02,  0.10250000E-01,  0.00000000E+00
      977., -0.43301270E-02,  0.10500000E-01,  0.12500000E-02
      978., -0.47631397E-02,  0.97500000E-02,  0.12500000E-02
      979., -0.39114964E-02,  0.10024375E-01,  0.00000000E+00
      980., -0.55088838E-02,  0.10458333E-01,  0.12500000E-02
      981., -0.40585375E-02,  0.11650758E-01,  0.65737515E-03
      982., -0.64951905E-02,  0.87500000E-02,  0.00000000E+00
      983., -0.51961524E-02,  0.90000000E-02,  0.12500000E-02
      984., -0.43445091E-02,  0.92743749E-02,  0.00000000E+00
      985., -0.52948669E-02,  0.78552408E-02,  0.00000000E+00
      986., -0.59418965E-02,  0.97083333E-02,  0.12500000E-02
      987., -0.62904856E-02,  0.80160948E-02,  0.65814394E-03
      988., -0.73612159E-02,  0.72500000E-02,  0.00000000E+00
      989., -0.57278796E-02,  0.71052408E-02,  0.00000000E+00
      990., -0.63749092E-02,  0.89583333E-02,  0.12500000E-02
      991., -0.71447095E-02,  0.76250001E-02,  0.12500000E-02
      992., -0.67234983E-02,  0.72660948E-02,  0.65814394E-03
      993., -0.82272413E-02,  0.57500000E-02,  0.00000000E+00
      994., -0.71316184E-02,  0.48764161E-02,  0.00000000E+00
      995., -0.61608923E-02,  0.63552408E-02,  0.00000000E+00
      996., -0.75777222E-02,  0.68750001E-02,  0.12500000E-02
      997., -0.84437477E-02,  0.53750000E-02,  0.12500000E-02
      998., -0.71565110E-02,  0.65160948E-02,  0.65814394E-03
      999., -0.90932667E-02,  0.42500000E-02,  0.00000000E+00
     1000., -0.77942286E-02,  0.45000000E-02,  0.12500000E-02
     1001., -0.82272413E-02,  0.37500000E-02,  0.12500000E-02
     1002., -0.75646311E-02,  0.41264161E-02,  0.00000000E+00
     1003., -0.88767604E-02,  0.46250000E-02,  0.12500000E-02
     1004., -0.75895237E-02,  0.57660948E-02,  0.65814394E-03
     1005., -0.99592921E-02,  0.27500000E-02,  0.00000000E+00
     1006., -0.86602540E-02,  0.30000000E-02,  0.12500000E-02
     1007., -0.90932667E-02,  0.22500000E-02,  0.12500000E-02
     1008., -0.79976438E-02,  0.33764161E-02,  0.00000000E+00
     1009., -0.90432768E-02,  0.17079274E-02,  0.00000000E+00
     1010., -0.93097731E-02,  0.38750000E-02,  0.12500000E-02
     1011., -0.10825318E-01,  0.12500000E-02,  0.00000000E+00
     1012., -0.95262794E-02,  0.15000000E-02,  0.12500000E-02
     1013., -0.94762895E-02,  0.95792743E-03,  0.00000000E+00
     1014., -0.97427858E-02,  0.31250000E-02,  0.12500000E-02
     1015., -0.10734134E-01,  0.14079353E-02,  0.12500000E-02
     1016., -0.11691343E-01, -0.25000000E-03,  0.00000000E+00
     1017., -0.99592921E-02,  0.75000000E-03,  0.12500000E-02
     1018., -0.10392305E-01,  0.34638958E-16,  0.12500000E-02
     1019., -0.99093022E-02,  0.20792743E-03,  0.00000000E+00
     1020., -0.11167146E-01,  0.65793533E-03,  0.12500000E-02
     1021., -0.12557368E-01, -0.17500000E-02,  0.83333333E-03
     1022., -0.10825318E-01, -0.75000000E-03,  0.12500000E-02
     1023., -0.11258330E-01, -0.15000000E-02,  0.12500000E-02
     1024., -0.11422060E-01, -0.23858067E-02,  0.00000000E+00
     1025., -0.10342315E-01, -0.54207257E-03,  0.00000000E+00
     1026., -0.11600159E-01, -0.92064674E-04,  0.12500000E-02
     1027., -0.12990381E-01, -0.25000000E-02,  0.41666667E-02
     1028., -0.12557368E-01, -0.17500000E-02,  0.50000000E-02
     1029., -0.13279652E-01, -0.30865828E-02,  0.50000000E-02
     1030., -0.12124356E-01, -0.30000000E-02,  0.50000000E-02
     1031., -0.11691343E-01, -0.22500000E-02,  0.50000000E-02
     1032., -0.12124356E-01, -0.30000000E-02,  0.43750000E-02
     1033., -0.12990381E-01, -0.25000000E-02,  0.25000000E-02
     1034., -0.12557368E-01, -0.17500000E-02,  0.41666667E-02
     1035., -0.13279652E-01, -0.30865828E-02,  0.41666667E-02
     1036., -0.12124356E-01, -0.30000000E-02,  0.29166667E-02
     1037., -0.12325318E-01, -0.37500000E-02,  0.29166667E-02
     1038., -0.12124356E-01, -0.30000000E-02,  0.35416667E-02
     1039., -0.11691343E-01, -0.22500000E-02,  0.29166667E-02
     1040., -0.12033172E-01, -0.84206467E-03,  0.29166667E-02
     1041., -0.13279652E-01, -0.30865828E-02,  0.83333333E-03
     1042., -0.12124356E-01, -0.30000000E-02,  0.20833333E-02
     1043., -0.12325318E-01, -0.37500000E-02,  0.20833333E-02
     1044., -0.11691343E-01, -0.22500000E-02,  0.20833333E-02
     1045., -0.11855073E-01, -0.31358067E-02,  0.83333333E-03
     1046., -0.12033172E-01, -0.84206467E-03,  0.20833333E-02
     1047., -0.56291651E-02,  0.10250000E-01,  0.50000000E-02
     1048., -0.43301270E-02,  0.10500000E-01,  0.50000000E-02
     1049., -0.47631397E-02,  0.97500000E-02,  0.50000000E-02
     1050., -0.43301270E-02,  0.10500000E-01,  0.37500000E-02
     1051., -0.38971143E-02,  0.11250000E-01,  0.43750000E-02
     1052., -0.55088838E-02,  0.10458333E-01,  0.37500000E-02
     1053., -0.64951905E-02,  0.87500000E-02,  0.50000000E-02
     1054., -0.51961524E-02,  0.90000000E-02,  0.50000000E-02
     1055., -0.56291651E-02,  0.82500000E-02,  0.50000000E-02
     1056., -0.59418965E-02,  0.97083333E-02,  0.37500000E-02
     1057., -0.58757418E-02,  0.87395833E-02,  0.44270833E-02
     1058., -0.73612159E-02,  0.72500000E-02,  0.50000000E-02
     1059., -0.60621778E-02,  0.75000000E-02,  0.50000000E-02
     1060., -0.64951905E-02,  0.67500000E-02,  0.50000000E-02
     1061., -0.63749092E-02,  0.89583333E-02,  0.37500000E-02
     1062., -0.71447095E-02,  0.76250001E-02,  0.37500000E-02
     1063., -0.63087545E-02,  0.79895833E-02,  0.44270833E-02
     1064., -0.82272413E-02,  0.57500000E-02,  0.50000000E-02
     1065., -0.69282032E-02,  0.60000000E-02,  0.50000000E-02
     1066., -0.73612159E-02,  0.52500000E-02,  0.50000000E-02
     1067., -0.69282032E-02,  0.60000000E-02,  0.37500000E-02
     1068., -0.73612159E-02,  0.52500000E-02,  0.37500000E-02
     1069., -0.75777222E-02,  0.68750001E-02,  0.37500000E-02
     1070., -0.84437477E-02,  0.53750000E-02,  0.37500000E-02
     1071., -0.90932667E-02,  0.42500000E-02,  0.50000000E-02
     1072., -0.77942286E-02,  0.45000000E-02,  0.50000000E-02
     1073., -0.82272413E-02,  0.37500000E-02,  0.50000000E-02
     1074., -0.77942286E-02,  0.45000000E-02,  0.37500000E-02
     1075., -0.88767604E-02,  0.46250000E-02,  0.37500000E-02
     1076., -0.99592921E-02,  0.27500000E-02,  0.50000000E-02
     1077., -0.86602540E-02,  0.30000000E-02,  0.50000000E-02
     1078., -0.90932667E-02,  0.22500000E-02,  0.50000000E-02
     1079., -0.93097731E-02,  0.38750000E-02,  0.37500000E-02
     1080., -0.94224557E-02,  0.26242724E-02,  0.44097222E-02
     1081., -0.10825318E-01,  0.12500000E-02,  0.50000000E-02
     1082., -0.95262794E-02,  0.15000000E-02,  0.50000000E-02
     1083., -0.97427858E-02,  0.31250000E-02,  0.37500000E-02
     1084., -0.10734134E-01,  0.14079353E-02,  0.37500000E-02
     1085., -0.98554684E-02,  0.18742724E-02,  0.44097222E-02
     1086., -0.11691343E-01, -0.25000000E-03,  0.50000000E-02
     1087., -0.99592921E-02,  0.75000000E-03,  0.50000000E-02
     1088., -0.10392305E-01,  0.34638958E-16,  0.50000000E-02
     1089., -0.11167146E-01,  0.65793533E-03,  0.37500000E-02
     1090., -0.10288481E-01,  0.11242724E-02,  0.44097222E-02
     1091., -0.10825318E-01, -0.75000000E-03,  0.50000000E-02
     1092., -0.11258330E-01, -0.15000000E-02,  0.50000000E-02
     1093., -0.11691343E-01, -0.22500000E-02,  0.43750000E-02
     1094., -0.11258330E-01, -0.15000000E-02,  0.37500000E-02
     1095., -0.11600159E-01, -0.92064674E-04,  0.37500000E-02
     1096., -0.12374107E-01, -0.36029524E-02,  0.50000000E-02
     1097., -0.12575069E-01, -0.43529524E-02,  0.50000000E-02
     1098., -0.12374107E-01, -0.36029524E-02,  0.43750000E-02
     1099., -0.12575069E-01, -0.43529524E-02,  0.12500000E-02
     1100., -0.12104824E-01, -0.37387591E-02,  0.00000000E+00
     1101., -0.60621778E-02, -0.10000000E-01,  0.00000000E+00
     1102., -0.69282032E-02, -0.90000000E-02,  0.12500000E-02
     1103., -0.76220885E-02, -0.86770020E-02,  0.00000000E+00
     1104., -0.59854316E-02, -0.87726968E-02,  0.00000000E+00
     1105., -0.63027404E-02, -0.10000000E-01,  0.12500000E-02
     1106., -0.55980740E-02, -0.94788161E-02,  0.67234848E-03
     1107., -0.43301270E-02, -0.10000000E-01,  0.00000000E+00
     1108., -0.51194062E-02, -0.87726968E-02,  0.00000000E+00
     1109., -0.54367150E-02, -0.10000000E-01,  0.12500000E-02
     1110., -0.47320486E-02, -0.94788161E-02,  0.67234848E-03
     1111., -0.25980762E-02, -0.10000000E-01,  0.00000000E+00
     1112., -0.42533808E-02, -0.87726968E-02,  0.00000000E+00
     1113., -0.29335673E-02, -0.87589695E-02,  0.00000000E+00
     1114., -0.45706896E-02, -0.10000000E-01,  0.12500000E-02
     1115., -0.30310890E-02, -0.10000000E-01,  0.12500000E-02
     1116., -0.38660232E-02, -0.94788161E-02,  0.67234848E-03
     1117., -0.86602540E-03, -0.10000000E-01,  0.00000000E+00
     1118., -0.17320508E-02, -0.90000000E-02,  0.12500000E-02
     1119., -0.86602540E-03, -0.90000000E-02,  0.12500000E-02
     1120., -0.61191502E-03, -0.85921208E-02,  0.00000000E+00
     1121., -0.20675419E-02, -0.87589695E-02,  0.00000000E+00
     1122., -0.21650636E-02, -0.10000000E-01,  0.12500000E-02
     1123., -0.43301270E-03, -0.10000000E-01,  0.12500000E-02
     1124., -0.29999978E-02, -0.94788161E-02,  0.67234848E-03
     1125.,  0.86602540E-03, -0.10000000E-01,  0.00000000E+00
     1126.,  0.31086245E-17, -0.90000000E-02,  0.12500000E-02
     1127.,  0.25411038E-03, -0.85921208E-02,  0.00000000E+00
     1128.,  0.43301271E-03, -0.10000000E-01,  0.12500000E-02
     1129.,  0.12990381E-02, -0.95000000E-02,  0.62500000E-03
     1130.,  0.25980762E-02, -0.10000000E-01,  0.00000000E+00
     1131.,  0.11201358E-02, -0.85921208E-02,  0.00000000E+00
     1132.,  0.23859671E-02, -0.91861726E-02,  0.00000000E+00
     1133.,  0.12990381E-02, -0.10000000E-01,  0.12500000E-02
     1134.,  0.21650635E-02, -0.95000000E-02,  0.62500000E-03
     1135.,  0.43301270E-02, -0.10000000E-01,  0.00000000E+00
     1136.,  0.32519925E-02, -0.91861726E-02,  0.00000000E+00
     1137.,  0.21650635E-02, -0.10000000E-01,  0.12500000E-02
     1138.,  0.41477590E-02, -0.10000000E-01,  0.12500000E-02
     1139.,  0.30310889E-02, -0.95000000E-02,  0.62500000E-03
     1140.,  0.60621778E-02, -0.10000000E-01,  0.00000000E+00
     1141.,  0.47631398E-02, -0.80000000E-02,  0.00000000E+00
     1142.,  0.64639201E-02, -0.88537778E-02,  0.00000000E+00
     1143.,  0.41180179E-02, -0.91861726E-02,  0.00000000E+00
     1144.,  0.50137844E-02, -0.10000000E-01,  0.12500000E-02
     1145.,  0.54415031E-02, -0.93941194E-02,  0.75205177E-03
     1146.,  0.38971143E-02, -0.95000000E-02,  0.62500000E-03
     1147.,  0.73299455E-02, -0.88537778E-02,  0.00000000E+00
     1148.,  0.58798098E-02, -0.10000000E-01,  0.12500000E-02
     1149.,  0.63075285E-02, -0.93941194E-02,  0.75205177E-03
     1150., -0.60621778E-02, -0.10000000E-01,  0.50000000E-02
     1151., -0.69282032E-02, -0.90000000E-02,  0.50000000E-02
     1152., -0.60621778E-02, -0.90000000E-02,  0.50000000E-02
     1153., -0.69282032E-02, -0.90000000E-02,  0.37500000E-02
     1154., -0.77942286E-02, -0.90000000E-02,  0.43750000E-02
     1155., -0.63027404E-02, -0.10000000E-01,  0.37500000E-02
     1156., -0.43301270E-02, -0.10000000E-01,  0.50000000E-02
     1157., -0.51961524E-02, -0.90000000E-02,  0.50000000E-02
     1158., -0.43301270E-02, -0.90000000E-02,  0.50000000E-02
     1159., -0.54367150E-02, -0.10000000E-01,  0.37500000E-02
     1160., -0.46372084E-02, -0.94619970E-02,  0.43100931E-02
     1161., -0.25980762E-02, -0.10000000E-01,  0.50000000E-02
     1162., -0.34641016E-02, -0.90000000E-02,  0.50000000E-02
     1163., -0.25980762E-02, -0.90000000E-02,  0.50000000E-02
     1164., -0.45706896E-02, -0.10000000E-01,  0.37500000E-02
     1165., -0.30310890E-02, -0.10000000E-01,  0.37500000E-02
     1166., -0.37711830E-02, -0.94619970E-02,  0.43100931E-02
     1167., -0.86602540E-03, -0.10000000E-01,  0.50000000E-02
     1168., -0.17320508E-02, -0.90000000E-02,  0.50000000E-02
     1169., -0.86602540E-03, -0.90000000E-02,  0.50000000E-02
     1170., -0.17320508E-02, -0.90000000E-02,  0.37500000E-02
     1171., -0.21650636E-02, -0.10000000E-01,  0.37500000E-02
     1172., -0.43301270E-03, -0.10000000E-01,  0.37500000E-02
     1173.,  0.86602540E-03, -0.10000000E-01,  0.50000000E-02
     1174.,  0.31086245E-17, -0.90000000E-02,  0.50000000E-02
     1175.,  0.43301271E-03, -0.10000000E-01,  0.37500000E-02
     1176.,  0.25980762E-02, -0.10000000E-01,  0.50000000E-02
     1177.,  0.86602540E-03, -0.90000000E-02,  0.50000000E-02
     1178.,  0.17320508E-02, -0.90000000E-02,  0.50000000E-02
     1179.,  0.12990381E-02, -0.10000000E-01,  0.37500000E-02
     1180.,  0.43301270E-02, -0.10000000E-01,  0.50000000E-02
     1181.,  0.25980762E-02, -0.90000000E-02,  0.50000000E-02
     1182.,  0.34641016E-02, -0.90000000E-02,  0.50000000E-02
     1183.,  0.21650635E-02, -0.10000000E-01,  0.37500000E-02
     1184.,  0.41477590E-02, -0.10000000E-01,  0.37500000E-02
     1185.,  0.33505612E-02, -0.95000000E-02,  0.42610677E-02
     1186.,  0.60621778E-02, -0.10000000E-01,  0.50000000E-02
     1187.,  0.43301270E-02, -0.90000000E-02,  0.50000000E-02
     1188.,  0.51961524E-02, -0.90000000E-02,  0.50000000E-02
     1189.,  0.50137844E-02, -0.10000000E-01,  0.37500000E-02
     1190.,  0.56291651E-02, -0.95000000E-02,  0.43750000E-02
     1191.,  0.42165866E-02, -0.95000000E-02,  0.42610677E-02
     1192.,  0.60621778E-02, -0.90000000E-02,  0.50000000E-02
     1193.,  0.69282032E-02, -0.90000000E-02,  0.50000000E-02
     1194.,  0.77942286E-02, -0.90000000E-02,  0.43750000E-02
     1195.,  0.58798098E-02, -0.10000000E-01,  0.37500000E-02
     1196.,  0.64951905E-02, -0.95000000E-02,  0.43750000E-02
     1197.,  0.30310889E-02,  0.10750000E-01,  0.50000000E-02
     1198.,  0.21213203E-02,  0.12121320E-01,  0.50000000E-02
     1199.,  0.25980762E-02,  0.11500000E-01,  0.43750000E-02
     1200.,  0.99592921E-02, -0.12500000E-02,  0.50000000E-02
     1201.,  0.10392305E-01, -0.20000000E-02,  0.37500000E-02
     1202.,  0.99592921E-02, -0.12500000E-02,  0.37500000E-02
     1203.,  0.10301704E-01, -0.90788967E-03,  0.44155093E-02
     1204.,  0.90932667E-02,  0.25000000E-03,  0.50000000E-02
     1205.,  0.95262794E-02, -0.50000000E-03,  0.37500000E-02
     1206.,  0.90932667E-02,  0.25000000E-03,  0.37500000E-02
     1207.,  0.98686914E-02, -0.15788967E-03,  0.44155093E-02
     1208.,  0.82272413E-02,  0.17500000E-02,  0.50000000E-02
     1209.,  0.86602540E-02,  0.10000000E-02,  0.37500000E-02
     1210.,  0.82272413E-02,  0.17500000E-02,  0.37500000E-02
     1211.,  0.93097731E-02,  0.18749999E-02,  0.37500000E-02
     1212.,  0.94356787E-02,  0.59211033E-03,  0.44155093E-02
     1213.,  0.73612159E-02,  0.32500000E-02,  0.50000000E-02
     1214.,  0.77942286E-02,  0.25000000E-02,  0.37500000E-02
     1215.,  0.73612159E-02,  0.32500000E-02,  0.37500000E-02
     1216.,  0.88767604E-02,  0.26249999E-02,  0.37500000E-02
     1217.,  0.64951905E-02,  0.47500000E-02,  0.50000000E-02
     1218.,  0.69282032E-02,  0.40000000E-02,  0.37500000E-02
     1219.,  0.64951905E-02,  0.47500000E-02,  0.37500000E-02
     1220.,  0.75777223E-02,  0.48750000E-02,  0.37500000E-02
     1221.,  0.56291651E-02,  0.62500000E-02,  0.50000000E-02
     1222.,  0.60621778E-02,  0.55000000E-02,  0.37500000E-02
     1223.,  0.56291651E-02,  0.62500000E-02,  0.37500000E-02
     1224.,  0.71447096E-02,  0.56250000E-02,  0.37500000E-02
     1225.,  0.60813183E-02,  0.63556349E-02,  0.43764289E-02
     1226.,  0.47631397E-02,  0.77500000E-02,  0.50000000E-02
     1227.,  0.51961524E-02,  0.70000000E-02,  0.37500000E-02
     1228.,  0.47631397E-02,  0.77500000E-02,  0.37500000E-02
     1229.,  0.56483056E-02,  0.71056349E-02,  0.43764289E-02
     1230.,  0.38971143E-02,  0.92500000E-02,  0.50000000E-02
     1231.,  0.43301270E-02,  0.85000000E-02,  0.37500000E-02
     1232.,  0.38971143E-02,  0.92500000E-02,  0.37500000E-02
     1233.,  0.45798702E-02,  0.90605678E-02,  0.44425948E-02
     1234.,  0.52152929E-02,  0.78556349E-02,  0.43764289E-02
     1235.,  0.30310889E-02,  0.10750000E-01,  0.43750000E-02
     1236.,  0.34641016E-02,  0.10000000E-01,  0.37500000E-02
     1237.,  0.41468575E-02,  0.98105678E-02,  0.44425948E-02
     1238.,  0.94367112E-02, -0.78977775E-02,  0.50000000E-02
     1239.,  0.77942286E-02, -0.80000000E-02,  0.50000000E-02
     1240.,  0.86602540E-02, -0.80000000E-02,  0.43750000E-02
     1241.,  0.10781574E-01, -0.71213203E-02,  0.50000000E-02
     1242.,  0.10160254E-01, -0.75980762E-02,  0.37500000E-02
     1243.,  0.94367112E-02, -0.78977775E-02,  0.43750000E-02
